gene_id,gene_name
ENSG00000288602.1,C8orf44-SGK3
ENSG00000241852.11,C8orf58
ENSG00000185015.8,CA13
ENSG00000102547.19,CAB39L
ENSG00000219188.1,CACYBPP3
ENSG00000164615.6,CAMLG
ENSG00000112186.13,CAP2
ENSG00000214711.10,CAPN14
ENSG00000162909.18,CAPN2
ENSG00000233263.1,CAPZA1P4
ENSG00000165233.18,CARD19
ENSG00000108349.17,CASC3
ENSG00000147044.23,CASK
ENSG00000106144.20,CASP2
ENSG00000121691.7,CAT
ENSG00000099338.23,CATSPERG
ENSG00000105974.13,CAV1
ENSG00000114423.23,CBLB
ENSG00000108468.15,CBX1
ENSG00000164366.4,CCDC127
ENSG00000153237.19,CCDC148
ENSG00000198937.9,CCDC167
ENSG00000164989.17,CCDC171
ENSG00000165813.20,CCDC186
ENSG00000186409.19,CCDC30
ENSG00000128891.17,CCDC32
ENSG00000108091.11,CCDC6
ENSG00000104983.8,CCDC61
ENSG00000179071.5,CCDC89
ENSG00000188549.13,CCDC9B
ENSG00000108691.10,CCL2
ENSG00000110092.4,CCND1
ENSG00000113328.19,CCNG1
ENSG00000146731.11,CCT6A
ENSG00000135624.17,CCT7
ENSG00000236137.1,CD101-AS1
ENSG00000026508.21,CD44
ENSG00000255443.1,CD44-AS1
ENSG00000255521.3,CD44-DT
ENSG00000116815.16,CD58
ENSG00000135404.12,CD63
ENSG00000117399.14,CDC20
ENSG00000234694.2,CDC20-DT
ENSG00000164045.12,CDC25A
ENSG00000004897.12,CDC27
ENSG00000179604.10,CDC42EP4
ENSG00000184661.14,CDCA2
ENSG00000111665.12,CDCA3
ENSG00000164885.13,CDK5
ENSG00000176749.9,CDK5R1
ENSG00000101290.14,CDS2
ENSG00000153879.9,CEBPG
ENSG00000103888.17,CEMIP
ENSG00000255121.2,CENATAC-DT
ENSG00000145241.11,CENPC
ENSG00000168944.17,CEP120
ENSG00000174799.12,CEP135
ENSG00000103995.14,CEP152
ENSG00000126001.17,CEP250
ENSG00000198707.17,CEP290
ENSG00000011523.15,CEP68
ENSG00000258890.8,CEP95
ENSG00000147400.10,CETN2
ENSG00000153140.9,CETN3
ENSG00000224786.3,CETN4P
ENSG00000106554.13,CHCHD3
ENSG00000163528.13,CHCHD4
ENSG00000159685.11,CHCHD6
ENSG00000170791.18,CHCHD7
ENSG00000141371.13,CHCT1
ENSG00000124177.16,CHD6
ENSG00000109220.11,CHIC2
ENSG00000086065.14,CHMP5
ENSG00000169684.13,CHRNA5
ENSG00000147119.4,CHST7
ENSG00000159208.16,CIART
ENSG00000079432.9,CIC
ENSG00000173207.13,CKS1B
ENSG00000175505.11,CLCF1
ENSG00000114859.16,CLCN2
ENSG00000011021.23,CLCN6
ENSG00000080822.17,CLDND1
ENSG00000169504.15,CLIC4
ENSG00000122705.18,CLTA
ENSG00000182712.16,CMC4
ENSG00000140931.20,CMTM3
ENSG00000153721.19,CNKSR3
ENSG00000235501.8,CNN3-DT
ENSG00000088038.20,CNOT3
ENSG00000080802.21,CNOT4
ENSG00000144810.16,COL8A1
ENSG00000144524.18,COPS7B
ENSG00000163626.17,COX18
ENSG00000126267.11,COX6B1
ENSG00000108582.12,CPD
ENSG00000113742.14,CPEB4
ENSG00000106034.18,CPED1
ENSG00000187959.9,CPSF4L
ENSG00000107175.12,CREB3
ENSG00000182158.16,CREB3L2
ENSG00000167193.8,CRK
ENSG00000005469.12,CROT
ENSG00000009307.17,CSDE1
ENSG00000227431.6,CSE1L-DT
ENSG00000204435.15,CSNK2B
ENSG00000224536.2,CSRP1-AS1
ENSG00000116761.12,CTH
ENSG00000119326.15,CTNNAL1
ENSG00000178585.15,CTNNBIP1
ENSG00000103018.18,CYB5B
ENSG00000182224.12,CYB5D1
ENSG00000083799.18,CYLD
ENSG00000105443.17,CYTH2
ENSG00000173406.16,DAB1
ENSG00000197380.11,DACT3
ENSG00000226950.8,DANCR
ENSG00000155368.18,DBI
ENSG00000137992.15,DBT
ENSG00000145041.16,DCAF1
ENSG00000172992.13,DCAKD
ENSG00000175203.17,DCTN2
ENSG00000109184.15,DCUN1D4
ENSG00000130311.11,DDA1
ENSG00000168209.6,DDIT4
ENSG00000237775.1,DDR1-DT
ENSG00000186458.5,DEFB132
ENSG00000146966.13,DENND2A
ENSG00000255159.1,DENND2B-AS1
ENSG00000253210.4,DENND3-AS1
ENSG00000137145.21,DENND4C
ENSG00000234264.1,DEPDC1-AS1
ENSG00000155792.10,DEPTOR
ENSG00000136986.10,DERL1
ENSG00000167536.14,DHRS13
ENSG00000162496.9,DHRS3
ENSG00000140829.12,DHX38
ENSG00000285244.1,DINOL
ENSG00000261318.1,DIS3L-AS1
ENSG00000130826.19,DKC1
ENSG00000091140.15,DLD
ENSG00000176124.15,DLEU1
ENSG00000227375.6,DLG1-AS1
ENSG00000177337.10,DLGAP1-AS1
ENSG00000262001.3,DLGAP1-AS2
ENSG00000231764.11,DLX6-AS1
ENSG00000167646.14,DNAAF3
ENSG00000152763.17,DNAI4
ENSG00000069345.12,DNAJA2
ENSG00000261173.2,DNAJA2-DT
ENSG00000137094.16,DNAJB5
ENSG00000281491.1,DNAJB5-DT
ENSG00000104129.10,DNAJC17
ENSG00000079805.19,DNM2
ENSG00000197959.15,DNM3
ENSG00000229525.1,DNPEP-AS1
ENSG00000116641.18,DOCK7
ENSG00000142197.13,DOP1B
ENSG00000011332.22,DPF1
ENSG00000113657.13,DPYSL3
ENSG00000171962.18,DRC3
ENSG00000230366.9,DSCR9
ENSG00000231441.2,DST-AS1
ENSG00000143507.18,DUSP10
ENSG00000276023.5,DUSP14
ENSG00000266290.1,DYNLL2-DT
ENSG00000188396.4,DYNLT4
ENSG00000112242.16,E2F3
ENSG00000147654.16,EBAG9
ENSG00000114346.14,ECT2
ENSG00000116406.20,EDEM3
ENSG00000164176.13,EDIL3
ENSG00000250320.7,EDIL3-DT
ENSG00000254772.10,EEF1G
ENSG00000118894.15,EEF2KMT
ENSG00000122547.11,EEPD1
ENSG00000176927.16,EFCAB5
ENSG00000169242.12,EFNA1
ENSG00000184349.14,EFNA5
ENSG00000108883.13,EFTUD2
ENSG00000146648.21,EGFR
ENSG00000013016.16,EHD3
ENSG00000103966.11,EHD4
ENSG00000173812.11,EIF1
ENSG00000145191.15,EIF2B5
ENSG00000272721.5,EIF2B5-DT
ENSG00000104131.13,EIF3J
ENSG00000179523.7,EIF3J-DT
ENSG00000148730.7,EIF4EBP2
ENSG00000006744.19,ELAC2
ENSG00000107105.15,ELAVL2
ENSG00000280890.1,ELDR
ENSG00000126767.18,ELK1
ENSG00000118985.16,ELL2
ENSG00000154582.18,ELOC
ENSG00000066322.15,ELOVL1
ENSG00000125746.18,EML2
ENSG00000158636.17,EMSY
ENSG00000255135.5,EMSY-DT
ENSG00000149218.5,ENDOD1
ENSG00000001561.7,ENPP4
ENSG00000143420.19,ENSA
ENSG00000177418.2,ENSG00000177418
ENSG00000178107.2,ENSG00000178107
ENSG00000196826.7,ENSG00000196826
ENSG00000197332.9,ENSG00000197332
ENSG00000203334.5,ENSG00000203334
ENSG00000204876.5,ENSG00000204876
ENSG00000212273.1,ENSG00000212273
ENSG00000213062.5,ENSG00000213062
ENSG00000213994.3,ENSG00000213994
ENSG00000214650.3,ENSG00000214650
ENSG00000223446.2,ENSG00000223446
ENSG00000223829.6,ENSG00000223829
ENSG00000223969.7,ENSG00000223969
ENSG00000224738.2,ENSG00000224738
ENSG00000224794.2,ENSG00000224794
ENSG00000224865.8,ENSG00000224865
ENSG00000225339.4,ENSG00000225339
ENSG00000225528.4,ENSG00000225528
ENSG00000226115.1,ENSG00000226115
ENSG00000226193.1,ENSG00000226193
ENSG00000226334.1,ENSG00000226334
ENSG00000226465.5,ENSG00000226465
ENSG00000226548.1,ENSG00000226548
ENSG00000226756.1,ENSG00000226756
ENSG00000227200.1,ENSG00000227200
ENSG00000227496.3,ENSG00000227496
ENSG00000227857.2,ENSG00000227857
ENSG00000228176.1,ENSG00000228176
ENSG00000228395.3,ENSG00000228395
ENSG00000228634.1,ENSG00000228634
ENSG00000228919.5,ENSG00000228919
ENSG00000228974.5,ENSG00000228974
ENSG00000229021.2,ENSG00000229021
ENSG00000229339.1,ENSG00000229339
ENSG00000229751.1,ENSG00000229751
ENSG00000230381.2,ENSG00000230381
ENSG00000230479.1,ENSG00000230479
ENSG00000230536.1,ENSG00000230536
ENSG00000230607.3,ENSG00000230607
ENSG00000230773.9,ENSG00000230773
ENSG00000231062.1,ENSG00000231062
ENSG00000231119.2,ENSG00000231119
ENSG00000231128.7,ENSG00000231128
ENSG00000231769.4,ENSG00000231769
ENSG00000232359.1,ENSG00000232359
ENSG00000232536.1,ENSG00000232536
ENSG00000232716.2,ENSG00000232716
ENSG00000233219.1,ENSG00000233219
ENSG00000234457.1,ENSG00000234457
ENSG00000234936.1,ENSG00000234936
ENSG00000234967.2,ENSG00000234967
ENSG00000235204.1,ENSG00000235204
ENSG00000236206.2,ENSG00000236206
ENSG00000236209.1,ENSG00000236209
ENSG00000236724.1,ENSG00000236724
ENSG00000237158.1,ENSG00000237158
ENSG00000237422.3,ENSG00000237422
ENSG00000237813.4,ENSG00000237813
ENSG00000238279.3,ENSG00000238279
ENSG00000239137.1,ENSG00000239137
ENSG00000240478.1,ENSG00000240478
ENSG00000240687.4,ENSG00000240687
ENSG00000242012.1,ENSG00000242012
ENSG00000242162.1,ENSG00000242162
ENSG00000242407.1,ENSG00000242407
ENSG00000242667.1,ENSG00000242667
ENSG00000242880.2,ENSG00000242880
ENSG00000244619.2,ENSG00000244619
ENSG00000247033.1,ENSG00000247033
ENSG00000247372.2,ENSG00000247372
ENSG00000248560.1,ENSG00000248560
ENSG00000248787.2,ENSG00000248787
ENSG00000248839.1,ENSG00000248839
ENSG00000249207.2,ENSG00000249207
ENSG00000249417.1,ENSG00000249417
ENSG00000250001.1,ENSG00000250001
ENSG00000250041.3,ENSG00000250041
ENSG00000250234.1,ENSG00000250234
ENSG00000250264.1,ENSG00000250264
ENSG00000251010.1,ENSG00000251010
ENSG00000251161.4,ENSG00000251161
ENSG00000251314.2,ENSG00000251314
ENSG00000251537.4,ENSG00000251537
ENSG00000253227.2,ENSG00000253227
ENSG00000253256.1,ENSG00000253256
ENSG00000253330.1,ENSG00000253330
ENSG00000253339.4,ENSG00000253339
ENSG00000253553.9,ENSG00000253553
ENSG00000253730.1,ENSG00000253730
ENSG00000253917.4,ENSG00000253917
ENSG00000254021.1,ENSG00000254021
ENSG00000254186.3,ENSG00000254186
ENSG00000254205.1,ENSG00000254205
ENSG00000254325.2,ENSG00000254325
ENSG00000254328.1,ENSG00000254328
ENSG00000254365.1,ENSG00000254365
ENSG00000254372.1,ENSG00000254372
ENSG00000254477.2,ENSG00000254477
ENSG00000254710.2,ENSG00000254710
ENSG00000254847.1,ENSG00000254847
ENSG00000254919.1,ENSG00000254919
ENSG00000255046.1,ENSG00000255046
ENSG00000255306.1,ENSG00000255306
ENSG00000255384.1,ENSG00000255384
ENSG00000255508.7,ENSG00000255508
ENSG00000255535.2,ENSG00000255535
ENSG00000255558.1,ENSG00000255558
ENSG00000255647.3,ENSG00000255647
ENSG00000255680.1,ENSG00000255680
ENSG00000256469.1,ENSG00000256469
ENSG00000256514.1,ENSG00000256514
ENSG00000256646.8,ENSG00000256646
ENSG00000257176.3,ENSG00000257176
ENSG00000257355.1,ENSG00000257355
ENSG00000257826.1,ENSG00000257826
ENSG00000257830.1,ENSG00000257830
ENSG00000258082.2,ENSG00000258082
ENSG00000258860.1,ENSG00000258860
ENSG00000259064.2,ENSG00000259064
ENSG00000259132.1,ENSG00000259132
ENSG00000259202.1,ENSG00000259202
ENSG00000259316.12,ENSG00000259316
ENSG00000259529.2,ENSG00000259529
ENSG00000259539.1,ENSG00000259539
ENSG00000259584.1,ENSG00000259584
ENSG00000260198.1,ENSG00000260198
ENSG00000260274.2,ENSG00000260274
ENSG00000260604.3,ENSG00000260604
ENSG00000260755.1,ENSG00000260755
ENSG00000260774.1,ENSG00000260774
ENSG00000260850.4,ENSG00000260850
ENSG00000260877.3,ENSG00000260877
ENSG00000260879.1,ENSG00000260879
ENSG00000261065.1,ENSG00000261065
ENSG00000261242.1,ENSG00000261242
ENSG00000261407.2,ENSG00000261407
ENSG00000261543.1,ENSG00000261543
ENSG00000261687.1,ENSG00000261687
ENSG00000262429.1,ENSG00000262429
ENSG00000262777.1,ENSG00000262777
ENSG00000263020.6,ENSG00000263020
ENSG00000263154.1,ENSG00000263154
ENSG00000263370.1,ENSG00000263370
ENSG00000263680.2,ENSG00000263680
ENSG00000263682.1,ENSG00000263682
ENSG00000264023.1,ENSG00000264023
ENSG00000264290.1,ENSG00000264290
ENSG00000264458.1,ENSG00000264458
ENSG00000264545.2,ENSG00000264545
ENSG00000264914.1,ENSG00000264914
ENSG00000265073.1,ENSG00000265073
ENSG00000265342.1,ENSG00000265342
ENSG00000265840.1,ENSG00000265840
ENSG00000266102.1,ENSG00000266102
ENSG00000266313.2,ENSG00000266313
ENSG00000266401.4,ENSG00000266401
ENSG00000266513.1,ENSG00000266513
ENSG00000266928.1,ENSG00000266928
ENSG00000266947.3,ENSG00000266947
ENSG00000267016.1,ENSG00000267016
ENSG00000267042.1,ENSG00000267042
ENSG00000267054.1,ENSG00000267054
ENSG00000267070.1,ENSG00000267070
ENSG00000267095.1,ENSG00000267095
ENSG00000267211.1,ENSG00000267211
ENSG00000267277.2,ENSG00000267277
ENSG00000267282.1,ENSG00000267282
ENSG00000267288.2,ENSG00000267288
ENSG00000267314.1,ENSG00000267314
ENSG00000267375.1,ENSG00000267375
ENSG00000267506.7,ENSG00000267506
ENSG00000267529.3,ENSG00000267529
ENSG00000267543.1,ENSG00000267543
ENSG00000267571.1,ENSG00000267571
ENSG00000267582.1,ENSG00000267582
ENSG00000267633.1,ENSG00000267633
ENSG00000267694.1,ENSG00000267694
ENSG00000267729.1,ENSG00000267729
ENSG00000267740.5,ENSG00000267740
ENSG00000267919.1,ENSG00000267919
ENSG00000268205.1,ENSG00000268205
ENSG00000268362.6,ENSG00000268362
ENSG00000268583.2,ENSG00000268583
ENSG00000268603.2,ENSG00000268603
ENSG00000268649.5,ENSG00000268649
ENSG00000268650.3,ENSG00000268650
ENSG00000269246.2,ENSG00000269246
ENSG00000269400.1,ENSG00000269400
ENSG00000269652.1,ENSG00000269652
ENSG00000270087.7,ENSG00000270087
ENSG00000270487.1,ENSG00000270487
ENSG00000270708.1,ENSG00000270708
ENSG00000270829.1,ENSG00000270829
ENSG00000270866.1,ENSG00000270866
ENSG00000270951.1,ENSG00000270951
ENSG00000271483.1,ENSG00000271483
ENSG00000271551.2,ENSG00000271551
ENSG00000271741.1,ENSG00000271741
ENSG00000272008.1,ENSG00000272008
ENSG00000272155.1,ENSG00000272155
ENSG00000272158.1,ENSG00000272158
ENSG00000272386.1,ENSG00000272386
ENSG00000272442.2,ENSG00000272442
ENSG00000272482.2,ENSG00000272482
ENSG00000272715.1,ENSG00000272715
ENSG00000272970.5,ENSG00000272970
ENSG00000272991.1,ENSG00000272991
ENSG00000273181.1,ENSG00000273181
ENSG00000273184.1,ENSG00000273184
ENSG00000273217.1,ENSG00000273217
ENSG00000273293.1,ENSG00000273293
ENSG00000273320.2,ENSG00000273320
ENSG00000273335.1,ENSG00000273335
ENSG00000273416.1,ENSG00000273416
ENSG00000273623.1,ENSG00000273623
ENSG00000274213.2,ENSG00000274213
ENSG00000274565.1,ENSG00000274565
ENSG00000274709.1,ENSG00000274709
ENSG00000274895.1,ENSG00000274895
ENSG00000275484.1,ENSG00000275484
ENSG00000275765.6,ENSG00000275765
ENSG00000275834.1,ENSG00000275834
ENSG00000276089.1,ENSG00000276089
ENSG00000276185.1,ENSG00000276185
ENSG00000276690.1,ENSG00000276690
ENSG00000276744.1,ENSG00000276744
ENSG00000276831.1,ENSG00000276831
ENSG00000277382.1,ENSG00000277382
ENSG00000277688.1,ENSG00000277688
ENSG00000277749.1,ENSG00000277749
ENSG00000277763.1,ENSG00000277763
ENSG00000277922.1,ENSG00000277922
ENSG00000277938.1,ENSG00000277938
ENSG00000278026.1,ENSG00000278026
ENSG00000278095.1,ENSG00000278095
ENSG00000278324.1,ENSG00000278324
ENSG00000278876.1,ENSG00000278876
ENSG00000279093.1,ENSG00000279093
ENSG00000279152.1,ENSG00000279152
ENSG00000279322.1,ENSG00000279322
ENSG00000279340.1,ENSG00000279340
ENSG00000279356.1,ENSG00000279356
ENSG00000279407.1,ENSG00000279407
ENSG00000279534.1,ENSG00000279534
ENSG00000279536.1,ENSG00000279536
ENSG00000279539.1,ENSG00000279539
ENSG00000279584.1,ENSG00000279584
ENSG00000279673.2,ENSG00000279673
ENSG00000279679.1,ENSG00000279679
ENSG00000279753.1,ENSG00000279753
ENSG00000279762.3,ENSG00000279762
ENSG00000280046.1,ENSG00000280046
ENSG00000280138.1,ENSG00000280138
ENSG00000280155.1,ENSG00000280155
ENSG00000280177.1,ENSG00000280177
ENSG00000280186.1,ENSG00000280186
ENSG00000280326.1,ENSG00000280326
ENSG00000280381.1,ENSG00000280381
ENSG00000280440.1,ENSG00000280440
ENSG00000280893.1,ENSG00000280893
ENSG00000281010.1,ENSG00000281010
ENSG00000281311.1,ENSG00000281311
ENSG00000282936.2,ENSG00000282936
ENSG00000283010.1,ENSG00000283010
ENSG00000283538.3,ENSG00000283538
ENSG00000284048.2,ENSG00000284048
ENSG00000284461.2,ENSG00000284461
ENSG00000284699.1,ENSG00000284699
ENSG00000284738.2,ENSG00000284738
ENSG00000284989.1,ENSG00000284989
ENSG00000285159.1,ENSG00000285159
ENSG00000285338.1,ENSG00000285338
ENSG00000285542.1,ENSG00000285542
ENSG00000285565.1,ENSG00000285565
ENSG00000285579.1,ENSG00000285579
ENSG00000285597.1,ENSG00000285597
ENSG00000285641.1,ENSG00000285641
ENSG00000285685.1,ENSG00000285685
ENSG00000285705.1,ENSG00000285705
ENSG00000285709.1,ENSG00000285709
ENSG00000285744.1,ENSG00000285744
ENSG00000285840.2,ENSG00000285840
ENSG00000285938.1,ENSG00000285938
ENSG00000285953.2,ENSG00000285953
ENSG00000285971.1,ENSG00000285971
ENSG00000286001.1,ENSG00000286001
ENSG00000286043.1,ENSG00000286043
ENSG00000286093.1,ENSG00000286093
ENSG00000286098.1,ENSG00000286098
ENSG00000286138.3,ENSG00000286138
ENSG00000286153.2,ENSG00000286153
ENSG00000286373.1,ENSG00000286373
ENSG00000286401.1,ENSG00000286401
ENSG00000286415.1,ENSG00000286415
ENSG00000286427.1,ENSG00000286427
ENSG00000286652.1,ENSG00000286652
ENSG00000286692.1,ENSG00000286692
ENSG00000286714.1,ENSG00000286714
ENSG00000286742.1,ENSG00000286742
ENSG00000286770.1,ENSG00000286770
ENSG00000286897.1,ENSG00000286897
ENSG00000286918.1,ENSG00000286918
ENSG00000286958.1,ENSG00000286958
ENSG00000287012.1,ENSG00000287012
ENSG00000287035.1,ENSG00000287035
ENSG00000287114.1,ENSG00000287114
ENSG00000287244.1,ENSG00000287244
ENSG00000287260.2,ENSG00000287260
ENSG00000287333.1,ENSG00000287333
ENSG00000287335.2,ENSG00000287335
ENSG00000287382.1,ENSG00000287382
ENSG00000287423.1,ENSG00000287423
ENSG00000287534.1,ENSG00000287534
ENSG00000287574.1,ENSG00000287574
ENSG00000287600.1,ENSG00000287600
ENSG00000287657.1,ENSG00000287657
ENSG00000287726.1,ENSG00000287726
ENSG00000287762.1,ENSG00000287762
ENSG00000287791.1,ENSG00000287791
ENSG00000287836.1,ENSG00000287836
ENSG00000287843.1,ENSG00000287843
ENSG00000287866.1,ENSG00000287866
ENSG00000287910.1,ENSG00000287910
ENSG00000287914.1,ENSG00000287914
ENSG00000288048.1,ENSG00000288048
ENSG00000288055.1,ENSG00000288055
ENSG00000288061.3,ENSG00000288061
ENSG00000288208.1,ENSG00000288208
ENSG00000288520.1,ENSG00000288520
ENSG00000288577.1,ENSG00000288577
ENSG00000288606.1,ENSG00000288606
ENSG00000288634.1,ENSG00000288634
ENSG00000288640.1,ENSG00000288640
ENSG00000288718.1,ENSG00000288718
ENSG00000288728.2,ENSG00000288728
ENSG00000288736.2,ENSG00000288736
ENSG00000288741.1,ENSG00000288741
ENSG00000288748.1,ENSG00000288748
ENSG00000288761.2,ENSG00000288761
ENSG00000288799.1,ENSG00000288799
ENSG00000288835.1,ENSG00000288835
ENSG00000288842.1,ENSG00000288842
ENSG00000288848.2,ENSG00000288848
ENSG00000288852.1,ENSG00000288852
ENSG00000288877.2,ENSG00000288877
ENSG00000288880.2,ENSG00000288880
ENSG00000288896.2,ENSG00000288896
ENSG00000288909.2,ENSG00000288909
ENSG00000288929.2,ENSG00000288929
ENSG00000288932.2,ENSG00000288932
ENSG00000288955.1,ENSG00000288955
ENSG00000288957.2,ENSG00000288957
ENSG00000288961.2,ENSG00000288961
ENSG00000288976.1,ENSG00000288976
ENSG00000288986.1,ENSG00000288986
ENSG00000289008.1,ENSG00000289008
ENSG00000289009.2,ENSG00000289009
ENSG00000289027.1,ENSG00000289027
ENSG00000289041.1,ENSG00000289041
ENSG00000289050.2,ENSG00000289050
ENSG00000289055.2,ENSG00000289055
ENSG00000289059.1,ENSG00000289059
ENSG00000289110.1,ENSG00000289110
ENSG00000289115.1,ENSG00000289115
ENSG00000289147.2,ENSG00000289147
ENSG00000289165.2,ENSG00000289165
ENSG00000289189.2,ENSG00000289189
ENSG00000289213.2,ENSG00000289213
ENSG00000289221.1,ENSG00000289221
ENSG00000289222.2,ENSG00000289222
ENSG00000289256.2,ENSG00000289256
ENSG00000289259.2,ENSG00000289259
ENSG00000289276.1,ENSG00000289276
ENSG00000289329.1,ENSG00000289329
ENSG00000289331.2,ENSG00000289331
ENSG00000289378.1,ENSG00000289378
ENSG00000289390.1,ENSG00000289390
ENSG00000289393.1,ENSG00000289393
ENSG00000289394.1,ENSG00000289394
ENSG00000289432.2,ENSG00000289432
ENSG00000289435.1,ENSG00000289435
ENSG00000289453.2,ENSG00000289453
ENSG00000289457.2,ENSG00000289457
ENSG00000289462.1,ENSG00000289462
ENSG00000289478.1,ENSG00000289478
ENSG00000289485.1,ENSG00000289485
ENSG00000289486.2,ENSG00000289486
ENSG00000289497.2,ENSG00000289497
