Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of neuron projection development (GO:0010975)	49/165	9.833119e-04	4.274974e-01	0	0	1.760644e+00	1.219173e+01	RETREG3;TENM3;PTEN;ARHGAP35;SIPA1L1;CDH2;DPYSL3;KIF13B;DENND5A;FBXO7;MFSD2A;PPFIA2;ZNF365;EPHA4;CDKL5;MAGI2;PAQR3;TANC2;LRRC7;RUFY3;IL1RAPL1;RAPGEF1;RAPGEF2;PRKD1;TOX;EPHA3;DBN1;BRSK1;SEMA3A;TWF2;TWF1;NDNF;PTN;CAMSAP2;EFNB2;CHN1;ABL2;CTNNA2;LRRC4C;PAK3;PDLIM5;CAMK2G;PAK2;MARK1;NTRK2;KIDINS220;ZNF804A;CCDC88A;PTPN9
GO_Biological_Process_2021	regulation of oxidative stress-induced neuron death (GO:1903203)	6/8	1.046160e-03	4.274974e-01	0	0	1.245375e+01	8.546546e+01	REST;LANCL1;TLR6;FBXO7;TLR4;ATF4
GO_Biological_Process_2021	regulation of small GTPase mediated signal transduction (GO:0051056)	43/141	1.086716e-03	4.274974e-01	0	0	1.828041e+00	1.247564e+01	TRIO;FAM13B;ARHGEF26;FAM13A;ITSN1;ARHGAP18;ARHGAP39;ARHGAP15;ARHGAP5;ARHGAP36;ARHGAP35;ARHGAP12;SYDE2;INPP5B;ARHGAP21;AKAP13;RHOT1;OPHN1;CHN1;PLCE1;ITGAV;SLIT2;A2M;ECT2;SRGAP1;CGNL1;ARHGEF11;STARD13;ARHGEF12;MCF2;ARHGAP29;ARHGAP26;ARHGAP24;TIAM2;NET1;ARHGAP32;ARHGAP10;ARHGAP31;RHOJ;ARHGEF4;SOS1;SOS2;RHOQ
GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	25/71	1.309692e-03	4.536924e-01	0	0	2.261022e+00	1.500858e+01	IRS1;PTEN;IRS2;PIK3C2G;HTR2A;GATA3;PIK3R1;NYAP2;PIK3CG;IGF1R;PLCZ1;INPP5F;PLCE1;PDGFRA;EDN1;PLCL2;MYO16;PIK3CA;RPS6KB1;PLCH1;PI4KB;PLCB1;OGT;PLCD1;EXOC1
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	33/102	1.330736e-03	4.536924e-01	0	0	1.990975e+00	1.318428e+01	GPM6A;NLGN1;CTNND2;PTEN;ACTB;CDH8;ACTG1;CDH6;CDH2;OPHN1;FLRT3;DNER;SLITRK6;FLNA;NRCAM;DRD2;KIRREL3;PCDHB14;PCDHB13;PCDHB11;PCDHB10;DNM3;TJP1;VMP1;SDK1;PCDHB2;CDH10;PCDHB16;PKP2;CDH12;PCDHB9;FERMT2;LIMS1
GO_Biological_Process_2021	ERBB2 signaling pathway (GO:0038128)	14/32	1.450819e-03	4.637181e-01	0	0	3.232206e+00	2.112449e+01	PTPRR;EGF;ERBIN;GAB1;NRG1;PRKCA;PIK3R1;NRG2;PTPN12;PIK3CA;ERBB4;CPNE3;GRB2;SOS1
GO_Biological_Process_2021	protein ADP-ribosylation (GO:0006471)	13/29	1.626968e-03	4.857844e-01	0	0	3.376049e+00	2.167773e+01	PARP6;PARP4;TNKS;PARP2;TIPARP;ZC3HAV1;PARP14;PARP9;PARP15;SIRT1;PARP8;HPF1;TNKS2
GO_Biological_Process_2021	neuron migration (GO:0001764)	19/50	1.753725e-03	4.857844e-01	0	0	2.548270e+00	1.617136e+01	GPM6A;NTRK2;MEF2C;CDKL5;USP9X;SEMA3A;CEP85L;NDNF;ELP3;SH3RF1;TUBB2B;TUBB2A;MAP1B;DNER;RAPGEF2;NRCAM;FGF13;LRP12;MARK1
GO_Biological_Process_2021	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	15/36	1.804831e-03	4.857844e-01	0	0	2.968566e+00	1.875329e+01	NLGN1;PCDHGB4;PCDHB14;PCDHB13;ATP2C1;PCDHB11;PCDHB10;CDH8;CDH6;PCDHB2;SELL;CDH10;PCDHB16;CDH12;PCDHB9
GO_Biological_Process_2021	inositol lipid-mediated signaling (GO:0048017)	19/51	2.292667e-03	5.862349e-01	0	0	2.468483e+00	1.500354e+01	PDGFRA;IRS1;PLCL2;IRS2;PIK3C2G;PIK3R1;PIK3CG;IGF1R;PLCZ1;PIK3CA;INPP5F;RPS6KB1;PLCE1;PLCH1;PI4KB;PLCB1;OGT;PLCD1;EXOC1
GO_Biological_Process_2021	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	133/547	2.543048e-03	6.192927e-01	0	0	1.343473e+00	8.026436e+00	ARID4A;RORB;NR3C1;DACH1;RPS6KA5;DPF2;EPC1;KMT5A;SOX9;SAMD13;RBFOX2;ZNF281;ZBTB38;DAPK3;SOX13;RFX3;ARID5B;KCTD1;ZBTB33;FOXP1;ZNF91;SLFN11;ZNF93;KAT6A;ZFPM2;DDX6;L3MBTL3;CTBP2;TSHZ3;FOXG1;TWIST1;GATA3;ZNF24;PDS5A;ATXN1;PRDM16;DHX36;ZKSCAN3;ZNF425;ZNF148;PATZ1;TFAP2B;JUN;SMAD4;PHC1;ZBTB14;SETDB2;EIF2AK2;HMGA2;NR1D2;NR1D1;FOXN3;PHC3;BCL6;TNFSF4;ID2;CAPRIN1;ID1;ZNF658;ID4;RAD17;ID3;RBAK;RCOR3;ZNF256;ZNF253;CDKN1B;BMPR2;CITED1;LDB1;THRA;CITED2;BHLHE41;SUMO4;RSF1;PTPRK;NIPBL;HEY1;YWHAQ;ENC1;CD38;JARID2;YAF2;KLF10;USP47;RING1;NRG1;PROX1;TERF1;SIRT1;COMMD7;ZHX1;PATL2;NCOR2;GCFC2;SFPQ;NCOR1;MDFIC;TRAF6;PAX9;CRY2;DEPDC1;PLCB1;ZMYND11;CRYAB;L3MBTL4;VGLL4;HDAC5;SPINDOC;CIPC;PRICKLE1;TYMS;HDAC9;CIART;BCLAF1;RBM15B;RNF139;IFI16;ZNF746;HES1;IGF2BP2;SMARCE1;ATF7IP;TCF7L2;SAMD4A;WWP1;TBX3;PER2;PER1;REST;ZNF217;GZF1;LIMS1
GO_Biological_Process_2021	nervous system development (GO:0007399)	111/447	2.701870e-03	6.280620e-01	0	0	1.380308e+00	8.162883e+00	NCKAP1;GMFB;GDA;FGF2;FGF5;EDNRB;CDH2;OPHN1;DPF2;NRCAM;CHAC1;SOX6;KIRREL3;MBNL1;MEF2C;RBFOX2;TMOD2;LIG4;POU3F2;FEZ1;FEZ2;GPM6A;INTU;DLX5;DLX6;ZC4H2;SHOX2;UGT8;ATXN1;FLRT3;BTBD3;PDGFC;MBP;NDP;DRD2;ECT2;GPM6B;WWTR1;JAG1;POU6F2;CRIM1;ARHGAP26;SDK1;PCDHB2;FAT4;FGF13;PCDHB9;NES;FGF12;ITM2B;ROBO2;TENM1;PPP1R17;LDB1;PTEN;GRIK1;VLDLR;NR2E1;ROBO1;SMPD1;TRIM3;DNER;JARID2;TEAD1;DACT1;ADGRV1;NRG1;GFRA1;PROX1;DNM3;ZEB2;VCAN;NAV3;IL1RAPL2;B3GNT5;ALDH1A2;HAP1;YAP1;NLGN1;PTN;HMGCR;TRAK1;TRAK2;PTPRZ1;ERBB4;ADAM23;SLITRK6;HES1;IGF2BP2;LGI1;ARNT2;MARCKSL1;CYP51A1;SCD5;FBXL17;LSAMP;WWP1;PCDHB14;ELP3;PCDHB13;PCDHB12;PCDHB11;S100B;PCDHB10;TBX3;MARCKS;APC;GLRB;FABP7;PCDHB16;APBA1
GO_Biological_Process_2021	regulation of osteoblast differentiation (GO:0045667)	27/83	3.200602e-03	6.280625e-01	0	0	2.005639e+00	1.152123e+01	YAP1;BMPR2;CITED1;TWIST1;RORB;NOCT;SOX9;ACVR1;WWTR1;MEF2C;CRIM1;SUCO;SOX11;TMEM64;ACVR2B;ACVR2A;REST;CDK6;BAMBI;SNAI2;PRKD1;BMPR1B;FERMT2;ATF4;DDR2;LTF;BMPR1A
GO_Biological_Process_2021	neurotrophin signaling pathway (GO:0038179)	10/21	3.253174e-03	6.280625e-01	0	0	3.775647e+00	2.162737e+01	NTRK2;KIDINS220;SORT1;MAGI2;RAPGEF1;RAPGEF2;FRS2;GRB2;HAP1;SOS1
GO_Biological_Process_2021	regulation of cell-substrate junction assembly (GO:0090109)	10/21	3.253174e-03	6.280625e-01	0	0	3.775647e+00	2.162737e+01	MACF1;SLK;LDB1;ROCK1;LIMCH1;DAPK3;EPHA3;GPM6B;ACTG1;CORO1C
GO_Biological_Process_2021	protein mono-ADP-ribosylation (GO:0140289)	7/12	3.279055e-03	6.280625e-01	0	0	5.812165e+00	3.324675e+01	PARP6;PARP4;TIPARP;PARP14;PARP9;PARP15;PARP8
GO_Biological_Process_2021	ventricular septum development (GO:0003281)	15/38	3.393148e-03	6.280625e-01	0	0	2.710093e+00	1.540958e+01	ROBO2;ACVR1;SMAD4;BMPR2;CITED2;SOX11;GATA3;PROX1;ROBO1;HEY1;HES1;SLIT2;ZFPM2;SOX4;BMPR1A
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	45/158	3.765874e-03	6.280625e-01	0	0	1.658428e+00	9.256974e+00	DLX1;FOXC1;BMPR2;CXCL8;DLX5;TWF2;NDNF;NR3C1;DSTYK;KDR;CCL2;HAS2;CPNE3;SOX9;PLCG1;SOX6;PDE8A;MAP2K5;SOX5;APPL1;ACVR1;MED1;STAT5B;NTRK2;MEF2C;SMAD4;ANXA1;KIDINS220;MAGI2;PTPN12;ACVR2B;ACVR2A;EHD1;RPS6KB1;RAB35;PDE3A;RAPGEF1;SNAI2;RAPGEF2;SPRY2;PRKD1;BMPR1B;CD44;BMPR1A;LIMS1
GO_Biological_Process_2021	cell morphogenesis involved in neuron differentiation (GO:0048667)	25/76	3.779748e-03	6.280625e-01	0	0	2.038718e+00	1.137217e+01	APP;BRSK1;ATL1;PLPPR4;DOCK7;LRP4;ACTB;OPHN1;SLITRK2;MAP2;BTBD3;SLITRK6;NRCAM;CTNNA2;DRD2;PAK3;MFSD2A;MEF2A;MEF2C;ANK3;S100B;SHTN1;KLF7;MAP1B;PARD3
