Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Interferon Gamma Response	37/200	6.593387e-01	9.999951e-01	0	0	9.404032e-01	3.916948e-01	CD274;SAMD9L;BTG1;TNFAIP6;TNFAIP3;ADAR;NOD1;SRI;DDX60;IFIT2;NAMPT;CASP4;EPSTI1;PIM1;ISOC1;PDE4B;CD38;CCL2;UPP1;TRIM21;PTPN1;VCAM1;RIPK2;STAT2;EIF2AK2;IFI44;ARID5B;TDRD7;PARP14;NFKB1;PLSCR1;ARL4A;IRF2;PELI1;MYD88;IRF9;IDO1
MSigDB_Hallmark_2020	Apical Junction	37/200	6.593387e-01	9.999951e-01	0	0	9.404032e-01	3.916948e-01	CD274;IRS1;AMIGO2;PTEN;NEXN;WASL;ACTB;GNAI1;CDH8;ACTG2;ACTG1;CDH6;SGCE;TRO;EPB41L2;AKT3;ADAM23;CTNNA1;SIRPA;PLCG1;SLIT2;CD276;VCAM1;NEGR1;ITGA2;LAYN;PARVA;TJP1;VCAN;RASA1;CNTN1;ADAM9;NF2;CRAT;NECTIN3;SKAP2;ITGA9
MSigDB_Hallmark_2020	mTORC1 Signaling	37/200	6.593387e-01	9.999951e-01	0	0	9.404032e-01	3.916948e-01	PPP1R15A;TES;PSMD14;SHMT2;UBE2D3;VLDLR;SLC7A11;HMGCR;ADD3;RDH11;NAMPT;ME1;SC5D;PHGDH;CTSC;PSPH;ACTR3;HMGCS1;ELOVL5;NFYC;CYP51A1;ASNS;DHCR24;ACSL3;MLLT11;SQLE;SLC7A5;RIT1;UFM1;PSAT1;CTH;MTHFD2L;NMT1;PSMG1;NUPR1;BCAT1;SKAP2
MSigDB_Hallmark_2020	Inflammatory Response	37/200	6.593387e-01	9.999951e-01	0	0	9.404032e-01	3.916948e-01	PTGER4;CALCRL;CXCL8;TNFAIP6;ITGB3;SRI;ATP2C1;SLC7A1;NAMPT;KCNMB2;PDPN;PDE4B;HAS2;ITGB8;CCL2;NDP;ROS1;KCNJ2;ABCA1;EDN1;RIPK2;TPBG;SLC11A2;IL18;EIF2AK2;TACR1;ATP2B1;NFKB1;ACVR2A;DCBLD2;TLR1;RNF144B;KLF6;SELL;ABI1;IL7R;TLR3
MSigDB_Hallmark_2020	Unfolded Protein Response	20/113	7.158598e-01	9.999951e-01	0	0	8.909132e-01	2.978064e-01	EIF4A2;ZBTB17;CEBPG;LSM1;ASNS;CNOT4;SLC7A5;TUBB2A;PSAT1;DNAJA4;KIF5B;CNOT2;EXOSC9;CCL2;CHAC1;DCP1A;ATF6;ATF3;ATF4;PAIP1
MSigDB_Hallmark_2020	Coagulation	24/138	7.598940e-01	9.999951e-01	0	0	8.719157e-01	2.394074e-01	ANXA1;MMP7;WDR1;GDA;CPQ;ITGB3;ITGA2;USP11;CFI;PREP;PLAT;FURIN;GNG12;THBS1;DUSP6;KLF7;GNB2;LAMP2;MSRB2;ADAM9;ANG;FYN;A2M;LEFTY2
MSigDB_Hallmark_2020	Pperoxisome	17/104	8.209614e-01	9.999951e-01	0	0	8.091776e-01	1.596339e-01	CADM1;SEMA3C;ELOVL5;ECI2;ACSL4;DHCR24;BCL10;IDE;HSD17B11;DHRS3;ATXN1;RDH11;CAT;NUDT19;ISOC1;SLC25A4;CRAT
MSigDB_Hallmark_2020	Estrogen Response Early	34/200	8.323582e-01	9.999951e-01	0	0	8.477168e-01	1.555496e-01	FOXC1;MAST4;ENDOD1;ADD3;IGF1R;SEC14L2;GJA1;ABLIM1;INPP5F;RPS6KA2;NRIP1;RBBP8;PMAIP1;HES1;SYBU;SLC19A2;KLF10;SVIL;TFAP2C;SLC37A1;TIPARP;ELOVL5;TPBG;MYOF;NPY1R;GFRA1;DHRS3;MED13L;NCOR2;AR;SLC7A5;TUBB2B;ELF1;CD44
MSigDB_Hallmark_2020	Apical Surface	6/44	8.815709e-01	9.999951e-01	0	0	6.539959e-01	8.243611e-02	SRPX;APP;CRYBG1;AKAP7;GATA3;DCBLD2
MSigDB_Hallmark_2020	Bile Acid Metabolism	17/112	8.994765e-01	9.999951e-01	0	0	7.406664e-01	7.846794e-02	ABCA1;DIO2;NR1H4;PIPOX;BBOX1;DHCR24;ABCA8;CROT;HSD17B11;PEX12;NR3C2;AR;ATXN1;NEDD4;SLCO1A2;CAT;ISOC1
MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	32/199	9.041842e-01	9.999951e-01	0	0	7.926124e-01	7.983367e-02	BMPR2;FURIN;IGF1R;SOCS2;ALCAM;GLIPR2;NFKBIZ;ST3GAL4;SPP1;PIM1;SH3BGRL2;SNX9;DENND5A;ITGAV;CCR4;PHLDA1;GADD45B;SWAP70;DHRS3;HIPK2;TTC39B;ADAM19;MYO1E;PLSCR1;ARL4A;KLF6;SELL;SYT11;SMPDL3A;PLPP1;CD44;CDC42SE2
MSigDB_Hallmark_2020	G2-M Checkpoint	32/200	9.097339e-01	9.999951e-01	0	0	7.878451e-01	7.453259e-02	CDKN1B;CCNT1;AMD1;ARID4A;HMGB3;RASAL2;SMC4;SLC7A1;RPS6KA5;KIF5B;CHEK1;CDC27;ABL1;DMD;KMT5A;PLK4;BARD1;SLC12A2;SLC38A1;EGF;HUS1;FANCC;KNL1;FOXN3;SQLE;SLC7A5;SFPQ;MARCKS;MEIS1;RBL1;CDK4;MTF2
MSigDB_Hallmark_2020	Reactive Oxygen Species Pathway	6/49	9.343599e-01	9.999951e-01	0	0	5.777701e-01	3.922688e-02	MSRA;CAT;MGST1;MBP;OXSR1;IPCEF1
MSigDB_Hallmark_2020	Adipogenesis	30/200	9.573647e-01	9.999951e-01	0	0	7.294453e-01	3.178260e-02	PFKFB3;SOWAHC;LAMA4;ITSN1;TANK;BCL2L13;UBC;DBT;ME1;UBQLN1;DLAT;DRAM2;MAP4K3;DECR1;ABCA1;CHUK;NDUFA5;ANGPT1;ELMOD3;SORBS1;COQ5;PPM1B;ARL4A;BCL6;GPD2;CAT;NMT1;SPARCL1;TKT;CRAT
MSigDB_Hallmark_2020	Spermatogenesis	19/135	9.588387e-01	9.999951e-01	0	0	6.774039e-01	2.847289e-02	TLE4;SLC12A2;DDX4;PARP2;MAST2;BRAF;IDE;SPATA6;SIRT1;ARL4A;GRM8;MAP7;RAD17;PSMG1;NF2;TOPBP1;IL13RA2;IP6K1;STAM2
MSigDB_Hallmark_2020	DNA Repair	21/150	9.676375e-01	9.999951e-01	0	0	6.730591e-01	2.214209e-02	RFC5;RFC3;GTF2A2;TSG101;POLR3GL;PRIM1;USP11;TAF9;TYMS;SMAD5;GTF2H5;POLB;NUDT9;DGUOK;AGO4;NFX1;POLR3C;PDE4B;ELOA;POLL;EIF1B
MSigDB_Hallmark_2020	Fatty Acid Metabolism	21/158	9.838319e-01	9.999951e-01	0	0	6.334392e-01	1.032519e-02	FH;HMGCS1;ELOVL5;AADAT;ECI2;ACSL4;DHCR24;HSD17B11;HSD17B7;UGDH;MCEE;TDO2;RDH11;GPD2;SMS;ME1;NBN;KMT5A;BMPR1B;CRAT;DECR1
MSigDB_Hallmark_2020	p53 Pathway	27/200	9.894547e-01	9.999951e-01	0	0	6.444937e-01	6.832444e-03	PPP1R15A;APP;CSRNP2;BTG1;SLC35D1;ABHD4;NOL8;RNF19B;SLC3A2;SLC7A11;SAT1;CDKN2AIP;KIF13B;UPP1;SLC19A2;ZNF365;JUN;TSC22D1;FBXW7;PLK2;WWP1;CGRRF1;RAP2B;NUPR1;ANKRA2;FGF13;ATF3
MSigDB_Hallmark_2020	Pancreas Beta Cells	3/40	9.901789e-01	9.999951e-01	0	0	3.355972e-01	3.312218e-03	PCSK1;AKT3;PAK3
MSigDB_Hallmark_2020	Myogenesis	26/200	9.938814e-01	9.999951e-01	0	0	6.168582e-01	3.785904e-03	EIF4A2;APP;HDAC5;LAMA2;FGF2;CNN3;ABLIM1;DMD;CKB;LARGE1;SGCG;PDLIM7;MEF2A;WWTR1;SVIL;MEF2C;DTNA;GADD45B;AGL;PDE4DIP;SORBS1;RIT1;KLF5;PKIA;CRYAB;CRAT
MSigDB_Hallmark_2020	Glycolysis	26/200	9.938814e-01	9.999951e-01	0	0	6.168582e-01	3.785904e-03	PYGB;CITED2;ZNF292;IRS2;VLDLR;ARPP19;NANP;PPP2CB;CASP6;ME1;PGM2;SOX9;GPC4;AGL;TPBG;ECD;TPST1;VCAN;CTH;DEPDC1;PKP2;ANG;ALDH7A1;CD44;DSC2;GALK2
MSigDB_Hallmark_2020	UV Response Up	19/158	9.952489e-01	9.999951e-01	0	0	5.645027e-01	2.688386e-03	BTG1;CNP;PARP2;SHOX2;AMD1;TGFBRAP1;CEBPG;ASNS;CDC5L;FURIN;HSPA13;GLS;RXRB;CYB5R1;HTR7;EIF5;E2F5;SLC25A4;ATF3
MSigDB_Hallmark_2020	Estrogen Response Late	24/200	9.981864e-01	9.999951e-01	0	0	5.625750e-01	1.021196e-03	UNC13B;PLK4;FOXC1;TFAP2C;ST6GALNAC2;ELOVL5;TPBG;MYOF;NPY1R;DNAJC12;ADD3;NCOR2;SLC7A5;UGDH;DNAJC1;RPS6KA2;ID2;NRIP1;RBBP8;CKB;SGK1;LARGE1;CD44;LTF
MSigDB_Hallmark_2020	E2F Targets	23/200	9.990760e-01	9.999951e-01	0	0	5.359161e-01	4.953943e-04	PLK4;BARD1;TIPIN;RFC3;CDKN1B;TUBB;HUS1;HMGB3;SMC4;IPO7;DCK;MMS22L;WEE1;ING3;UBR7;CDK4;ZW10;CHEK1;EXOSC8;PPP1R8;DEPDC1;NBN;ASF1A
MSigDB_Hallmark_2020	Xenobiotic Metabolism	23/200	9.990760e-01	9.999951e-01	0	0	5.359161e-01	4.953943e-04	SLC35D1;SHMT2;ELOVL5;AKR1C3;CROT;ARPP19;ESR1;ADH5;CNDP2;UGDH;TPST1;TDO2;CASP6;TTPA;ID2;KYNU;CAT;NMT1;ANGPTL3;UPP1;BCAT1;PDLIM5;LPIN2
MSigDB_Hallmark_2020	Allograft Rejection	20/200	9.999055e-01	9.999951e-01	0	0	4.578054e-01	4.325757e-05	RIPK2;GALNT1;GCNT1;IL18;UBE2D1;BCL10;HDAC9;ACVR2A;TLR1;ELF4;ABI1;UBE2N;FLNA;CCL2;DEGS1;TLR6;BCAT1;GBP2;TLR3;SOCS5
MSigDB_Hallmark_2020	Myc Targets V2	2/58	9.999436e-01	9.999951e-01	0	0	1.476099e-01	8.318181e-06	PLK4;CDK4
MSigDB_Hallmark_2020	Oxidative Phosphorylation	19/200	9.999581e-01	9.999951e-01	0	0	4.323733e-01	1.813830e-05	NDUFA9;PDHX;ATP6V1G1;FH;NDUFA5;ABCB7;TIMM9;ETFA;MRPS30;MRPL35;GLUD1;RHOT1;BDH2;NNT;COX11;DLAT;SLC25A20;SLC25A4;DECR1
MSigDB_Hallmark_2020	KRAS Signaling Dn	16/200	9.999933e-01	9.999951e-01	0	0	3.578224e-01	2.413486e-06	EPHA5;BARD1;PTGFR;TFAP2B;TENM2;EDN1;THRB;PLAG1;EGF;SHOX2;ENTPD7;PTPRJ;ABCB11;SGK1;BMPR1B;SKIL
MSigDB_Hallmark_2020	Myc Targets V1	7/200	9.999951e-01	9.999951e-01	0	0	1.488168e-01	7.326791e-07	PRPS2;PSMD14;YWHAQ;CDK4;PCBP1;TYMS;EIF4G2
