gene_id,gene_name,gene_id_base,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id_diff,dysregulation
ENSG00000146476.11,ARMT1,ENSG00000146476,1133.6450191654,-0.194431415367853,0.144289404261338,-1.34751000160551,0.177816034436371,0.383249881319717,ENSG00000146476.11,Not significantly dysregulated
ENSG00000143437.21,ARNT,ENSG00000143437,2778.12845234334,0.100341568149008,0.164982190135095,0.608196363903543,0.543057245924604,0.748832435686588,ENSG00000143437.21,Not significantly dysregulated
ENSG00000162704.16,ARPC5,ENSG00000162704,4465.42689884263,-0.214555779886062,0.223848029683546,-0.958488579012197,0.337816447848432,0.572891514356125,ENSG00000162704.16,Not significantly dysregulated
ENSG00000141480.18,ARRB2,ENSG00000141480,2592.09574282296,0.718093692210153,0.135467105927812,5.30087128747559,1.15251323513608e-07,1.66325952260686e-06,ENSG00000141480.18,Minimally changed
ENSG00000140450.9,ARRDC4,ENSG00000140450,3048.72896741616,0.165072780930979,0.148865629917731,1.10887100684157,0.267485832928167,0.498708866992074,ENSG00000140450.9,Not significantly dysregulated
ENSG00000153317.15,ASAP1,ENSG00000153317,12063.6345680473,0.134453605185183,0.179160718155621,0.750463642752287,0.452975512932805,0.67777426551956,ENSG00000153317.15,Not significantly dysregulated
ENSG00000065802.12,ASB1,ENSG00000065802,5041.61609952686,-0.507290367275992,0.191878435869911,-2.64381124943047,0.0081978356314143,0.0372469292516051,ENSG00000065802.12,Minimally changed
ENSG00000146926.11,ASB10,ENSG00000146926,2.18753111734209,4.38348244081993,1.81729983941488,2.41208541691793,0.0158615650444357,0.0638823407353684,ENSG00000146926.11,Not significantly dysregulated
ENSG00000161664.7,ASB16,ENSG00000161664,321.673166016323,0.538562992913237,0.217005021833431,2.48179967616891,0.0130720740823363,0.0546448518654204,ENSG00000161664.7,Not significantly dysregulated
ENSG00000267080.8,ASB16-AS1,ENSG00000267080,846.771093959481,0.0264159612612772,0.171540950184723,0.153992158915007,0.87761591812061,0.947198737078731,ENSG00000267080.8,Not significantly dysregulated
ENSG00000183475.13,ASB7,ENSG00000183475,1339.66025358877,-0.344043993564506,0.154911444822718,-2.22090752531702,0.0263572254347531,0.0956456634374663,ENSG00000183475.13,Not significantly dysregulated
ENSG00000171456.21,ASXL1,ENSG00000171456,7078.71513128852,0.0178553488852489,0.127739576538745,0.139779302304428,0.888834367098343,0.952237782105822,ENSG00000171456.21,Not significantly dysregulated
ENSG00000143970.18,ASXL2,ENSG00000143970,4525.83020774571,-0.190897560383406,0.171157631963943,-1.11533186217265,0.264708236465212,0.495611363663324,ENSG00000143970.18,Not significantly dysregulated
ENSG00000156802.13,ATAD2,ENSG00000156802,8156.61573268124,-0.215209934207908,0.138666597343087,-1.55199549373407,0.120663301846986,0.294837599350235,ENSG00000156802.13,Not significantly dysregulated
ENSG00000115966.18,ATF2,ENSG00000115966,2197.47971299893,-0.521200403932335,0.142788228998566,-3.65016365555995,0.0002620732778716,0.0019672015302784,ENSG00000115966.18,Minimally changed
ENSG00000267281.3,ATF7-NPFF,ENSG00000267281,,,,,,,,Not in differential expression data
ENSG00000152348.16,ATG10,ENSG00000152348,496.362678127682,-0.38034995156276,0.195494240939837,-1.94558136206075,0.0517050476271997,0.160210134145183,ENSG00000152348.16,Not significantly dysregulated
ENSG00000145782.13,ATG12,ENSG00000145782,2176.9221449191,-0.0363622256866698,0.197277875584079,-0.184319836063787,0.853762553588309,0.935741948521028,ENSG00000145782.13,Not significantly dysregulated
ENSG00000085978.22,ATG16L1,ENSG00000085978,1946.68891031029,0.358687098526165,0.133798632501321,2.68079794105986,0.0073446849572833,0.0340538043058369,ENSG00000085978.22,Minimally changed
ENSG00000110046.13,ATG2A,ENSG00000110046,3543.37601460747,0.138348829803935,0.145471310411179,0.951038589072224,0.341584787049595,0.576665477601996,ENSG00000110046.13,Not significantly dysregulated
ENSG00000181652.20,ATG9B,ENSG00000181652,28.2762177182963,2.23679948168006,0.512255930042742,4.36656630113277,1.26214987909162e-05,0.0001277935406926,ENSG00000181652.20,Up-regulated
