gene_id,gene_name,gene_id_base,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id_diff,dysregulation
ENSG00000106351.13,AGFG2,ENSG00000106351,3394.4539252633,2.11728620762355,0.137666384073742,15.3798345316414,2.23518145024296e-53,5.65164098747733e-51,ENSG00000106351.13,Up-regulated
ENSG00000123908.12,AGO2,ENSG00000123908,10320.2412920171,-0.186376929516277,0.154359533566934,-1.20742091667088,0.227270084239524,0.450682339373994,ENSG00000123908.12,Not significantly dysregulated
ENSG00000204310.13,AGPAT1,ENSG00000204310,959.772323326829,0.0772965151430028,0.191706919772479,0.403201487117625,0.68680000577615,0.844142344717168,ENSG00000204310.13,Not significantly dysregulated
ENSG00000158467.17,AHCYL2,ENSG00000158467,2123.27277576695,-0.567635991100377,0.151720664468978,-3.74132286519506,0.0001830541754157,0.00142475815721,ENSG00000158467.17,Minimally changed
ENSG00000124942.14,AHNAK,ENSG00000124942,80632.9097380958,0.553074760838119,0.212662955399651,2.60071040486925,0.0093030950460889,0.0413724920758246,ENSG00000124942.14,Minimally changed
ENSG00000145192.13,AHSG,ENSG00000145192,2.55908716660549,1.30522972777448,1.65211502053818,0.790035627997197,0.429506961600417,0.65665861817448,ENSG00000145192.13,Not significantly dysregulated
ENSG00000129474.16,AJUBA,ENSG00000129474,4153.08870174805,-0.214813838367466,0.174811874070423,-1.22882864513499,0.219136059126365,0.440827571179168,ENSG00000129474.16,Not significantly dysregulated
ENSG00000140057.9,AK7,ENSG00000140057,2.5600338140905,1.30211143401653,1.70126902333906,0.765376560763382,0.444047346192609,0.669673470729772,ENSG00000140057.9,Not significantly dysregulated
ENSG00000170776.22,AKAP13,ENSG00000170776,7436.64987339021,-0.578612537164301,0.154635940076306,-3.74177268802313,0.0001827267605912,0.0014228097646035,ENSG00000170776.22,Minimally changed
ENSG00000011243.19,AKAP8L,ENSG00000011243,2269.12115315969,-0.635806018297894,0.14612317217816,-4.35116490300861,1.35416156846441e-05,0.0001363617797638,ENSG00000011243.19,Minimally changed
ENSG00000122787.15,AKR1D1,ENSG00000122787,2.88134312457779,0.2729597698792,1.3552837159812,0.201404153728492,0.840382567554346,0.928573418991233,ENSG00000122787.15,Not significantly dysregulated
ENSG00000148218.16,ALAD,ENSG00000148218,1172.50675853725,-0.0890147556362406,0.168894653397333,-0.527043064097649,0.598163683572782,0.788326391159645,ENSG00000148218.16,Not significantly dysregulated
ENSG00000159423.17,ALDH4A1,ENSG00000159423,853.596979529155,0.732320336799921,0.172141138894445,4.2541854986156,2.09811319584154e-05,0.0002029715585369,ENSG00000159423.17,Minimally changed
ENSG00000214160.10,ALG3,ENSG00000214160,3691.27708946044,0.51858923719437,0.171636484310216,3.02143940595445,0.0025157598717263,0.0139217195959599,ENSG00000214160.10,Minimally changed
ENSG00000171094.18,ALK,ENSG00000171094,445.447226173652,-1.18942567646349,0.304140855109469,-3.91077244796784,9.20014179200659e-05,0.0007717165062343,ENSG00000171094.18,Down-regulated
ENSG00000215067.12,ALOX12-AS1,ENSG00000215067,880.822141577667,-0.112192529044682,0.186507150898856,-0.601545455517275,0.547476745690969,0.752760912274255,ENSG00000215067.12,Not significantly dysregulated
ENSG00000161905.13,ALOX15,ENSG00000161905,3.31746596852868,5.00725453885022,1.63384490489879,3.06470615652493,0.0021788395174145,0.0123232786310516,ENSG00000161905.13,Up-regulated
ENSG00000179148.10,ALOXE3,ENSG00000179148,159.519361884983,0.683042664064066,0.3896304463907,1.75305259224827,0.0795929800204965,0.219682575733581,ENSG00000179148.10,Not significantly dysregulated
ENSG00000159461.15,AMFR,ENSG00000159461,8254.23466888203,0.0083553157080628,0.149452239024058,0.0559062598367483,0.955416484002857,0.981143733266092,ENSG00000159461.15,Not significantly dysregulated
ENSG00000133805.16,AMPD3,ENSG00000133805,72.9898358125073,1.47249866699458,0.344639439777062,4.27257735779487,1.93226486290631e-05,0.0001881600888394,ENSG00000133805.16,Up-regulated
ENSG00000167772.12,ANGPTL4,ENSG00000167772,160.09699588835,1.98238038402594,0.24487891103867,8.09534955712414,5.71001432581422e-16,2.04651348399765e-14,ENSG00000167772.12,Up-regulated
ENSG00000185722.18,ANKFY1,ENSG00000185722,7565.37928960662,-0.257325424904534,0.148856652619959,-1.72867937290988,0.0838664950649778,0.228252398394185,ENSG00000185722.18,Not significantly dysregulated
ENSG00000131503.21,ANKHD1,ENSG00000131503,130.899387124212,-0.121111734187282,0.237660194957254,-0.509600415875553,0.610331432461152,0.796422386196319,ENSG00000131503.21,Not significantly dysregulated
ENSG00000249637.4,ANKHD1-DT,ENSG00000249637,59.7637174752026,-0.276034765981945,0.333546208735171,-0.827575786361616,0.407910785788788,0.63838361098519,ENSG00000249637.4,Not significantly dysregulated
ENSG00000254996.5,ANKHD1-EIF4EBP3,ENSG00000254996,28.5113785679693,0.178118452381293,0.46668558771872,0.38166692323194,0.702708437487611,0.854032819889795,ENSG00000254996.5,Not significantly dysregulated
ENSG00000145700.10,ANKRD31,ENSG00000145700,11.3019232176314,-0.607162646519464,0.694303851233743,-0.874491255436027,0.381850780317134,0.615563467519097,ENSG00000145700.10,Not significantly dysregulated
ENSG00000186106.11,ANKRD46,ENSG00000186106,559.528747232752,-0.0947973163885267,0.1762488986082,-0.537860475368191,0.590673377198816,0.782802400953834,ENSG00000186106.11,Not significantly dysregulated
ENSG00000230778.2,ANKRD63,ENSG00000230778,6.76145057385902,4.01949195110388,1.27985589245739,3.14058166610168,0.0016861269002658,0.0099211126315293,ENSG00000230778.2,Up-regulated
ENSG00000163516.14,ANKZF1,ENSG00000163516,2170.72601194524,0.40244602921925,0.156324349618885,2.5744295767128,0.0100405524285833,0.0440524166215331,ENSG00000163516.14,Minimally changed
ENSG00000143401.15,ANP32E,ENSG00000143401,5265.974187452,0.212417699546979,0.137662312028617,1.5430345198824,0.122822400567899,0.298434261789281,ENSG00000143401.15,Not significantly dysregulated
ENSG00000274209.6,ANTXRL,ENSG00000274209,63.478144010763,0.109563752515426,0.345899437092273,0.316750305916798,0.751433074056578,0.881611421003421,ENSG00000274209.6,Not significantly dysregulated
ENSG00000230539.1,AOAH-IT1,ENSG00000230539,2.64795405707962,-0.0606019647806378,1.4312742589641,-0.0423412664631438,0.966226648886356,0.986179574409502,ENSG00000230539.1,Not significantly dysregulated
ENSG00000196961.13,AP2A1,ENSG00000196961,6276.4510535752,0.237618303570956,0.126077346395511,1.88470260807628,0.0594700000592015,0.177520378603176,ENSG00000196961.13,Not significantly dysregulated
ENSG00000161203.14,AP2M1,ENSG00000161203,31301.4044772857,-0.22477847520488,0.142217053015131,-1.58053109974768,0.113985290556769,0.283130196890975,ENSG00000161203.14,Not significantly dysregulated
ENSG00000042753.12,AP2S1,ENSG00000042753,3961.24030917926,0.605291607407211,0.205719138668071,2.94232034669294,0.0032576274277507,0.0172735670960709,ENSG00000042753.12,Minimally changed
ENSG00000132842.15,AP3B1,ENSG00000132842,4186.68230173731,-0.0671357610014462,0.134427204936126,-0.499420939633063,0.617482870615156,0.80139915805193,ENSG00000132842.15,Not significantly dysregulated
ENSG00000221838.10,AP4M1,ENSG00000221838,497.944768703992,0.178714097044505,0.207272677449902,0.86221734211785,0.388567928259084,0.621757131604071,ENSG00000221838.10,Not significantly dysregulated
ENSG00000107282.9,APBA1,ENSG00000107282,545.32589857789,-0.937782758222276,0.191590790066933,-4.89471731858645,9.84471343223263e-07,1.22771244025636e-05,ENSG00000107282.9,Minimally changed
ENSG00000198768.11,APCDD1L,ENSG00000198768,1202.64426928613,1.50999642908776,0.232020766544252,6.50802275838426,7.614638427321119e-11,1.7192782396512901e-09,ENSG00000198768.11,Up-regulated
ENSG00000166181.13,API5,ENSG00000166181,5330.31824106965,-0.0330163867762015,0.144821332473377,-0.227980133950715,0.819661684684748,0.917818210137774,ENSG00000166181.13,Not significantly dysregulated
ENSG00000169621.11,APLF,ENSG00000169621,313.418111962434,-0.772656166444511,0.193605873034763,-3.9908715284984,6.58309352721129e-05,0.0005698041750305,ENSG00000169621.11,Minimally changed
ENSG00000214293.11,APTR,ENSG00000214293,528.141363124822,-0.0640139407546038,0.170000746624966,-0.376550938895717,0.706507353418634,0.855842605167509,ENSG00000214293.11,Not significantly dysregulated
ENSG00000161798.7,AQP5,ENSG00000161798,22.8320261549257,0.437478089077594,0.472557494062218,0.925766905772518,0.354567129268151,0.589019896681804,ENSG00000161798.7,Not significantly dysregulated
ENSG00000245148.2,ARAP1-AS2,ENSG00000245148,163.844883776033,0.185611206866963,0.305316638267358,0.607930206228816,0.543233764667269,0.748926976750828,ENSG00000245148.2,Not significantly dysregulated
ENSG00000143761.17,ARF1,ENSG00000143761,12288.8677310123,0.0278704704335023,0.153432145596651,0.181646879310216,0.855859856440363,0.93662020352281,ENSG00000143761.17,Not significantly dysregulated
ENSG00000134287.10,ARF3,ENSG00000134287,5156.42305866358,-0.181197436866907,0.163436109936061,-1.10867443515264,0.267570654285656,0.498755929689706,ENSG00000134287.10,Not significantly dysregulated
ENSG00000236527.1,ARF4P2,ENSG00000236527,2.57407818249453,0.184154291692936,1.45820730668227,0.126288142192845,0.899503842267409,0.957318506075283,ENSG00000236527.1,Not significantly dysregulated
ENSG00000213390.11,ARHGAP19,ENSG00000213390,601.81106054574,0.161496189452248,0.157835014458248,1.02319621540611,0.306215081981167,0.541027853279255,ENSG00000213390.11,Not significantly dysregulated
ENSG00000269891.2,ARHGAP19-SLIT1,ENSG00000269891,,,,,,,,Not in differential expression data
ENSG00000147799.12,ARHGAP39,ENSG00000147799,1256.35028066656,-0.415630718803413,0.137094525365829,-3.03170909045657,0.0024317343781034,0.0135299229841162,ENSG00000147799.12,Minimally changed
ENSG00000110237.5,ARHGEF17,ENSG00000110237,3202.95194103063,0.236448557059908,0.133435660321125,1.77200424902063,0.0763938518999712,0.213308784262865,ENSG00000110237.5,Not significantly dysregulated
ENSG00000224276.1,ARHGEF2-AS1,ENSG00000224276,1.49153721184668,0.185168661906107,1.75431722939652,0.105550272666367,0.915939180918761,,ENSG00000224276.1,Not in differential expression data
ENSG00000179361.18,ARID3B,ENSG00000179361,461.938549483453,-0.547925535375178,0.219821325404858,-2.49259499443937,0.0126813403395857,0.0533194031863492,ENSG00000179361.18,Not significantly dysregulated
ENSG00000214087.9,ARL16,ENSG00000214087,957.858630641425,-0.147003163285845,0.152393026118713,-0.964631827517689,0.334729251984973,0.569624536314815,ENSG00000214087.9,Not significantly dysregulated
ENSG00000138175.9,ARL3,ENSG00000138175,1013.98760325864,-0.162084631916756,0.189512961182258,-0.855269375274423,0.39240203742544,0.62523860614651,ENSG00000138175.9,Not significantly dysregulated
ENSG00000162980.17,ARL5A,ENSG00000162980,1884.87465155323,-0.360778550595806,0.172154687980189,-2.09566497914552,0.0361119205848905,0.122629717625961,ENSG00000162980.17,Not significantly dysregulated
ENSG00000198520.12,ARMH1,ENSG00000198520,77.8432734397644,1.45114807176465,0.375213062255363,3.86753079181722,0.0001099429495497,0.0009031272642584,ENSG00000198520.12,Up-regulated
ENSG00000143437.21,ARNT,ENSG00000143437,2778.12845234334,0.100341568149008,0.164982190135095,0.608196363903543,0.543057245924604,0.748832435686588,ENSG00000143437.21,Not significantly dysregulated
ENSG00000140450.9,ARRDC4,ENSG00000140450,3048.72896741616,0.165072780930979,0.148865629917731,1.10887100684157,0.267485832928167,0.498708866992074,ENSG00000140450.9,Not significantly dysregulated
ENSG00000173409.14,ARV1,ENSG00000173409,542.221396372561,-0.451585021993749,0.171117537225156,-2.6390341359317,0.0083142608518933,0.0376438193153351,ENSG00000173409.14,Minimally changed
ENSG00000065802.12,ASB1,ENSG00000065802,5041.61609952686,-0.507290367275992,0.191878435869911,-2.64381124943047,0.0081978356314143,0.0372469292516051,ENSG00000065802.12,Minimally changed
ENSG00000105011.9,ASF1B,ENSG00000105011,2100.33109746407,0.545746051995496,0.210580386574529,2.59162812298449,0.0095522965199573,0.0422883269724518,ENSG00000105011.9,Minimally changed
ENSG00000126522.17,ASL,ENSG00000126522,761.942017481362,0.252122341899625,0.178696865400407,1.41089403742305,0.158275860567714,0.354567125961388,ENSG00000126522.17,Not significantly dysregulated
ENSG00000143970.18,ASXL2,ENSG00000143970,4525.83020774571,-0.190897560383406,0.171157631963943,-1.11533186217265,0.264708236465212,0.495611363663324,ENSG00000143970.18,Not significantly dysregulated
ENSG00000156802.13,ATAD2,ENSG00000156802,8156.61573268124,-0.215209934207908,0.138666597343087,-1.55199549373407,0.120663301846986,0.294837599350235,ENSG00000156802.13,Not significantly dysregulated
ENSG00000170653.19,ATF7,ENSG00000170653,683.422090687353,-0.497673841987614,0.255660895401743,-1.94661698734011,0.0515806704835188,0.159918705935129,ENSG00000170653.19,Not significantly dysregulated
ENSG00000267281.3,ATF7-NPFF,ENSG00000267281,,,,,,,,Not in differential expression data
ENSG00000110046.13,ATG2A,ENSG00000110046,3543.37601460747,0.138348829803935,0.145471310411179,0.951038589072224,0.341584787049595,0.576665477601996,ENSG00000110046.13,Not significantly dysregulated
ENSG00000198925.12,ATG9A,ENSG00000198925,2607.23083501622,-0.179569846122566,0.210986306523798,-0.851097159247685,0.394715383334859,0.627159583353444,ENSG00000198925.12,Not significantly dysregulated
ENSG00000005238.20,ATOSB,ENSG00000005238,1064.70725050762,-0.601450010508491,0.144245598189569,-4.16962470992051,3.05101629286246e-05,0.0002863022813098,ENSG00000005238.20,Minimally changed
ENSG00000105726.17,ATP13A1,ENSG00000105726,4234.55034481427,-0.0978206811674409,0.138659808745924,-0.705472494532893,0.480516243228046,0.700785840835131,ENSG00000105726.17,Not significantly dysregulated
ENSG00000127249.15,ATP13A4,ENSG00000127249,3.3034492559779,-0.905278250393492,1.32132799637005,-0.68512757837605,0.493263418867195,0.711301264488335,ENSG00000127249.15,Not significantly dysregulated
ENSG00000058668.16,ATP2B4,ENSG00000058668,13847.1253043136,-0.207610913283096,0.211632845947992,-0.980995706753932,0.326594858706092,0.562602697339902,ENSG00000058668.16,Not significantly dysregulated
ENSG00000124172.10,ATP5F1E,ENSG00000124172,4763.81195800747,0.0427977655608859,0.201302916950613,0.212603802315422,0.831636005429365,0.924106759870882,ENSG00000124172.10,Not significantly dysregulated
ENSG00000159199.14,ATP5MC1,ENSG00000159199,1563.10188388442,0.592705597763408,0.221269269382448,2.67866206372724,0.0073916952301407,0.0342373677686166,ENSG00000159199.14,Minimally changed
ENSG00000249256.2,ATP5MGP3,ENSG00000249256,,,,,,,,Not in differential expression data
ENSG00000267376.1,ATP5MGP6,ENSG00000267376,9.1710619675701,1.13836705572824,0.786005148147657,1.4482946560986,0.147534661568529,0.337718705677671,ENSG00000267376.1,Not significantly dysregulated
ENSG00000159720.13,ATP6V0D1,ENSG00000159720,4811.89616784418,0.28167312562142,0.134461282929401,2.09482699766678,0.0361863742412151,0.122814764318166,ENSG00000159720.13,Not significantly dysregulated
ENSG00000270049.4,ATP6V0D1-DT,ENSG00000270049,334.815471032032,0.419425898660848,0.221837045325668,1.89069367582457,0.058665247159172,0.175615169001621,ENSG00000270049.4,Not significantly dysregulated
ENSG00000113732.9,ATP6V0E1,ENSG00000113732,5565.79600996964,-0.0875302641311671,0.145751606643162,-0.600544077331949,0.548143694790547,0.753360857665221,ENSG00000113732.9,Not significantly dysregulated
ENSG00000171130.19,ATP6V0E2,ENSG00000171130,5928.58529302899,-0.153125616573641,0.18033378933134,-0.849123268253922,0.395812704201373,0.628276294805774,ENSG00000171130.19,Not significantly dysregulated
ENSG00000204934.10,ATP6V0E2-AS1,ENSG00000204934,345.897975784203,-0.0861403087162517,0.190145827589196,-0.45302234505169,0.65053265142301,0.823414453984746,ENSG00000204934.10,Not significantly dysregulated
ENSG00000114573.12,ATP6V1A,ENSG00000114573,3389.42615657427,0.115206705892804,0.159030935166126,0.724429531728888,0.46880207498054,0.690732284972326,ENSG00000114573.12,Not significantly dysregulated
ENSG00000155097.12,ATP6V1C1,ENSG00000155097,4310.6372573781,0.171783477755817,0.142848840159747,1.20255423539815,0.229148866447987,0.453069442118466,ENSG00000155097.12,Not significantly dysregulated
ENSG00000136888.8,ATP6V1G1,ENSG00000136888,2038.25927455445,-0.717755536262949,0.163317166836057,-4.39485664714876,1.10845878042611e-05,0.0001132573051154,ENSG00000136888.8,Minimally changed
ENSG00000143515.20,ATP8B2,ENSG00000143515,1852.41469231209,-0.402425365334585,0.143210738307882,-2.8100222796801,0.0049538070568255,0.0245469451422515,ENSG00000143515.20,Minimally changed
ENSG00000130270.16,ATP8B3,ENSG00000130270,1416.16016712005,1.24842845049112,0.145255346938291,8.59471597297894,8.347099787994329e-18,3.4352456607982005e-16,ENSG00000130270.16,Up-regulated
ENSG00000171953.16,ATPAF2,ENSG00000171953,902.966920107365,0.0515340504680765,0.157938926550037,0.326291001172215,0.744204196022408,0.877480663718522,ENSG00000171953.16,Not significantly dysregulated
ENSG00000115307.17,AUP1,ENSG00000115307,3956.65966700849,-0.301277617288406,0.159252108122012,-1.89182812611548,0.058513884545182,0.175275767759651,ENSG00000115307.17,Not significantly dysregulated
ENSG00000126895.16,AVPR2,ENSG00000126895,109.228100195765,4.49146294038318,0.374075787958,12.0068261164432,3.27161747853387e-33,3.26419002263666e-31,ENSG00000126895.16,Up-regulated
ENSG00000160862.13,AZGP1,ENSG00000160862,98.7500483017892,0.681862313427674,0.283038197751551,2.4090823035349,0.0159926909542814,0.064319226415541,ENSG00000160862.13,Not significantly dysregulated
ENSG00000166710.23,B2M,ENSG00000166710,61977.5941727976,-0.168791831101354,0.207407044696415,-0.813819180290704,0.415748545511473,0.644966514522626,ENSG00000166710.23,Not significantly dysregulated
ENSG00000175711.9,B3GNTL1,ENSG00000175711,531.014528361167,0.23717581910826,0.19649997744353,1.20700176251379,0.227431465204258,0.45090547634159,ENSG00000175711.9,Not significantly dysregulated
ENSG00000108641.20,B9D1,ENSG00000108641,1040.68921882433,0.533662169152596,0.193140824706853,2.7630728509241,0.0057259984639129,0.027718457814557,ENSG00000108641.20,Minimally changed
ENSG00000107262.26,BAG1,ENSG00000107262,1447.18936729621,-0.169969811250858,0.200095165502763,-0.849444867015094,0.395633796217408,0.628100340651178,ENSG00000107262.26,Not significantly dysregulated
ENSG00000266074.11,BAHCC1,ENSG00000266074,1124.20092735209,1.22774459186845,0.172577404137628,7.11416768610877,1.1259019692904498e-12,3.04496682039021e-11,ENSG00000266074.11,Up-regulated
ENSG00000030110.14,BAK1,ENSG00000030110,907.05785215556,0.023576421712374,0.160077601816334,0.147281202647104,0.882910068787192,0.949452266076176,ENSG00000030110.14,Not significantly dysregulated
ENSG00000076108.12,BAZ2A,ENSG00000076108,5867.17571892076,-0.0929779532518657,0.156315557971943,-0.594809336051849,0.551970926232914,0.756364629567376,ENSG00000076108.12,Not significantly dysregulated
