,gene_id,gene_name,gene_id_base,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id_diff,dysregulation
20,ENSG00000100997.20,ABHD12,ENSG00000100997,3045.61873698375,-0.0368266797933646,0.127907378748325,-0.287916773478925,0.773410446956821,0.894482226733373,ENSG00000100997.20,Not significantly dysregulated
21,ENSG00000107362.14,ABHD17B,ENSG00000107362,826.137639092603,-0.522514952019648,0.196452769497608,-2.65974846450821,0.0078199027937458,0.0358200893207714,ENSG00000107362.14,Minimally changed
22,ENSG00000136754.18,ABI1,ENSG00000136754,1510.41250695124,-0.781336413967219,0.176757706540666,-4.42038103604529,9.85270150612491e-06,0.0001017923270021,ENSG00000136754.18,Minimally changed
23,ENSG00000271484.1,ABI1P1,ENSG00000271484,9.73293725447614,-0.315089611600965,0.779205141084948,-0.404373116894789,0.685938365787114,0.843591988253226,ENSG00000271484.1,Not significantly dysregulated
24,ENSG00000154175.18,ABI3BP,ENSG00000154175,2026.33098895558,-0.990019462954981,0.274094407574049,-3.6119652046805,0.0003038853481335,0.0022414048974419,ENSG00000154175.18,Minimally changed
25,ENSG00000097007.20,ABL1,ENSG00000097007,7491.02932961469,-0.89686748847014,0.136785087345743,-6.55676364926526,5.49880599700619e-11,1.25848680834148e-09,ENSG00000097007.20,Minimally changed
26,ENSG00000099204.22,ABLIM1,ENSG00000099204,6512.05296165408,-1.35455965616215,0.180137358549899,-7.51959319858092,5.49469383143941e-14,1.68894352607341e-12,ENSG00000099204.22,Down-regulated
27,ENSG00000166016.6,ABTB2,ENSG00000166016,2774.76806387613,-0.04754108222769,0.189803921054663,-0.250474710762157,0.802220259398164,0.908874389146287,ENSG00000166016.6,Not significantly dysregulated
28,ENSG00000060971.19,ACAA1,ENSG00000060971,949.98555632006,-0.240809736526413,0.159393325355261,-1.51078933819649,0.130842131990504,0.311698355221329,ENSG00000060971.19,Not significantly dysregulated
29,ENSG00000278540.5,ACACA,ENSG00000278540,10934.018864733,-0.0262334098841844,0.12313955499125,-0.21303804359248,0.831297289230665,0.923908749405082,ENSG00000278540.5,Not significantly dysregulated
30,ENSG00000151498.12,ACAD8,ENSG00000151498,652.68638512674,-0.175896089414984,0.194428403157137,-0.904683094438754,0.365633299748763,0.599845297907979,ENSG00000151498.12,Not significantly dysregulated
31,ENSG00000117054.15,ACADM,ENSG00000117054,1447.77986294646,-0.333443547034489,0.173027177342786,-1.9271166076639,0.053965099480348,0.165257205509459,ENSG00000117054.15,Not significantly dysregulated
32,ENSG00000072778.20,ACADVL,ENSG00000072778,12340.1142440354,0.479384673036783,0.168886144976989,2.83850799662755,0.0045324983669941,0.0227710546701083,ENSG00000072778.20,Minimally changed
33,ENSG00000075239.14,ACAT1,ENSG00000075239,1482.49500912092,0.0988196516865286,0.135509418248401,0.729245634464931,0.465851421114236,0.688555856095978,ENSG00000075239.14,Not significantly dysregulated
34,ENSG00000120437.9,ACAT2,ENSG00000120437,1301.17812748452,0.340204161348137,0.227780078727891,1.49356415735789,0.135289573574644,0.319127789014797,ENSG00000120437.9,Not significantly dysregulated
35,ENSG00000230124.8,ACBD6,ENSG00000230124,1611.75499811241,0.0329147518900466,0.139891579271417,0.235287585296221,0.8139855301828,0.91483157921797,ENSG00000230124.8,Not significantly dysregulated
36,ENSG00000177076.6,ACER2,ENSG00000177076,73.7004449420003,1.04267812558197,0.310757841609214,3.35527534939301,0.0007928602420874,0.0051241646878326,ENSG00000177076.6,Up-regulated
37,ENSG00000144648.16,ACKR2,ENSG00000144648,8.97663072271087,-0.351012652870861,0.935367485542291,-0.375267109768475,0.70746182434964,0.856198441037074,ENSG00000144648.16,Not significantly dysregulated
38,ENSG00000227411.1,ACNATP,ENSG00000227411,,,,,,,,Not in differential expression data
39,ENSG00000112304.11,ACOT13,ENSG00000112304,628.827200090307,-0.297103747557867,0.168094210662478,-1.76748352240656,0.077147286159578,0.214989749820109,ENSG00000112304.11,Not significantly dysregulated
40,ENSG00000101473.17,ACOT8,ENSG00000101473,840.172049967638,0.0377036262901654,0.150645992680621,0.250279649788625,0.80237109288228,0.908905804561117,ENSG00000101473.17,Not significantly dysregulated
41,ENSG00000161533.12,ACOX1,ENSG00000161533,4832.25388069165,-0.216222248681047,0.179072739182965,-1.2074548569904,0.227257020254672,0.45068064247765,ENSG00000161533.12,Not significantly dysregulated
42,ENSG00000204581.3,ACOXL-AS1,ENSG00000204581,15.9124334427848,0.479229451035777,0.773203742553323,0.619797117708245,0.535391366530904,0.742244345017789,ENSG00000204581.3,Not significantly dysregulated
43,ENSG00000162836.12,ACP6,ENSG00000162836,3284.61811556123,-1.77574587975789,0.168526617706664,-10.5368867180895,5.84002760418666e-26,4.08315263326051e-24,ENSG00000162836.12,Down-regulated
44,ENSG00000107796.13,ACTA2,ENSG00000107796,249.297112991736,0.410764525985354,0.198848476709125,2.06571623169243,0.0388552817303748,0.129445138557758,ENSG00000107796.13,Not significantly dysregulated
45,ENSG00000220267.1,ACTBP8,ENSG00000220267,5.76531895543498,-4.35573556486356,1.321664467412,-3.29564399457049,0.0009819636565186,0.0061892044295785,ENSG00000220267.1,Down-regulated
46,ENSG00000172900.12,ACTE1P,ENSG00000172900,,,,,,,,Not in differential expression data
47,ENSG00000229349.2,ACTG1P9,ENSG00000229349,11.6263118236667,-0.302662062609875,0.794700023316736,-0.380850703069938,0.703314033796583,0.85438990058794,ENSG00000229349.2,Not significantly dysregulated
48,ENSG00000136518.17,ACTL6A,ENSG00000136518,1972.93927048635,0.0350463779979318,0.180547113576911,0.194112092426238,0.846088113326697,0.931556195897192,ENSG00000136518.17,Not significantly dysregulated
49,ENSG00000131966.14,ACTR10,ENSG00000131966,1190.73255000692,-0.121906431539107,0.151599309870752,-0.804135794833366,0.421318554050904,0.649691604234169,ENSG00000131966.14,Not significantly dysregulated
50,ENSG00000138107.13,ACTR1A,ENSG00000138107,4086.35377326086,-0.284401729373625,0.142534394936367,-1.9953200032918,0.0460079895861735,0.146758052671147,ENSG00000138107.13,Not significantly dysregulated
51,ENSG00000115073.8,ACTR1B,ENSG00000115073,1926.87731776065,0.156460557333661,0.151112591204557,1.03539060568331,0.300486531172299,0.534874825790712,ENSG00000115073.8,Not significantly dysregulated
52,ENSG00000115170.16,ACVR1,ENSG00000115170,1568.16178312109,-0.517424539972816,0.144845632499691,-3.57224813094671,0.0003539298231263,0.002556883238852,ENSG00000115170.16,Minimally changed
53,ENSG00000123612.16,ACVR1C,ENSG00000123612,28.9974285045715,0.945336215705248,0.536885876733707,1.76077683670217,0.0782761818116649,0.217115370674033,ENSG00000123612.16,Not significantly dysregulated
54,ENSG00000121989.15,ACVR2A,ENSG00000121989,495.892641287016,-0.812784016794806,0.167930911389692,-4.8399905060284,1.2984533145485e-06,1.58668330221358e-05,ENSG00000121989.15,Minimally changed
55,ENSG00000170634.13,ACYP2,ENSG00000170634,268.899131415892,0.0305927918893099,0.202051469299642,0.151410885530067,0.879651603048134,0.947849531260577,ENSG00000170634.13,Not significantly dysregulated
56,ENSG00000168803.16,ADAL,ENSG00000168803,848.271640749528,-0.413442047609064,0.154842904830647,-2.67007421529096,0.0075834483269872,0.0349370495992838,ENSG00000168803.16,Minimally changed
57,ENSG00000008277.15,ADAM22,ENSG00000008277,332.806837763779,0.68008635268144,0.188581448103371,3.60632691879982,0.0003105618375016,0.0022838049388867,ENSG00000008277.15,Minimally changed
58,ENSG00000166106.4,ADAMTS15,ENSG00000166106,5762.64761838776,-2.46966264688602,0.158215210440035,-15.6095146605518,6.2712224325448295e-55,1.74066501744229e-52,ENSG00000166106.4,Down-regulated
59,ENSG00000158859.10,ADAMTS4,ENSG00000158859,1063.67875828027,-0.343335219985481,0.189878677553308,-1.80818206872697,0.0705781684568205,0.201251818241057,ENSG00000158859.10,Not significantly dysregulated
60,ENSG00000203804.5,ADAMTSL4-AS1,ENSG00000203804,46.7875923355794,0.713327599819132,0.391168313730033,1.82358226569302,0.0682152496753639,0.196460770558257,ENSG00000203804.5,Not significantly dysregulated
61,ENSG00000237781.3,ADAMTSL4-AS2,ENSG00000237781,56.4050928559998,0.220710172953391,0.320587015473406,0.688456370035671,0.491165436367166,0.709588673234307,ENSG00000237781.3,Not significantly dysregulated
62,ENSG00000184060.11,ADAP2,ENSG00000184060,84.0909000191058,1.67162504970096,0.294375480839896,5.67854715661635,1.35843585145986e-08,2.25891972488704e-07,ENSG00000184060.11,Up-regulated
63,ENSG00000162104.10,ADCY9,ENSG00000162104,2125.16892892578,0.396694369758988,0.139313599507836,2.84749206940615,0.0044065192103282,0.0222417863785162,ENSG00000162104.10,Minimally changed
64,ENSG00000075340.23,ADD2,ENSG00000075340,5991.24844268543,-0.0745657729789238,0.162940344250224,-0.457626214809114,0.647221006409697,0.821477891845943,ENSG00000075340.23,Not significantly dysregulated
65,ENSG00000152990.14,ADGRA3,ENSG00000152990,2836.50332789746,-0.145139784355882,0.138545219997941,-1.04759864221977,0.294823563294186,0.52882302427327,ENSG00000152990.14,Not significantly dysregulated
66,ENSG00000267169.2,ADGRL1-AS1,ENSG00000267169,347.898088027719,0.720453316698886,0.278604964834713,2.58593136388042,0.0097116267220075,0.0428639899652834,ENSG00000267169.2,Minimally changed
67,ENSG00000197894.12,ADH5,ENSG00000197894,2173.7201328397,-0.476519082757905,0.136101601238913,-3.5012011498779,0.0004631661137335,0.0032254744868113,ENSG00000197894.12,Minimally changed
68,ENSG00000182551.14,ADI1,ENSG00000182551,2777.84001055413,0.192331210368368,0.155069152710593,1.24029316602586,0.214866979202353,0.435084713083982,ENSG00000182551.14,Not significantly dysregulated
69,ENSG00000156110.15,ADK,ENSG00000156110,1982.60292491794,-0.14124368976208,0.170890990085307,-0.826513379620381,0.408512931454319,0.638929940158777,ENSG00000156110.15,Not significantly dysregulated
70,ENSG00000148926.10,ADM,ENSG00000148926,511.724217745454,0.442655982439561,0.260197294235677,1.70123207368413,0.0888994173236994,0.238088427881724,ENSG00000148926.10,Not significantly dysregulated
71,ENSG00000254554.1,ADM-DT,ENSG00000254554,17.5684771959073,0.696680969022707,0.603258885142845,1.15486234215637,0.248146802654014,0.475656769661899,ENSG00000254554.1,Not significantly dysregulated
72,ENSG00000259456.4,ADNP-AS1,ENSG00000259456,122.468766103998,0.206394955692227,0.23864331241409,0.864867963842599,0.387111262872376,0.620567713651695,ENSG00000259456.4,Not significantly dysregulated
73,ENSG00000181915.5,ADO,ENSG00000181915,2355.56428571293,-0.895044710115578,0.157963596029865,-5.66614544496923,1.46045570012506e-08,2.41767635093349e-07,ENSG00000181915.5,Minimally changed
74,ENSG00000170425.4,ADORA2B,ENSG00000170425,2136.02762882008,-0.0771114262129616,0.174520238659328,-0.441848044704356,0.658599169218494,0.828066037630527,ENSG00000170425.4,Not significantly dysregulated
75,ENSG00000169252.6,ADRB2,ENSG00000169252,101.983873184895,3.8736918982965,0.355871026763715,10.8851005194881,1.35748780716798e-27,1.04185072535162e-25,ENSG00000169252.6,Up-regulated
76,ENSG00000035687.10,ADSS2,ENSG00000035687,1766.66913891454,-0.281735119380466,0.184764414354016,-1.5248343159882,0.127300428331002,0.305991835673088,ENSG00000035687.10,Not significantly dysregulated
77,ENSG00000196526.11,AFAP1,ENSG00000196526,3924.39904870868,0.915616376421473,0.127895589087471,7.15909268610708,8.121276560773929e-13,2.2356826660516796e-11,ENSG00000196526.11,Minimally changed
78,ENSG00000130396.22,AFDN,ENSG00000130396,8053.1436110811,0.577252291761406,0.126464559010399,4.56453805143888,5.00595401501423e-06,5.50534211493306e-05,ENSG00000130396.22,Minimally changed
79,ENSG00000172493.23,AFF1,ENSG00000172493,3419.60267544183,0.761570450644494,0.168526491842527,4.5189954547687,6.21337285406471e-06,6.70288931270171e-05,ENSG00000172493.23,Minimally changed
80,ENSG00000141385.12,AFG3L2,ENSG00000141385,2041.97842277744,0.0208882448634643,0.137945950140748,0.151423400557622,0.879641731317327,0.947849531260577,ENSG00000141385.12,Not significantly dysregulated
81,ENSG00000260101.2,AFTPH-DT,ENSG00000260101,17.0480026231572,-0.415572924916276,0.650815022324998,-0.63854230566416,0.523120724087885,0.733131349289191,ENSG00000260101.2,Not significantly dysregulated
82,ENSG00000250131.2,AGA-DT,ENSG00000250131,21.1451205541949,0.408949255946456,0.509598223204277,0.802493488644926,0.422267553431738,0.6505479092933,ENSG00000250131.2,Not significantly dysregulated
83,ENSG00000235529.2,AGAP1-IT1,ENSG00000235529,198.485704682718,0.489488446991826,0.239125206908379,2.04699643889644,0.0406584341930613,0.133941348980105,ENSG00000235529.2,Not significantly dysregulated
84,ENSG00000261011.1,AGAP11,ENSG00000261011,,,,,,,,Not in differential expression data
85,ENSG00000231636.1,AGBL5-AS1,ENSG00000231636,9.99438239976745,1.58640136329538,0.800428539631222,1.98194002930764,0.0474859530853898,0.150342319391102,ENSG00000231636.1,Not significantly dysregulated
86,ENSG00000106351.13,AGFG2,ENSG00000106351,3394.4539252633,2.11728620762355,0.137666384073742,15.3798345316414,2.23518145024296e-53,5.65164098747733e-51,ENSG00000106351.13,Up-regulated
87,ENSG00000123908.12,AGO2,ENSG00000123908,10320.2412920171,-0.186376929516277,0.154359533566934,-1.20742091667088,0.227270084239524,0.450682339373994,ENSG00000123908.12,Not significantly dysregulated
88,ENSG00000126070.20,AGO3,ENSG00000126070,4387.59218641378,-0.41353482887221,0.134996153665686,-3.06330823244281,0.00218904456953,0.0123772046758726,ENSG00000126070.20,Minimally changed
89,ENSG00000204310.13,AGPAT1,ENSG00000204310,959.772323326829,0.0772965151430028,0.191706919772479,0.403201487117625,0.68680000577615,0.844142344717168,ENSG00000204310.13,Not significantly dysregulated
90,ENSG00000173467.9,AGR3,ENSG00000173467,,,,,,,,Not in differential expression data
91,ENSG00000135049.16,AGTPBP1,ENSG00000135049,1779.5722889567,0.149297474021619,0.168565014260936,0.88569668312375,0.375780996154194,0.609283456520915,ENSG00000135049.16,Not significantly dysregulated
92,ENSG00000153207.16,AHCTF1,ENSG00000153207,5568.67909618883,-0.113809569523944,0.130222860548917,-0.873959987088387,0.382140044582269,0.615865015387623,ENSG00000153207.16,Not significantly dysregulated
93,ENSG00000158467.17,AHCYL2,ENSG00000158467,2123.27277576695,-0.567635991100377,0.151720664468978,-3.74132286519506,0.0001830541754157,0.00142475815721,ENSG00000158467.17,Minimally changed
94,ENSG00000259465.2,AHCYP7,ENSG00000259465,,,,,,,,Not in differential expression data
95,ENSG00000124942.14,AHNAK,ENSG00000124942,80632.9097380958,0.553074760838119,0.212662955399651,2.60071040486925,0.0093030950460889,0.0413724920758246,ENSG00000124942.14,Minimally changed
96,ENSG00000145192.13,AHSG,ENSG00000145192,2.55908716660549,1.30522972777448,1.65211502053818,0.790035627997197,0.429506961600417,0.65665861817448,ENSG00000145192.13,Not significantly dysregulated
97,ENSG00000156709.15,AIFM1,ENSG00000156709,2602.26579924605,0.0633167260962643,0.140753884280106,0.449839991415521,0.652825819547023,0.824850853527492,ENSG00000156709.15,Not significantly dysregulated
98,ENSG00000146416.19,AIG1,ENSG00000146416,1576.47588970405,0.109880919602541,0.167195323064405,0.657200916799654,0.511051736172129,0.724846436507346,ENSG00000146416.19,Not significantly dysregulated
99,ENSG00000129474.16,AJUBA,ENSG00000129474,4153.08870174805,-0.214813838367466,0.174811874070423,-1.22882864513499,0.219136059126365,0.440827571179168,ENSG00000129474.16,Not significantly dysregulated
100,ENSG00000147853.17,AK3,ENSG00000147853,2715.72639722236,-0.166066161522108,0.175215263603895,-0.947783646848994,0.343239607301336,0.578243553835914,ENSG00000147853.17,Not significantly dysregulated
101,ENSG00000249410.1,AK4P2,ENSG00000249410,,,,,,,,Not in differential expression data
102,ENSG00000085231.14,AK6,ENSG00000085231,628.969347564828,0.104246659655774,0.20216364329637,0.515654832669145,0.606095506136078,0.793398166891935,ENSG00000085231.14,Not significantly dysregulated
103,ENSG00000140057.9,AK7,ENSG00000140057,2.5600338140905,1.30211143401653,1.70126902333906,0.765376560763382,0.444047346192609,0.669673470729772,ENSG00000140057.9,Not significantly dysregulated
104,ENSG00000155085.16,AK9,ENSG00000155085,247.816760310662,-0.430994388846769,0.201180238330004,-2.14232964641284,0.0321669648152381,0.111836096545426,ENSG00000155085.16,Not significantly dysregulated
105,ENSG00000108599.15,AKAP10,ENSG00000108599,2944.99901736927,-0.455825034863926,0.137463164680136,-3.31597949112105,0.0009132253038751,0.0058045153784182,ENSG00000108599.15,Minimally changed
106,ENSG00000170776.22,AKAP13,ENSG00000170776,7436.64987339021,-0.578612537164301,0.154635940076306,-3.74177268802313,0.0001827267605912,0.0014228097646035,ENSG00000170776.22,Minimally changed
107,ENSG00000259367.1,AKAP13-AS1,ENSG00000259367,81.5001389129218,-0.678672958663609,0.268437527930118,-2.52823427445766,0.0114637828389319,0.0491518010780499,ENSG00000259367.1,Minimally changed
108,ENSG00000011243.19,AKAP8L,ENSG00000011243,2269.12115315969,-0.635806018297894,0.14612317217816,-4.35116490300861,1.35416156846441e-05,0.0001363617797638,ENSG00000011243.19,Minimally changed
109,ENSG00000127914.19,AKAP9,ENSG00000127914,9064.38434071269,-0.657790958149816,0.230869243055728,-2.84919268345778,0.0043830326811701,0.0221527977078419,ENSG00000127914.19,Minimally changed
110,ENSG00000135334.9,AKIRIN2,ENSG00000135334,2666.52275329769,-0.687241539734268,0.155075437861566,-4.43165951495014,9.35105967580018e-06,9.71583785510384e-05,ENSG00000135334.9,Minimally changed
111,ENSG00000122787.15,AKR1D1,ENSG00000122787,2.88134312457779,0.2729597698792,1.3552837159812,0.201404153728492,0.840382567554346,0.928573418991233,ENSG00000122787.15,Not significantly dysregulated
112,ENSG00000105221.18,AKT2,ENSG00000105221,5976.65209327641,-0.0433110945417775,0.150879376964526,-0.287057750456914,0.774068101562957,0.89468220921445,ENSG00000105221.18,Not significantly dysregulated
113,ENSG00000170017.12,ALCAM,ENSG00000170017,5749.66994030747,-0.927507386289179,0.143995525465061,-6.44122366506611,1.18514069153237e-10,2.60886426765705e-09,ENSG00000170017.12,Minimally changed
114,ENSG00000161618.10,ALDH16A1,ENSG00000161618,1370.92570000938,1.06392391558295,0.243615220642958,4.3672308847329,1.25831691589469e-05,0.0001274753766936,ENSG00000161618.10,Up-regulated
115,ENSG00000059573.9,ALDH18A1,ENSG00000059573,6831.22861724286,0.112304205437855,0.150109069773989,0.748150698734893,0.45436926454232,0.67889649774737,ENSG00000059573.9,Not significantly dysregulated
116,ENSG00000165092.13,ALDH1A1,ENSG00000165092,7.3125580068125,-2.3057541892559,1.00914741335747,-2.28485368810941,0.0223214083605547,0.0838438248919655,ENSG00000165092.13,Not significantly dysregulated
117,ENSG00000159423.17,ALDH4A1,ENSG00000159423,853.596979529155,0.732320336799921,0.172141138894445,4.2541854986156,2.09811319584154e-05,0.0002029715585369,ENSG00000159423.17,Minimally changed
118,ENSG00000119711.13,ALDH6A1,ENSG00000119711,585.239203619505,-0.031511991307676,0.180617417809521,-0.174468175272601,0.861497539619618,0.939362097489303,ENSG00000119711.13,Not significantly dysregulated
119,ENSG00000164904.18,ALDH7A1,ENSG00000164904,2609.93553663921,-0.400717231767271,0.141180308479824,-2.83833656465298,0.0045349336784895,0.0227801893693185,ENSG00000164904.18,Minimally changed
120,ENSG00000143149.13,ALDH9A1,ENSG00000143149,1770.82073317277,0.140421819500862,0.137343351197311,1.02241439630469,0.306584809643679,0.541551501641516,ENSG00000143149.13,Not significantly dysregulated
121,ENSG00000214160.10,ALG3,ENSG00000214160,3691.27708946044,0.51858923719437,0.171636484310216,3.02143940595445,0.0025157598717263,0.0139217195959599,ENSG00000214160.10,Minimally changed
122,ENSG00000171094.18,ALK,ENSG00000171094,445.447226173652,-1.18942567646349,0.304140855109469,-3.91077244796784,9.20014179200659e-05,0.0007717165062343,ENSG00000171094.18,Down-regulated
123,ENSG00000244926.7,ALKBH3-AS1,ENSG00000244926,95.8377814698291,-0.329430501461187,0.321205057253792,-1.02560807814709,0.30507635819364,0.539816845088262,ENSG00000244926.7,Not significantly dysregulated
124,ENSG00000137760.15,ALKBH8,ENSG00000137760,888.033838072693,-1.07925661623998,0.201528419521476,-5.35535692088814,8.53876929647442e-08,1.2588546619355e-06,ENSG00000137760.15,Down-regulated
125,ENSG00000215067.12,ALOX12-AS1,ENSG00000215067,880.822141577667,-0.112192529044682,0.186507150898856,-0.601545455517275,0.547476745690969,0.752760912274255,ENSG00000215067.12,Not significantly dysregulated
126,ENSG00000161905.13,ALOX15,ENSG00000161905,3.31746596852868,5.00725453885022,1.63384490489879,3.06470615652493,0.0021788395174145,0.0123232786310516,ENSG00000161905.13,Up-regulated
127,ENSG00000179148.10,ALOXE3,ENSG00000179148,159.519361884983,0.683042664064066,0.3896304463907,1.75305259224827,0.0795929800204965,0.219682575733581,ENSG00000179148.10,Not significantly dysregulated
128,ENSG00000123505.19,AMD1,ENSG00000123505,4769.85104427129,-0.481680242027135,0.157992688726015,-3.04875020427336,0.0022979546813866,0.0128981747024588,ENSG00000123505.19,Minimally changed
129,ENSG00000184675.11,AMER1,ENSG00000184675,775.273693130748,0.0869132769063219,0.185892508713767,0.467545881798545,0.640109373723824,0.816867965043372,ENSG00000184675.11,Not significantly dysregulated
130,ENSG00000159461.15,AMFR,ENSG00000159461,8254.23466888203,0.0083553157080628,0.149452239024058,0.0559062598367483,0.955416484002857,0.981143733266092,ENSG00000159461.15,Not significantly dysregulated
131,ENSG00000144233.12,AMMECR1L,ENSG00000144233,1806.6569648074,-0.479409355746583,0.142996250848613,-3.35260087520842,0.0008005606195194,0.0051666950752062,ENSG00000144233.12,Minimally changed
132,ENSG00000151743.11,AMN1,ENSG00000151743,179.183296946215,0.0401570311111366,0.227866376494318,0.176230612558751,0.860112771795346,0.938578873974992,ENSG00000151743.11,Not significantly dysregulated
133,ENSG00000116748.22,AMPD1,ENSG00000116748,984.221221089016,-0.395575884522839,0.168031593059173,-2.35417564828737,0.0185638367807721,0.0725495022865744,ENSG00000116748.22,Not significantly dysregulated
134,ENSG00000133805.16,AMPD3,ENSG00000133805,72.9898358125073,1.47249866699458,0.344639439777062,4.27257735779487,1.93226486290631e-05,0.0001881600888394,ENSG00000133805.16,Up-regulated
135,ENSG00000214174.11,AMZ2P1,ENSG00000214174,4.87261501051431,-0.0412822044457349,1.08717947339988,-0.0379718394761771,0.96971013467206,0.987697599746683,ENSG00000214174.11,Not significantly dysregulated
136,ENSG00000291140.1,AMZ2P1,ENSG00000291140,80.7798241824526,0.0693256078210924,0.360336048065966,0.192391541709979,0.84743551738254,0.932244887448181,ENSG00000291140.1,Not significantly dysregulated
137,ENSG00000232601.1,ANAPC15P2,ENSG00000232601,2.92309593908197,-1.31643908054225,1.34208913726602,-0.980887963391148,0.326647993785232,0.562667973429873,ENSG00000232601.1,Not significantly dysregulated
138,ENSG00000214274.10,ANG,ENSG00000214274,28.8127713361361,-1.23515611649548,0.429262112107074,-2.87739374535664,0.0040097492273921,0.0205588753442235,ENSG00000214274.10,Down-regulated
139,ENSG00000167772.12,ANGPTL4,ENSG00000167772,160.09699588835,1.98238038402594,0.24487891103867,8.09534955712414,5.71001432581422e-16,2.04651348399765e-14,ENSG00000167772.12,Up-regulated
140,ENSG00000130812.11,ANGPTL6,ENSG00000130812,16.5895919410906,0.648756504853216,0.583227826695122,1.11235519836119,0.265985459450431,0.497095085357774,ENSG00000130812.11,Not significantly dysregulated
141,ENSG00000151687.15,ANKAR,ENSG00000151687,279.607850140908,-0.510951047549521,0.194721197093168,-2.62401348788466,0.0086900343746645,0.03906018616524,ENSG00000151687.15,Minimally changed
142,ENSG00000185722.18,ANKFY1,ENSG00000185722,7565.37928960662,-0.257325424904534,0.148856652619959,-1.72867937290988,0.0838664950649778,0.228252398394185,ENSG00000185722.18,Not significantly dysregulated
143,ENSG00000131503.21,ANKHD1,ENSG00000131503,130.899387124212,-0.121111734187282,0.237660194957254,-0.509600415875553,0.610331432461152,0.796422386196319,ENSG00000131503.21,Not significantly dysregulated
