,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
10,GO_Biological_Process_2021,protein phosphorylation (GO:0006468),76/496,1.5898633589244475e-09,6.521330432242824e-07,0,0,2.3027177373412417,46.65218117274974,DDR1;APP;BMPR2;FLT4;MAST1;PRKAG2;PIK3CD;IGF1R;CHEK1;KDR;MAP3K9;JAK3;STK32B;EPHB1;STK32C;PRKG1;JAK1;EPHB3;CSNK1G3;MAP2K1;PRKCH;PRKCE;STRADB;ADAM10;PRKCA;RUNX3;FGR;HCK;PRKAR1B;DGKQ;TYRO3;RARA;BIRC5;BIRC6;TNIK;GAS6;TRIB1;TRIB2;CAMK2B;CAB39;PDGFB;PRKCZ;EGFR;WNT11;GRK5;GRK6;ERBB2;ABL1;ABL2;PTK2B;FYN;MAP4K4;MARK1;SRPK2;CDK18;TGFB2;SRMS;TNK1;DAB2IP;PTK6;EIF2AK4;GDF6;MAPK15;PTK2;ACVR2A;MAPK12;CDK6;ABI2;CDK5;FES;PKN2;PTPN6;BMPR1B;CDK14;FGFR3;FGFR1
11,GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),81/546,2.163207463779429e-09,8.133660063810654e-07,0,0,2.218999453253144,44.27275320873709,APP;FLT4;SCHIP1;TRADD;PIK3CD;SECTM1;CHD5;FGF1;AREG;FGF3;FGF4;IGF1R;NR3C2;C1QTNF4;AKAP13;GJA1;GRM4;FGF9;KDR;TNFSF10;TRIM25;TNFAIP8L3;LGALS9;TRIM27;RAC1;WLS;GPR37;KSR1;UNC5B;RIPK2;GAB1;NRG1;BTC;FGR;PIK3CA;GAS6;MET;CARD11;ANKRD17;NFAT5;RAMP3;PDGFB;PDGFA;DDX21;NOD1;PIK3R1;THBS1;EGFR;RTN4;WNT11;PDGFC;ERBB2;GCNT2;FYN;ZNF622;TRIM44;SASH1;BCAP31;TGFB2;CAV2;DAB2IP;MIB2;CFLAR;PUM1;PTK2;BST2;FGF17;P2RX5;IL6;GOLPH3;P2RX3;VAPA;RHEB;NEDD4;FGF18;PLXNB1;PTPN6;GRB2;FGFR3;LIMS1;FGFR1
12,GO_Biological_Process_2021,peptidyl-tyrosine phosphorylation (GO:0018108),22/69,2.8098681939599902e-09,9.752404070113442e-07,0,0,5.856934727731699,115.32379600396553,DDR1;SRMS;FLT4;PDGFB;PTK6;EGFR;PTK2;IGF1R;FGR;HCK;ABI2;FES;ERBB2;KDR;ABL1;ABL2;PTK2B;FYN;PTPN6;JAK3;FGFR3;FGFR1
13,GO_Biological_Process_2021,positive regulation of cell motility (GO:2000147),43/221,5.7932425842149775e-09,1.8670793242841413e-06,0,0,3.044584486036196,57.74533594987242,LRRC15;CEMIP;SEMA7A;NOTCH1;TRADD;SEMA3A;PDGFB;PDGFA;NEDD9;PIK3CD;LAMC2;SEMA3F;FGF1;NTN1;THBS1;EGFR;MYLK;IGF1R;FAM83H;WNT11;PODXL;PDGFC;KDR;GCNT2;CTSH;PTK2B;DRD1;MAP4K4;SPAG9;SEMA6C;SEMA4A;SEMA6A;RDX;STAT3;ADAM10;PRKCA;PTK2;FGR;MYO1C;SMO;APC;RUFY3;LGR6
14,GO_Biological_Process_2021,neuron differentiation (GO:0030182),36/174,1.892361324189695e-08,5.6922228631626015e-06,0,0,3.279171502544416,58.313032388805446,MYT1L;PCSK9;HS6ST1;GLI2;WNT11;ATOH8;ERBB2;WNT3;WNT4;FZD1;IRX1;EMX1;MAP2K1;FZD3;TGFB2;IRX6;WNT7B;IRX4;EN2;ATP2B2;BHLHA15;RUNX3;VAX2;RUNX2;PBX1;RUNX1;PHOX2A;CDK5;LHX3;LHX1;LHX6;LMX1B;LHX4;MET;ITM2C;LHX8
15,GO_Biological_Process_2021,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),63/404,2.0379905106370243e-08,5.747133239996408e-06,0,0,2.3399182812059043,41.436949394025554,EPHB6;DDR1;NRP1;NRP2;FLT4;ITSN1;WASL;FGF1;FGF3;FGF4;IGF1R;SPRED2;SIPA1L1;FGF9;KDR;RAC1;EPHB1;EPHB3;ATP6V1G1;GAB1;NRG1;GFRA2;DNM1;FGR;HCK;PIK3CA;CD8A;TYRO3;MET;SHC4;PXN;PDGFB;PDGFA;NEDD9;PIK3R1;EGFR;EFNB3;EFS;FLRT3;PDGFC;ERBB2;POLR2E;PTK2B;FYN;SH2B2;NGFR;SRMS;SORT1;CAV2;TNK2;TIE1;STAT3;TNK1;PTK6;BAIAP2;PTK2;FGF17;APC;FES;FGF18;GRB2;FGFR3;FGFR1
16,GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),114/908,2.6573936994771226e-08,7.053035512965164e-06,0,0,1.8384685575656907,32.06902277795321,APP;EHF;MAML2;NR3C1;FGF1;ETS1;SALL1;SALL2;KAT7;LMO1;OSR2;ZBTB38;LMO2;HNF1B;ISL1;RUNX2;RUNX1;TBL1XR1;RFX4;HOXB1;LMX1B;ZFPM1;NOTCH1;AIRE;DLX5;EPAS1;KMT2C;PDGFB;PIK3R1;GATA2;PRDM10;GLIS2;SLC9A1;GALR2;ABL1;NGFR;WWTR1;AKIRIN2;TFAP2C;TGFB2;SMAD3;JUP;AUTS2;NR2F1;SMARCA2;POU2F3;PBX1;PHOX2A;IL6;LHX3;TCF4;TCF3;LHX4;BMPR1B;OGT;TP73;BMPR2;CITED1;ONECUT1;ADIRF;TCF20;WASL;YBX1;MED16;GLI3;GLI2;MED13;KDM6B;NCOA2;FOXD2;RIPK2;NCOA3;ETV4;KLF15;UTF1;PAX2;RGMA;PLSCR1;GAL;NR5A2;TFDP2;TAL1;IRF1;HAND1;RARA;MET;YAP1;NFAT5;SMARCD3;HLF;CEBPE;CEBPG;LRP5;EGFR;FSTL3;MLLT6;RXRA;IFI16;ATOH8;STAT1;STAT3;DAB2IP;NR1H3;ACVR2A;SKI;PER1;KLF7;TNIP1;NFIA;WT1;NFIB;KANSL3;TCEA1;SSBP4
17,GO_Biological_Process_2021,neuron projection morphogenesis (GO:0048812),31/140,3.5024756143239134e-08,8.779538873238609e-06,0,0,3.5684318560146187,61.2600215661683,APP;GPM6A;TRIO;WASL;CELSR2;DOCK10;ALCAM;FLRT3;MAP2;BTBD3;EPB41L3;SLITRK5;EPHB1;MNX1;EPHB3;MAP4K4;NTNG2;FARP1;DAB2IP;EIF2AK4;BAIAP2;ISL1;BMP7;PAX2;KLF7;ARC;CDK5;DLG4;MAP1B;PLXNB1;TNIK
18,GO_Biological_Process_2021,regulation of cell motility (GO:2000145),30/133,3.719044852558415e-08,8.831752828812406e-06,0,0,3.6531856175670576,62.49582766178132,TACSTD2;FGF1;NTN1;FGF3;EGFR;FGF4;DOCK10;FGF9;ERBB2;ABL1;MGAT3;ABL2;PLXNA1;RAC1;PLXNA4;CADM4;OSGIN1;NRG1;SRCIN1;BTC;FGF17;DIAPH1;FRMD5;CDK6;FES;FGF18;PLXNB1;PKN2;AMOTL1;RAF1
19,GO_Biological_Process_2021,"negative regulation of transcription, DNA-templated (GO:0045892)",117/948,4.4774268229662826e-08,1.0101074912611932e-05,0,0,1.802982263380945,30.50940278249528,MYT1L;ZBTB21;PRDM1;ENO1;NR3C1;SALL1;ZNF608;CCND1;CREB3L1;KAT7;TRIM27;SAMD11;OSR2;TLE2;TLE1;MSX2;KDM2B;ZBTB38;SFMBT2;ARID5B;ZBTB33;ISL1;DKK1;RUNX3;TLE6;RUNX2;RUNX1;TBL1XR1;ZFPM1;DDX5;NOTCH1;DLX4;PDGFB;PRDM12;PRDM11;GLIS2;ATXN1;PRDM16;ZSCAN10;ZNF423;ZNF148;WNT4;CBX8;TFAP2C;SMAD3;CBX4;GADD45A;CBX3;PHF12;CBX2;PDE2A;NR2F1;IRF2BP2;SMARCA2;BMP7;PHC3;SCRT1;DLG1;CDK5;LHX1;ID3;TCF3;RCOR2;ZNF254;CDKN1C;CITED1;TCF25;GLI3;GLI2;DMBX1;MECOM;YWHAQ;SIN3B;TRPS1;DNMT3B;TGIF1;ZHX3;NOG;NRG1;PAX2;ETV6;DUSP22;TFDP2;IRF1;HAND1;RARA;LANCL2;BIRC5;LCOR;GAS6;FBP1;VGLL4;YAP1;HDAC9;MNT;RXRA;WNT11;IFI16;CUX1;CCDC85B;BAHD1;ATOH8;JAZF1;IRX1;SKOR1;STAT1;STAT3;DAB2IP;NR1H3;SKI;PER2;PER1;KLF7;WT1;BCL6B;ZNF217;LIMS1
20,GO_Biological_Process_2021,regulation of gene expression (GO:0010468),129/1079,5.7605305102830395e-08,1.237691126780813e-05,0,0,1.7423337950138504,29.04409658633604,APP;JMJD1C;PRDM1;NR3C1;FGF1;CELSR2;ETS1;FGF3;FGF4;GJA1;FGF9;CREB3L1;KDR;KAT7;LGALS9;TRIM27;OSR2;MAP2K1;ZNF680;TLE1;FBXW7;ZBTB38;SFMBT2;RC3H1;ADAM10;ATP1B1;MYT1;DKK1;RUNX3;OVOL2;RUNX1;SMO;DGKQ;HOXB1;ADNP;LMX1B;NOTCH1;DLX4;AIRE;TCF7;PDGFB;PRDM14;PRDM12;GATA2;PRDM11;PRDM10;LARP1;ATXN1;STC2;ABL1;DRD1;ZNF423;ZNF148;WNT3;WNT4;SRPK2;WWTR1;TFAP2C;TGFB2;SMAD3;PHF12;RDX;PDE2A;ESRRG;PUM1;SMARCA2;BMP7;CLK4;SCRT1;CLK1;FGF17;MOV10;IL6;CDK6;MAFB;LHX1;FGF18;TCF3;SLC2A4RG;TP73;CITED1;CELF1;ONECUT1;PIK3CD;YBX1;AFF4;AFF1;AFF2;ZNF280D;ZNF280B;DNMT3B;CTSH;HMG20A;KDM6B;NCOA2;TESC;NOG;RBL2;PLSCR1;NR5A2;RNF207;MAPT;GAS6;RBMS3;YAP1;RAMP3;AHNAK;TMPRSS4;MLLT6;WNT11;IFI16;TRA2B;ATOH8;IGF2BP1;GCNT2;IGF2BP2;TRIM44;SKOR1;GSN;SORT1;STAT3;TBX4;PER1;NFIA;WT1;BCL6B;ZNF217;UBAP2;LIMS1
21,GO_Biological_Process_2021,semaphorin-plexin signaling pathway (GO:0071526),14/35,8.454939002347439e-08,1.73403112629962e-05,0,0,8.308383906495841,135.30975851505025,FARP2;NRP1;SEMA4A;SEMA6C;NRP2;SEMA7A;SEMA6A;SEMA3A;SEMA3F;ARHGDIA;PLXNB1;RAC1;MET;PLXNA4
22,GO_Biological_Process_2021,"regulation of transcription, DNA-templated (GO:0006355)",232/2244,1.094021411815149e-07,2.146184613091284e-05,0,0,1.5031989878908367,24.093627193536893,EHF;MYT1L;JMJD1C;ENO1;ZNF608;CREB3L1;EPC2;KAT7;SAMD11;CDK5RAP2;HES7;SFMBT2;IFRD1;RFX2;EBF1;EBF2;HNF1B;BHLHA15;OVOL1;ISL1;RUNX3;RUNX2;RUNX1;OVOL2;RFX4;TRIM16;ZSCAN25;HOXB1;AIRE;EPAS1;PDGFB;PRDM14;GATA2;PRDM11;ZSCAN10;PRDM16;HIVEP3;ZNF148;NKX2-3;NKX2-2;STAT5A;FZD1;WWTR1;CDK18;EGR3;NR2F1;IRF2BP2;GDF6;SMARCA2;PHC3;PBX1;MLLT11;ID3;MKX;RCOR2;CDK14;SLC2A4RG;TP73;ZNF254;CDKN1C;CITED1;PHF20;ZNF43;TCF20;MED16;GLI3;GLI2;DMBX1;ZNF280D;MED13;MECOM;ZNF280B;ANKRD1;TEAD3;NCOA2;FOXD2;ZHX3;ANXA4;TESC;EN2;PAX5;PAX2;NR5A2;PAX7;TAL1;RARA;GAS6;VGLL4;ZNF232;YAP1;EGFR;FSTL3;ZNF7;MNT;RXRA;CUX1;STAT4;FOXB2;STAT1;STAT3;DAB2IP;NR1H3;LBX1;VAX2;PER2;PER1;NFIA;WT1;NFIB;TCEA2;ZNF217;ZNF697;LIMS1;ZBTB21;ZBTB20;PRDM1;NR3C1;CELSR2;ETS1;NR3C2;SALL1;SALL2;PITX1;KCNH2;MAP2K3;OSR2;TLE2;MAP2K1;ZNF680;TLE1;MSX2;KDM2B;ZBTB38;ARID5B;ZBTB33;MYT1;MYCL;TBL1XR1;DGKQ;LMX1B;DDX5;NOTCH1;DLX4;DLX5;DLX6;KMT2B;TCF7;GLIS2;RAI1;ATXN1;ABL1;CAMTA1;ZNF423;WNT4;TFAP2C;SMAD3;CBX4;CBX3;PHF12;ESRRG;BMP7;POU2F3;HOPX;SCRT1;PHOX2A;IL6;MAFB;LHX3;CDK5;LHX1;TLX1;LHX6;TCF4;TCF3;LHX4;OGT;LHX8;ONECUT1;CHD5;YBX1;CHD2;YWHAQ;TRPS1;HMG20A;TGIF1;EMX1;KLF13;AXIN1;NRG1;ARID1A;KLF15;ETV4;UTF1;ARID1B;KLF17;ETV6;DMRTA2;TFDP2;CTDSP1;IRF1;HAND1;LANCL2;BIRC5;LCOR;CREB5;NFAT5;SMARCD3;HLF;CEBPE;CEBPG;LRP5;ZBTB45;HDAC9;MLLT6;WNT11;IFI16;CCDC85B;BAHD1;ATOH8;ERBB2;HES3;TRIM44;IRX1;SKOR1;KDM4C;IRX6;IRX4;ZIC5;ARID3B;TBX4;KLF7;BCL6B
23,GO_Biological_Process_2021,regulation of neuron projection development (GO:0010975),33/165,1.698373789513558e-07,3.192942724285489e-05,0,0,3.137124316939891,48.90282541155227,SCARB2;RTN4R;CAMK2B;KANK1;NDRG4;PTPRS;SEMA3A;CRMP1;KNDC1;PTN;SIPA1L1;DPYSL3;NCS1;ABL2;PTK2B;PDLIM5;EPHB3;LZTS3;MARK1;FZD1;NTNG2;MAGI2;DAB2IP;PTK6;RTN4RL2;SRCIN1;TANC2;ARC;CDK5;ABI2;FES;RUFY3;ITM2C
24,GO_Biological_Process_2021,positive regulation of multicellular organismal process (GO:0051240),54/345,1.828442250857662e-07,3.299972574347908e-05,0,0,2.3420279915125275,36.33570072555791,BMPR2;NUMA1;PIK3CD;ENO1;IGF1R;SCAMP5;NPPB;C1QTNF3;GJA1;KDM6B;PRKCH;NCOA3;NOG;EBF2;AXIN2;HLA-G;ETV4;PAX2;TLE6;FGR;SMO;TRIM16;GAS6;B4GALT5;CRB2;PTGER4;EPAS1;NPR1;PDGFB;PTN;AGPAT2;RTN4;GHRHR;IFI16;PDGFC;PRDM16;GCNT2;TRPM4;WWTR1;TGFB2;SMAD3;ESRRG;CCDC88B;PER2;IL6;APC;LHX1;CNOT3;GNAS;LCN2;PEMT;BMPR1B;OGT;NODAL
25,GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),22/86,2.3553515877989557e-07,3.9740951747158056e-05,0,0,4.297224576271186,65.58168738658999,MAP2K3;STAT5A;NRP1;NRP2;BMPR2;FLT4;PDGFB;PIK3CD;PRKCA;FGF1;GATA2;ETS1;THBS1;ATOH8;FGF18;KDR;ABL1;PTK2B;RAC1;MET;SASH1;FGFR1
26,GO_Biological_Process_2021,negative regulation of cell migration (GO:0030336),30/144,2.413557044683468e-07,3.9740951747158056e-05,0,0,3.2987120152118536,50.26245531365087,PTPRU;KANK1;NDRG4;ZMYND8;TACSTD2;STC1;LDLRAD4;GJA1;WNT11;DPYSL3;RAC1;SLIT2;SRGAP1;CLASP1;NGFR;MAGI2;NOG;DAB2IP;FUZ;MCC;MAPK15;BST2;DUSP22;RAP2C;NF1;DPEP1;EPPK1;TRIB1;PHLDB2;NODAL
27,GO_Biological_Process_2021,regulation of hydrolase activity (GO:0051336),20/73,2.466193814096688e-07,3.9740951747158056e-05,0,0,4.7137875091018255,71.72225511444603,SCARB2;RDX;DAB2IP;STMN3;ARHGAP27;ADAP1;RAP1GAP;RASIP1;PTK2;ARHGAP12;FGD5;SIPA1L1;NF1;PLXNA1;PLXNB1;PRKG1;PLXNA4;EPHB3;PAFAH1B1;PROM2
28,GO_Biological_Process_2021,positive regulation of nucleic acid-templated transcription (GO:1903508),71/511,2.946473685909608e-07,4.584306645111776e-05,0,0,2.0439771133494835,30.73627836343633,CDKN1C;EHF;CITED1;MED16;ETS1;GLI3;GLI2;MED13;SALL1;MECOM;CDK5RAP2;KCNH2;MAP2K3;OSR2;MAP2K1;TESC;AXIN1;HNF1B;ARID1A;RUNX3;ARID1B;PAX2;RUNX2;RUNX1;NR5A2;TAL1;TBL1XR1;IRF1;RARA;TRIM16;CREB5;YAP1;NOTCH1;SMARCD3;AIRE;DLX5;KMT2B;PDGFB;LRP5;PRDM11;EGFR;GLIS2;RAI1;RXRA;WNT11;PRDM16;ATOH8;HIVEP3;ZNF423;TRIM44;WNT4;FZD1;SMAD3;STAT1;IRX6;STAT3;NR1H3;ESRRG;GDF6;SMARCA2;BMP7;MLLT11;IL6;MAFB;LHX3;NFIB;WT1;LHX1;TCF4;TCF3;TP73
