,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
20,GO_Biological_Process_2021,"chemical synaptic transmission, postsynaptic (GO:0099565)",10/25,0.1286735343938851,0.9999963264057792,0,0,1.7327327327327329,3.5529283097737183,GLRA1;CHRNA3;MEF2C;CHRNA4;INSYN1;DRD2;GRIN2C;INSYN2A;GRIN1;GRIN2D
21,GO_Biological_Process_2021,cannabinoid signaling pathway (GO:0038171),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,DAGLA;CNR1;ALOX15B
22,GO_Biological_Process_2021,cellular response to cGMP (GO:0071321),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,HCN4;PDE3A;HCN2
23,GO_Biological_Process_2021,cellular response to testosterone stimulus (GO:0071394),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,AR;ROCK2;NCOA4
24,GO_Biological_Process_2021,G protein-coupled opioid receptor signaling pathway (GO:0038003),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,OPRL1;OPRM1;ADCY8
25,GO_Biological_Process_2021,glucose import in response to insulin stimulus (GO:0044381),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,TRARG1;ZDHHC7;SLC2A4
26,GO_Biological_Process_2021,negative regulation of cellular respiration (GO:1901856),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,MLXIPL;ACTN3;PPIF
27,GO_Biological_Process_2021,negative regulation of synapse organization (GO:1905809),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,NEUROD2;ARHGEF15;SLIT1
28,GO_Biological_Process_2021,positive regulation of long-term synaptic depression (GO:1900454),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,KCNB1;LILRB2;ADCY8
29,GO_Biological_Process_2021,positive regulation of neurotransmitter transport (GO:0051590),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,PRKN;DTNBP1;BAIAP3
30,GO_Biological_Process_2021,postsynaptic density protein 95 clustering (GO:0097119),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,NLGN2;LRRC4;NRXN2
31,GO_Biological_Process_2021,protein localization to microtubule end (GO:1905725),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,MAPRE3;MAPRE1;GAS2L2
32,GO_Biological_Process_2021,protein localization to microtubule plus-end (GO:1904825),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,MAPRE3;MAPRE1;GAS2L2
33,GO_Biological_Process_2021,regulation of barbed-end actin filament capping (GO:2000812),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,CARMIL1;CARMIL2;CRACD
34,GO_Biological_Process_2021,regulation of cellular response to osmotic stress (GO:0106049),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,LETM1;MICU1;SLC25A23
35,GO_Biological_Process_2021,regulation of homophilic cell adhesion (GO:1903385),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,PTPRR;TENM3;PTPN23
36,GO_Biological_Process_2021,response to cGMP (GO:0070305),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,HCN4;PDE3A;HCN2
37,GO_Biological_Process_2021,ventricular cardiac muscle cell differentiation (GO:0055012),3/5,0.1351926533048312,0.9999963264057792,0,0,3.897246715853878,7.7986029081029,BMP10;MEF2C;NKX2-5
38,GO_Biological_Process_2021,mitochondrial respiratory chain complex III assembly (GO:0034551),4/8,0.1560796827678288,0.9999963264057792,0,0,2.5982721382289418,4.826001088651013,UQCC1;LYRM7;SLC25A33;TTC19
39,GO_Biological_Process_2021,postsynaptic density organization (GO:0097106),4/8,0.1560796827678288,0.9999963264057792,0,0,2.5982721382289418,4.826001088651013,NLGN2;LRRC4;NRXN2;SHANK3
40,GO_Biological_Process_2021,regulation of alpha-beta T cell proliferation (GO:0046640),4/8,0.1560796827678288,0.9999963264057792,0,0,2.5982721382289418,4.826001088651013,TNFSF4;TNFRSF14;SH3RF1;CCR2
41,GO_Biological_Process_2021,regulation of Golgi to plasma membrane protein transport (GO:0042996),4/8,0.1560796827678288,0.9999963264057792,0,0,2.5982721382289418,4.826001088651013,PKDCC;CSK;ACSL3;ATP2C1
42,GO_Biological_Process_2021,regulation of potassium ion import (GO:1903286),4/8,0.1560796827678288,0.9999963264057792,0,0,2.5982721382289418,4.826001088651013,WNK2;WNK4;ATP1B3;ATP1B2
43,GO_Biological_Process_2021,respiratory chain complex III assembly (GO:0017062),4/8,0.1560796827678288,0.9999963264057792,0,0,2.5982721382289418,4.826001088651013,UQCC1;LYRM7;SLC25A33;TTC19
44,GO_Biological_Process_2021,thyroid gland development (GO:0030878),4/8,0.1560796827678288,0.9999963264057792,0,0,2.5982721382289418,4.826001088651013,TBX1;FOXE1;PAX8;NKX2-5
45,GO_Biological_Process_2021,columnar/cuboidal epithelial cell differentiation (GO:0002065),5/11,0.164474895448714,0.9999963264057792,0,0,2.1653165316531653,3.9083905618700823,PYY;CDX2;GATA4;ROS1;SOX4
46,GO_Biological_Process_2021,midbrain dopaminergic neuron differentiation (GO:1904948),5/11,0.164474895448714,0.9999963264057792,0,0,2.1653165316531653,3.9083905618700823,RYK;WNT3A;WNT9B;WNT1;LRP6
47,GO_Biological_Process_2021,negative regulation of cholesterol transport (GO:0032375),5/11,0.164474895448714,0.9999963264057792,0,0,2.1653165316531653,3.9083905618700823,ABCA2;ABCG8;ABCG5;APOC3;NFKB1
48,GO_Biological_Process_2021,UDP-N-acetylglucosamine biosynthetic process (GO:0006048),5/11,0.164474895448714,0.9999963264057792,0,0,2.1653165316531653,3.9083905618700823,GNPDA1;GFPT1;UAP1L1;PGM3;UAP1
49,GO_Biological_Process_2021,extracellular matrix assembly (GO:0085029),9/24,0.199392129553131,0.9999963264057792,0,0,1.5591785263916411,2.514147141573327,RAMP2;EFEMP2;TNXB;HAS1;PXDN;LAMB1;MYH11;QSOX1;GPM6B
50,GO_Biological_Process_2021,sensory perception of pain (GO:0019233),8/21,0.2054480464933164,0.9999963264057792,0,0,1.5990911106184882,2.5306609735215364,CHRNA4;KCNA2;OPRL1;OPRM1;RETREG1;CCR2;KCNK4;PTGES
51,GO_Biological_Process_2021,cellular response to pH (GO:0071467),7/18,0.2112766210355083,0.9999963264057792,0,0,1.6535369906520636,2.5705671162152512,GPR68;HVCN1;INSRR;TRPV1;ASIC1;KCNK4;RAB11FIP5
52,GO_Biological_Process_2021,negative regulation of interleukin-8 production (GO:0032717),7/18,0.2112766210355083,0.9999963264057792,0,0,1.6535369906520636,2.5705671162152512,TMSB4X;ARRB1;SSC5D;KLF4;CACTIN;ELANE;MAP2K5
53,GO_Biological_Process_2021,positive regulation of cell adhesion mediated by integrin (GO:0033630),7/18,0.2112766210355083,0.9999963264057792,0,0,1.6535369906520636,2.5705671162152512,RET;CCL5;ADAM9;PIEZO1;RAC3;CXCL13;SKAP1
54,GO_Biological_Process_2021,B cell chemotaxis (GO:0035754),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,CH25H;CXCL13;CYP7B1
55,GO_Biological_Process_2021,cellular hyperosmotic response (GO:0071474),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,ARHGEF2;RCSD1;YBX3
56,GO_Biological_Process_2021,dehydroascorbic acid transport (GO:0070837),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,SLC2A10;SLC23A1;SLC2A2
57,GO_Biological_Process_2021,establishment of planar polarity (GO:0001736),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,BRSK2;NPHP1;CELSR1
58,GO_Biological_Process_2021,mineralocorticoid biosynthetic process (GO:0006705),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,CYP11B2;CYP21A2;CACNA1H
59,GO_Biological_Process_2021,negative regulation of myeloid leukocyte mediated immunity (GO:0002887),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,SPI1;CD300A;CCR2
60,GO_Biological_Process_2021,photoreceptor cell outer segment organization (GO:0035845),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,AHI1;CDHR1;PCARE
61,GO_Biological_Process_2021,positive regulation of lipoprotein particle clearance (GO:0010986),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,ANXA2;LDLRAP1;GPIHBP1
62,GO_Biological_Process_2021,positive regulation of plasminogen activation (GO:0010756),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,CLEC3B;F12;MELTF
63,GO_Biological_Process_2021,protein repair (GO:0030091),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,FN3K;MSRA;MSRB1
64,GO_Biological_Process_2021,regulation of adipose tissue development (GO:1904177),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,SPI1;PLAAT3;SORL1
65,GO_Biological_Process_2021,regulation of excitatory synapse assembly (GO:1904889),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,ABI3;VSTM5;LRRC4B
66,GO_Biological_Process_2021,regulation of neutrophil extravasation (GO:2000389),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,RIPOR2;ADAM8;OLFM4
67,GO_Biological_Process_2021,response to angiotensin (GO:1990776),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,ROCK2;PRKCD;NFKB1
68,GO_Biological_Process_2021,response to testosterone (GO:0033574),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,AR;ROCK2;NCOA4
69,GO_Biological_Process_2021,ventricular cardiac muscle cell development (GO:0055015),3/6,0.2160550255661208,0.9999963264057792,0,0,2.597984524023754,3.980689448003337,MEF2A;BMP10;NKX2-5
70,GO_Biological_Process_2021,dermatan sulfate proteoglycan biosynthetic process (GO:0050651),6/15,0.216530577987931,0.9999963264057792,0,0,1.732205017404873,2.650314389844695,CSGALNACT1;BCAN;CHST12;NCAN;CSPG4;CHST14
71,GO_Biological_Process_2021,negative regulation of chondrocyte differentiation (GO:0032331),6/15,0.216530577987931,0.9999963264057792,0,0,1.732205017404873,2.650314389844695,WNT9A;ADAMTS12;TGFBR1;NKX3-2;RFLNA;ADAMTS7
72,GO_Biological_Process_2021,photoreceptor cell development (GO:0042461),6/15,0.216530577987931,0.9999963264057792,0,0,1.732205017404873,2.650314389844695,RP1L1;AHI1;CDHR1;PCARE;MYO7A;TULP1
73,GO_Biological_Process_2021,amino sugar biosynthetic process (GO:0046349),5/12,0.2205174515398408,0.9999963264057792,0,0,1.855857014272856,2.8056446254668024,GNPDA1;GFPT1;UAP1L1;PGM3;UAP1
74,GO_Biological_Process_2021,dermatan sulfate biosynthetic process (GO:0030208),5/12,0.2205174515398408,0.9999963264057792,0,0,1.855857014272856,2.8056446254668024,BCAN;CHST12;NCAN;CSPG4;CHST14
75,GO_Biological_Process_2021,regulation of plasminogen activation (GO:0010755),5/12,0.2205174515398408,0.9999963264057792,0,0,1.855857014272856,2.8056446254668024,CLEC3B;SERPINE2;F12;SERPINF2;MELTF
76,GO_Biological_Process_2021,thyroid hormone generation (GO:0006590),5/12,0.2205174515398408,0.9999963264057792,0,0,1.855857014272856,2.8056446254668024,DUOX1;TPO;FOXE1;IYD;CGA
77,GO_Biological_Process_2021,collagen-activated signaling pathway (GO:0038065),4/9,0.2217039937313047,0.9999963264057792,0,0,2.078473722102232,3.131038065100937,COL1A1;ITGA11;DDR2;OTOL1
78,GO_Biological_Process_2021,development of primary female sexual characteristics (GO:0046545),4/9,0.2217039937313047,0.9999963264057792,0,0,2.078473722102232,3.131038065100937,NR5A1;LHFPL2;CYP19A1;CCDC182
79,GO_Biological_Process_2021,fucose catabolic process (GO:0019317),4/9,0.2217039937313047,0.9999963264057792,0,0,2.078473722102232,3.131038065100937,FUT6;FUT5;FUT10;FUT1
80,GO_Biological_Process_2021,inositol metabolic process (GO:0006020),4/9,0.2217039937313047,0.9999963264057792,0,0,2.078473722102232,3.131038065100937,MIOX;ISYNA1;IMPA1;PPIP5K2
81,GO_Biological_Process_2021,L-fucose catabolic process (GO:0042355),4/9,0.2217039937313047,0.9999963264057792,0,0,2.078473722102232,3.131038065100937,FUT6;FUT5;FUT10;FUT1
82,GO_Biological_Process_2021,L-fucose metabolic process (GO:0042354),4/9,0.2217039937313047,0.9999963264057792,0,0,2.078473722102232,3.131038065100937,FUT6;FUT5;FUT10;FUT1
83,GO_Biological_Process_2021,muscle cell fate commitment (GO:0042693),4/9,0.2217039937313047,0.9999963264057792,0,0,2.078473722102232,3.131038065100937,TBX1;MEF2C;MYOD1;TBX2
84,GO_Biological_Process_2021,N-acylphosphatidylethanolamine metabolic process (GO:0070292),4/9,0.2217039937313047,0.9999963264057792,0,0,2.078473722102232,3.131038065100937,PLAAT1;PLAAT3;PLAAT2;PLAAT4
85,GO_Biological_Process_2021,nucleoside diphosphate catabolic process (GO:0009134),4/9,0.2217039937313047,0.9999963264057792,0,0,2.078473722102232,3.131038065100937,ENTPD2;ENTPD4;ENTPD7;ENTPD8
86,GO_Biological_Process_2021,regulation of histone H4 acetylation (GO:0090239),4/9,0.2217039937313047,0.9999963264057792,0,0,2.078473722102232,3.131038065100937,SPI1;CTBP1;ARRB1;IWS1
87,GO_Biological_Process_2021,osteoclast differentiation (GO:0030316),8/22,0.2488466031774543,0.9999963264057792,0,0,1.484767393989296,2.0651906203868577,SBNO2;EFNA2;ANXA2;CSF1;OSTM1;MAPK14;OSCAR;EPHA2
88,GO_Biological_Process_2021,piRNA metabolic process (GO:0034587),7/19,0.2590865944529381,0.9999963264057792,0,0,1.5156371931088302,2.0470088799512567,PIWIL2;PIWIL4;MAEL;TDRD12;MOV10L1;GPAT2;FKBP6
89,GO_Biological_Process_2021,pyroptosis (GO:0070269),7/19,0.2590865944529381,0.9999963264057792,0,0,1.5156371931088302,2.0470088799512567,GSDMD;ZBP1;GSDMA;AIM2;NLRP9;NLRP1;GSDME
90,GO_Biological_Process_2021,nucleoside diphosphate metabolic process (GO:0009132),6/16,0.2698979687263406,0.9999963264057792,0,0,1.5588764854159165,2.0416781248854696,ENTPD2;ENTPD4;AK1;ENTPD7;ENTPD8;AK8
91,GO_Biological_Process_2021,positive regulation of syncytium formation by plasma membrane fusion (GO:0060143),6/16,0.2698979687263406,0.9999963264057792,0,0,1.5588764854159165,2.0416781248854696,RIPOR2;MYOD1;ADGRB1;ADAM9;MAPK14;RAPGEF3
92,GO_Biological_Process_2021,cellular potassium ion homeostasis (GO:0030007),5/13,0.2812185500184735,0.9999963264057792,0,0,1.623762376237624,2.0599425468822568,ATP4B;ATP4A;KCNMA1;ATP1B3;ATP1B2
93,GO_Biological_Process_2021,dermatan sulfate metabolic process (GO:0030205),5/13,0.2812185500184735,0.9999963264057792,0,0,1.623762376237624,2.0599425468822568,BCAN;CHST12;NCAN;CSPG4;CHST14
94,GO_Biological_Process_2021,glucose import (GO:0046323),5/13,0.2812185500184735,0.9999963264057792,0,0,1.623762376237624,2.0599425468822568,TRARG1;SLC2A10;ZDHHC7;HNF1A;SLC2A4
95,GO_Biological_Process_2021,positive regulation of steroid metabolic process (GO:0045940),5/13,0.2812185500184735,0.9999963264057792,0,0,1.623762376237624,2.0599425468822568,STARD4;FSHB;APOA4;CGA;LDLRAP1
96,GO_Biological_Process_2021,sodium ion export across plasma membrane (GO:0036376),5/13,0.2812185500184735,0.9999963264057792,0,0,1.623762376237624,2.0599425468822568,ATP4B;ATP4A;FXYD2;ATP1B3;ATP1B2
97,GO_Biological_Process_2021,amino sugar metabolic process (GO:0006040),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,CSGALNACT1;FN3K;GFPT1;B4GALNT2
98,GO_Biological_Process_2021,calcium import into the mitochondrion (GO:0036444),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,MCUB;MICU2;MICU1;SLC25A23
99,GO_Biological_Process_2021,cAMP biosynthetic process (GO:0006171),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,ADCY10;ADCY9;ADCY8;ADCY5
100,GO_Biological_Process_2021,cellular response to acetylcholine (GO:1905145),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,SLURP2;CHRNA3;ROCK2;LY6H
101,GO_Biological_Process_2021,cellular response to purine-containing compound (GO:0071415),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,RYR1;P2RY6;P2RY1;CACNA1S
102,GO_Biological_Process_2021,defense response to tumor cell (GO:0002357),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,PLK5;SPI1;ABI3;KLF4
103,GO_Biological_Process_2021,DNA dealkylation (GO:0035510),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,FTO;ALKBH5;ASCC1;ASCC3
104,GO_Biological_Process_2021,DNA dealkylation involved in DNA repair (GO:0006307),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,FTO;ALKBH5;ASCC1;ASCC3
105,GO_Biological_Process_2021,ionotropic glutamate receptor signaling pathway (GO:0035235),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,GRIN3B;CDK5R1;CPEB4;GRIN1
106,GO_Biological_Process_2021,monocyte activation (GO:0042117),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,CSF1;DYSF;ADAM9;SPACA3
107,GO_Biological_Process_2021,negative regulation of alpha-beta T cell proliferation (GO:0046642),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,TNFRSF14;LGALS7;VSIR;LGALS9B
108,GO_Biological_Process_2021,negative regulation of hormone secretion (GO:0046888),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,IL11;OSM;RAB11FIP3;RAB11FIP5
109,GO_Biological_Process_2021,negative regulation of voltage-gated calcium channel activity (GO:1901386),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,GPR35;DRD2;CRHR1;CBARP
110,GO_Biological_Process_2021,nerve growth factor signaling pathway (GO:0038180),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,NTRK1;KIDINS220;RAPGEF1;NGF
111,GO_Biological_Process_2021,positive regulation of cell activation (GO:0050867),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,CAPN3;LILRA2;TTBK1;LILRA5
112,GO_Biological_Process_2021,positive regulation of myoblast fusion (GO:1901741),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,RIPOR2;MYOD1;ADGRB1;MAPK14
113,GO_Biological_Process_2021,regulation of long-term synaptic depression (GO:1900452),4/10,0.2927825131939778,0.9999963264057792,0,0,1.7319414446844252,2.1273873584533307,KCNB1;LILRB2;ADCY8;SHANK3
114,GO_Biological_Process_2021,ammonium transport (GO:0015696),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,RHAG;RHBG;RHCE
115,GO_Biological_Process_2021,calcium ion export (GO:1901660),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,LETM1;ATP2B3;SLC8A2
116,GO_Biological_Process_2021,Cdc42 protein signal transduction (GO:0032488),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,SHTN1;RHOJ;RHOV
117,GO_Biological_Process_2021,cellular response to laminar fluid shear stress (GO:0071499),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,MAPK7;KLF4;MAP2K5
118,GO_Biological_Process_2021,collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,COL1A1;DDR2;OTOL1
119,GO_Biological_Process_2021,excitatory chemical synaptic transmission (GO:0098976),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,GRIN2C;GRIN1;GRIN2D
120,GO_Biological_Process_2021,hyperosmotic response (GO:0006972),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,ARHGEF2;RCSD1;YBX3
121,GO_Biological_Process_2021,negative regulation of meiotic nuclear division (GO:0045835),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,NANOS2;RAD1;TRIP13
122,GO_Biological_Process_2021,oxygen transport (GO:0015671),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,NGB;IPCEF1;CYGB
123,GO_Biological_Process_2021,peptide transport (GO:0015833),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,CLEC4M;ABCB9;CDH17
124,GO_Biological_Process_2021,positive regulation of receptor catabolic process (GO:2000646),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,ABCA2;PTPN1;ITCH
125,GO_Biological_Process_2021,"positive regulation of synaptic transmission, GABAergic (GO:0032230)",3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,NLGN2;ZDHHC12;HAP1
126,GO_Biological_Process_2021,positive regulation of type I interferon-mediated signaling pathway (GO:0060340),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,ZBP1;NLRC5;FADD
127,GO_Biological_Process_2021,regulation by virus of viral protein levels in host cell (GO:0046719),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,DDB1;STAU1;HACD3
128,GO_Biological_Process_2021,regulation of microtubule binding (GO:1904526),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,PPP2CA;PPP2CB;TTBK2
129,GO_Biological_Process_2021,regulation of myosin-light-chain-phosphatase activity (GO:0035507),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,NUAK1;PPP1R12A;ROCK2
130,GO_Biological_Process_2021,regulation of norepinephrine secretion (GO:0014061),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,KCNB1;ADRA2C;ADRA2B
131,GO_Biological_Process_2021,response to alkaloid (GO:0043279),3/7,0.3036370755183235,0.9999963264057792,0,0,1.948353428108692,2.3222855510560696,RYR1;TRPV1;DRD2
