,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
10,GO_Molecular_Function_2021,cis-regulatory region sequence-specific DNA binding (GO:0000987),122/1149,4.717233925371388e-05,0.0033728222566405,0,0,1.5098323448703197,15.040501202988748,EHF;MYT1L;ZBTB20;PRDM1;NR3C1;ETS1;NR3C2;SALL1;SALL2;PITX1;HES7;ZNF680;ZBTB38;RFX2;EBF1;EBF2;HNF1B;BHLHA15;ZBTB33;OVOL1;ISL1;MYT1;RUNX3;RUNX2;OVOL2;RUNX1;MYCL;RFX4;HOXB1;ZSCAN25;DLX4;DLX5;DLX6;TCF7;GATA2;GLIS2;PRDM16;ZSCAN10;HIVEP3;ZNF423;ZNF148;NKX2-3;NKX2-2;STAT5A;TFAP2C;EGR3;SMAD3;NR2F1;ESRRG;POU2F3;PBX1;SCRT1;MAFB;TLX1;TCF4;MKX;TCF3;SLC2A4RG;TP73;ZNF254;ONECUT1;ZNF43;CHD2;GLI3;GLI2;ZNF280D;MECOM;ZNF280B;SNAPC3;TEAD3;TGIF1;KDM6B;EMX1;FOXD2;KLF13;EN2;PAX5;ETV4;KLF15;PAX2;KLF17;DMRTA2;NR5A2;PAX7;TAL1;IRF1;HAND1;RARA;CREB5;ZNF232;NFAT5;HLF;CEBPE;CEBPG;ZBTB45;ZNF7;MNT;RXRA;IFI16;ATOH8;STAT4;HES3;FOXB2;IRX1;SKOR1;STAT1;IRX6;STAT3;IRX4;NR1H3;ZIC5;TBX4;VAX2;SKI;PER1;KLF7;NFIA;WT1;NFIB;BCL6B;ZNF217;ZNF697
11,GO_Molecular_Function_2021,RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978),122/1149,4.717233925371388e-05,0.0033728222566405,0,0,1.5098323448703197,15.040501202988748,EHF;MYT1L;ZBTB20;PRDM1;NR3C1;ETS1;NR3C2;SALL1;SALL2;CREB3L1;PITX1;HES7;ZNF680;ZBTB38;RFX2;EBF1;EBF2;HNF1B;BHLHA15;ZBTB33;OVOL1;MYT1;RUNX3;RUNX2;OVOL2;RUNX1;MYCL;RFX4;HOXB1;ZSCAN25;DLX4;DLX5;DLX6;TCF7;GATA2;GLIS2;PRDM16;ZSCAN10;HIVEP3;ZNF423;ZNF148;NKX2-3;NKX2-2;STAT5A;TFAP2C;EGR3;SMAD3;NR2F1;ESRRG;POU2F3;PBX1;SCRT1;MAFB;TLX1;TCF4;MKX;TCF3;SLC2A4RG;TP73;ZNF254;ONECUT1;ZNF43;CHD2;GLI3;GLI2;ZNF280D;MECOM;ZNF280B;SNAPC3;TEAD3;TGIF1;KDM6B;EMX1;FOXD2;KLF13;EN2;PAX5;ETV4;KLF15;PAX2;KLF17;DMRTA2;NR5A2;PAX7;TAL1;IRF1;HAND1;RARA;CREB5;ZNF232;NFAT5;HLF;CEBPE;CEBPG;ZBTB45;ZNF7;MNT;RXRA;IFI16;ATOH8;STAT4;HES3;FOXB2;IRX1;SKOR1;STAT1;IRX6;STAT3;IRX4;NR1H3;ZIC5;TBX4;VAX2;SKI;PER1;KLF7;NFIA;WT1;NFIB;BCL6B;ZNF217;ZNF697
12,GO_Molecular_Function_2021,microtubule plus-end binding (GO:0051010),8/20,5.383370154616004e-05,0.0034477778274206,0,0,8.278934407880008,81.37870359908649,CLIP1;DST;NUMA1;APC;STIM1;CLIP4;CLASP1;PAFAH1B1
13,GO_Molecular_Function_2021,RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977),140/1359,5.625744706746987e-05,0.0034477778274206,0,0,1.4628127601359704,14.314459781869395,EHF;MYT1L;ZBTB20;PRDM1;ENO1;NR3C1;ETS1;NR3C2;SALL1;SALL2;PITX1;HES7;OSR2;ZNF680;MSX2;ZBTB38;RFX2;EBF1;EBF2;HNF1B;BHLHA15;ZBTB33;OVOL1;MYT1;RUNX3;RUNX2;OVOL2;RUNX1;MYCL;RFX4;HOXB1;ZSCAN25;LMX1B;DLX4;AIRE;DLX5;EPAS1;DLX6;TCF7;PRDM14;GATA2;GLIS2;PRDM16;ZSCAN10;HIVEP3;ZNF423;ZNF148;NKX2-3;NKX2-2;STAT5A;TFAP2C;EGR3;SMAD3;NR2F1;ESRRG;POU2F3;PBX1;SCRT1;PHOX2A;MAFB;LHX3;LHX1;TLX1;LHX6;TCF4;MKX;TCF3;LHX4;SLC2A4RG;TP73;LHX8;ZNF254;ONECUT1;ZNF43;CHD2;GLI3;GLI2;DMBX1;ZNF280D;MECOM;ZNF280B;SNAPC3;TRPS1;TEAD3;TGIF1;KDM6B;EMX1;FOXD2;KLF13;EN2;PAX5;ETV4;KLF15;PAX2;ETV6;KLF17;RBL2;DMRTA2;NR5A2;TFDP2;PAX7;TAL1;IRF1;HAND1;RARA;CREB5;ZNF232;NFAT5;HLF;CEBPE;CEBPG;ZBTB45;ZNF7;MNT;RXRA;IFI16;CUX1;ATOH8;STAT4;HES3;FOXB2;IRX1;SKOR1;STAT1;IRX6;STAT3;IRX4;NR1H3;ZIC5;TBX4;VAX2;SKI;PER1;KLF7;NFIA;WT1;NFIB;BCL6B;ZNF217;ZNF697
14,GO_Molecular_Function_2021,"3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)",8/21,8.126731759714337e-05,0.0045048177063997,0,0,7.641680012398615,71.96755894002402,PDE10A;PDE4D;PDE2A;PDE4C;PDE4B;PDE4A;PDE6A;PDE7A
15,GO_Molecular_Function_2021,protein kinase binding (GO:0019901),62/506,8.400592459486785e-05,0.0045048177063997,0,0,1.7573186426844964,16.49177335790875,ERRFI1;BMPR2;PRKCSH;CLTC;PRKAG2;NR3C1;RND2;RND3;SPRED2;CCND1;TRIM27;RAC1;SLC12A7;CDK5RAP2;DUSP4;MAP2K3;AXIN1;ADAM10;SRCIN1;CDC25A;DNM1;DUSP22;EEF1A1;FGR;FRMD5;PRKAR1B;MSH2;RARA;MAPT;UTRN;TRIB1;TRIB2;SHC4;MAPKAP1;PRKRIP1;ADCY4;NEDD9;PTN;HDAC9;FAM83H;GRK5;ABL1;RFFL;PDLIM5;SASH1;SPAG9;SMAD3;CAV2;STAT3;DAB2IP;PTK2;SKI;TPX2;DLG1;APC;TNIP1;PTPN6;GRB2;TCF3;LIMS1;TP73;TJP2
16,GO_Molecular_Function_2021,growth factor receptor binding (GO:0070851),20/105,9.008753607835962e-05,0.004546770938543,0,0,2.9340873790274404,27.33022802697805,LINGO1;IL1R1;TNK2;PDGFB;CBLC;PDGFA;IL1RAP;FGF1;AREG;FGF3;FGF4;BTC;FGF17;IL6;PLSCR1;FGF9;PDGFC;FGF18;GRB2;FYN
17,GO_Molecular_Function_2021,phosphatase binding (GO:0019902),21/114,0.00010049007825212605,0.0045648573522149,0,0,2.81646122912842,25.92679741310123,VCP;SMAD3;JUP;FLT4;MAGI2;PXN;STAT3;AP3B1;PIK3R1;PTK2;EGFR;SYTL2;DLG1;CHCHD3;PPME1;DLG4;ERBB2;FBXL2;JAK3;MET;JAK1
18,GO_Molecular_Function_2021,"3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)",6/12,0.00010846198110217815,0.0045648573522149,0,0,12.405767940979208,113.25363072470844,PDE4D;PDE2A;PDE4C;PDE4B;PDE4A;PDE7A
19,GO_Molecular_Function_2021,cAMP binding (GO:0030552),6/12,0.00010846198110217815,0.0045648573522149,0,0,12.405767940979208,113.25363072470844,POPDC3;PDE10A;PDE4D;PDE2A;PDE4B;PDE4A
20,GO_Molecular_Function_2021,transcription regulatory region nucleic acid binding (GO:0001067),32/212,0.00011172727785141485,0.0045648573522149,0,0,2.223496397421312,20.232593571620928,YAP1;DLX5;TCF7;ZBTB20;ETS1;GLIS2;RXRA;CREB3L1;PRDM16;CDK5RAP2;KCNH2;SMAD3;MSX2;STAT3;NR1H3;ARID5B;SMARCA2;KLF15;PBX1;PAX2;RUNX1;KLF17;PER2;PER1;NR5A2;TAL1;WT1;TBL1XR1;IRF1;HAND1;ZNF217;TP73
21,GO_Molecular_Function_2021,kinase binding (GO:0019900),57/461,0.0001254468922730917,0.0048924287986505,0,0,1.7733137376237624,15.93079104911767,ERRFI1;MIDN;TRADD;CLTC;PRKAG2;NR3C1;RND2;RND3;MYOM2;SPRED2;CCND1;TRIM27;RAC1;SLC12A7;CDK5RAP2;MAP2K3;AXIN1;ADAM10;SRCIN1;CDC25A;DNM1;EEF1A1;FGR;FRMD5;MSH2;DGKQ;MAPT;UTRN;SHC4;CAB39;MAPKAP1;PRKRIP1;HTT;PTN;EGFR;FAM83H;RFFL;SASH1;GSN;SMAD3;GADD45A;CAV2;STAT3;DAB2IP;PTK2;SKI;TPX2;PER1;DLG1;ABI2;APC;DLG4;FAS;PTPN6;GRB2;LIMS1;TP73
22,GO_Molecular_Function_2021,phosphatidylinositol binding (GO:0035091),18/92,0.00013953114962292375,0.0052051185381073,0,0,3.0309193574913658,26.906146082309235,PLEKHF2;NUMA1;GPAA1;DENND1A;PHF12;ITPR2;SNX10;ITPR3;EEA1;MYO1E;FES;MCF2L;FCHO2;ANKFY1;DPEP1;TNFAIP8L3;WDFY3;MAPT
23,GO_Molecular_Function_2021,ErbB-3 class receptor binding (GO:0043125),4/5,0.00014701467897917155,0.0052557747735053,0,0,49.56999330207636,437.4541062582149,CDK5;ERBB2;NRG1;PIK3R1
24,GO_Molecular_Function_2021,SH3 domain binding (GO:0017124),14/62,0.00015623136538968065,0.0053618604601738,0,0,3.6296077770285455,31.81050880302149,DAB2IP;CBLC;AFAP1;ARHGAP27;SYNJ2;ESPN;MAPK15;PLSCR1;ABI2;DPYSL3;ABL1;GRB2;MAPT;REPS1
25,GO_Molecular_Function_2021,cyclic nucleotide binding (GO:0030551),8/23,0.00017104412762511992,0.0054354022778649,0,0,6.622072979628386,57.43713921069671,POPDC3;PDE10A;PDE4D;PDE2A;PDE4B;PDE4A;CNGA3;SLC19A1
26,GO_Molecular_Function_2021,cyclic-nucleotide phosphodiesterase activity (GO:0004112),8/23,0.00017104412762511992,0.0054354022778649,0,0,6.622072979628386,57.43713921069671,PDE10A;PDE4D;PDE2A;PDE4C;PDE4B;PDE4A;PDE6A;PDE7A
27,GO_Molecular_Function_2021,phosphatidylinositol bisphosphate binding (GO:1902936),18/94,0.00018551807313747017,0.0056848038125696,0,0,2.950838048468026,25.354657654152376,GSDMC;SVIL;GSN;PLA2G4E;WDR45B;MAPKAP1;ALOX15;SDCBP2;SNX20;SYTL2;SLC9A1;MYO1B;OBSCN;SNX14;FCHO2;MAPT;MARK1;MYO1G
28,GO_Molecular_Function_2021,nuclear receptor binding (GO:0016922),21/120,0.00021281158433682736,0.0062962875641723,0,0,2.6449043278311573,22.36293948051113,NCOA2;DDX5;SMAD3;SMARCD3;KDM4C;JUP;STAT1;NCOA3;JMJD1C;MED16;ARID1A;ISL1;MED13;RXRA;PADI2;LCOR;TACC1;TRIP12;TACC2;GAS2L1;DCAF13
29,GO_Molecular_Function_2021,transcription cis-regulatory region binding (GO:0000976),64/549,0.000269846211673586,0.0077176016538645,0,0,1.6591995741037835,13.634735230528015,ZBTB20;ENO1;NR3C1;ETS1;GLI3;DMBX1;SALL2;CREB3L1;SNAPC3;TRPS1;CDK5RAP2;KCNH2;OSR2;MSX2;ARID5B;ISL1;RUNX3;KLF15;PAX2;RUNX1;ETV6;KLF17;RBL2;NR5A2;TFDP2;TAL1;TBL1XR1;IRF1;HAND1;RARA;HOXB1;LMX1B;YAP1;AIRE;DLX5;EPAS1;TCF7;PRDM14;GLIS2;MNT;RXRA;CUX1;PRDM16;NKX2-2;TFAP2C;SMAD3;STAT3;NR1H3;SMARCA2;PBX1;SCRT1;PHOX2A;PER2;PER1;LHX3;WT1;LHX1;ZNF217;LHX6;LHX4;TCF3;TAF4;LHX8;TP73
30,GO_Molecular_Function_2021,voltage-gated cation channel activity (GO:0022843),18/97,0.00027924666781888795,0.0077288271286647,0,0,2.838318740852954,23.227140308243328,KCNH2;TMC1;KCNG2;KCNC1;KCND3;CACNA2D3;CACNA1A;CACNA1C;KCNA7;CACNG7;GRIN2A;KCNQ2;NCS1;KCNQ4;PTK2B;KCNQ5;KCNK1;CACNG4
31,GO_Molecular_Function_2021,ankyrin binding (GO:0030506),7/19,0.00029294976864435056,0.0078547156717766,0,0,7.23920581655481,58.89462698155533,OBSCN;KCNQ2;SLC4A1;FLNC;RHCG;SPTBN1;PLEC
32,GO_Molecular_Function_2021,protein phosphatase binding (GO:0019903),21/123,0.0003023963273817941,0.0078623045119266,0,0,2.566694564004464,20.79990769082746,PPP1R16B;VCP;JUP;FLT4;PXN;STAT3;DAB2IP;AP3B1;PIK3R1;PTK2;EGFR;SLC9A1;CTTNBP2NL;PPME1;DLG4;ERBB2;FBXL2;MAPT;JAK3;MET;JAK1
33,GO_Molecular_Function_2021,chemorepellent activity (GO:0045499),8/25,0.0003296654731160202,0.008319205174516,0,0,5.842373483980563,46.84083291802038,DPP4;SEMA4A;SEMA6C;SEMA7A;SEMA6A;SEMA3A;NRG1;SEMA3F
34,GO_Molecular_Function_2021,"phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)",15/75,0.0003820015455824544,0.009364495031707,0,0,3.1111673414304994,24.485154236719342,GSDMC;SVIL;GSN;PLA2G4E;MAPKAP1;ALOX15;SDCBP2;SNX20;SYTL2;SLC9A1;MYO1B;OBSCN;FCHO2;MARK1;MYO1G
35,GO_Molecular_Function_2021,ion gated channel activity (GO:0022839),8/26,0.0004451562361179736,0.0106095569608117,0,0,5.517498694127304,42.57900776184822,ANO1;TMEM63A;TTYH3;TTYH2;TTYH1;ANO7;ANO2;TRPM4
36,GO_Molecular_Function_2021,"DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)",42/333,0.0006160083640349024,0.0142847344957282,0,0,1.806554008573352,13.354498899764344,NFAT5;EHF;HLF;SMARCD3;DLX5;CEBPE;ONECUT1;CEBPG;ZNF43;NR3C1;ETS1;GLIS2;MECOM;SALL2;CREB3L1;PRDM16;NKX2-2;OSR2;FOXD2;TFAP2C;SMAD3;IRX6;STAT3;POU2F3;ETV4;KLF15;RUNX1;KLF7;PLSCR1;NFIA;LHX3;TFDP2;NFIB;WT1;RFX4;IRF1;HAND1;TCF4;HOXB1;LHX4;TCF3;TP73
37,GO_Molecular_Function_2021,growth factor activity (GO:0008083),16/87,0.0006614667360069718,0.0149352226182626,0,0,2.8046523570864754,20.53300255471204,PDGFB;OSGIN1;PDGFA;NRG1;PTN;FGF1;AREG;DKK1;FGF3;FGF4;BTC;FGF17;IL6;FGF9;FGF18;NRTN
38,GO_Molecular_Function_2021,actin binding (GO:0003779),26/177,0.0007171288065060951,0.0150198478827625,0,0,2.14816248801329,15.553244381642042,FMN2;ADD1;PDLIM1;ABLIM1;CALD1;ABL1;PHACTR3;ABL2;EPS8L1;EPS8L2;FLNB;PDLIM5;TMOD1;DMTN;GSN;PRKCE;RDX;KLHL2;SSH2;CORO2B;SSH3;PTK2;MAP1B;MAPT;UTRN;CDK5R2
39,GO_Molecular_Function_2021,MAP-kinase scaffold activity (GO:0005078),5/11,0.0007352373089464177,0.0150198478827625,0,0,10.3312109025916,74.54296415153438,SPAG9;AKAP13;MAP2K1;KSR1;MAPK8IP1
40,GO_Molecular_Function_2021,platelet-derived growth factor binding (GO:0048407),5/11,0.0007352373089464177,0.0150198478827625,0,0,10.3312109025916,74.54296415153438,COL2A1;COL5A1;COL6A1;PDGFB;PDGFA
41,GO_Molecular_Function_2021,semaphorin receptor activity (GO:0017154),5/11,0.0007352373089464177,0.0150198478827625,0,0,10.3312109025916,74.54296415153438,NRP1;NRP2;PLXNA1;PLXNB1;PLXNA4
42,GO_Molecular_Function_2021,tubulin binding (GO:0015631),39/307,0.0008238169748263113,0.0164380224279296,0,0,1.8200279466863212,12.925041615724073,NUMA1;GPAA1;TUBGCP2;MTCL1;MAST1;DIXDC1;STMN3;HTT;TPGS1;GABARAP;FTCD;GJA1;OPA1;MAP2;FYN;DIP2B;GAS2L1;CLASP1;CDK5RAP2;MAP4K4;DST;MID1;DNM1;CCDC88B;TTLL7;REEP1;ARL4C;TPX2;CLIP1;CDK5;APC;VAPA;VAPB;MAP1B;BIRC5;MAPT;CCDC66;FGF13;PAFAH1B1
43,GO_Molecular_Function_2021,vascular endothelial growth factor-activated receptor activity (GO:0005021),4/7,0.0009102997017961142,0.0177508441850242,0,0,16.521544987720475,115.67950738626551,NRP1;NRP2;FLT4;KDR
44,GO_Molecular_Function_2021,intracellular calcium activated chloride channel activity (GO:0005229),6/17,0.0010482743934832,0.0195525962958397,0,0,6.7649533565026525,46.41170598088147,ANO1;TTYH3;TTYH2;TTYH1;ANO7;ANO2
45,GO_Molecular_Function_2021,intracellular chloride channel activity (GO:0061778),6/17,0.0010482743934832,0.0195525962958397,0,0,6.7649533565026525,46.41170598088147,ANO1;TTYH3;TTYH2;TTYH1;ANO7;ANO2
46,GO_Molecular_Function_2021,semaphorin receptor binding (GO:0030215),7/23,0.0010930817316146,0.019954555866497,0,0,5.428229865771812,37.01376571288945,SEMA4A;SEMA6C;SEMA7A;SEMA6A;SEMA3A;PLXNB1;SEMA3F
47,GO_Molecular_Function_2021,microtubule binding (GO:0008017),31/232,0.0011954603771461,0.021368854241487,0,0,1.9254410077850852,12.956723676408084,NUMA1;TUBGCP2;MTCL1;MAST1;TPGS1;FTCD;OPA1;MAP2;GAS2L1;CLASP1;CDK5RAP2;MAP4K4;DST;MID1;DNM1;CCDC88B;REEP1;TPX2;CLIP1;STIM1;CDK5;APC;VAPA;VAPB;MAP1B;CLIP4;BIRC5;MAPT;CCDC66;FGF13;PAFAH1B1
48,GO_Molecular_Function_2021,phosphotyrosine residue binding (GO:0001784),9/37,0.0013138825588481,0.0230063517447293,0,0,3.990855414746544,26.478402750590195,FGR;SHE;HCK;ABL1;CBLC;ABL2;GRB2;PTPN6;PIK3R1
49,GO_Molecular_Function_2021,exopeptidase activity (GO:0008238),11/53,0.001624631805446,0.0278786817814538,0,0,3.253717233865282,20.89691456606037,DPP4;DPP6;DPP7;ERAP2;XPNPEP1;CTSH;DPEP1;GGH;BLMH;DPEP3;DPP3
50,GO_Molecular_Function_2021,mitogen-activated protein kinase kinase binding (GO:0031434),4/8,0.0017127198348356,0.0288139925154705,0,0,12.390488948425988,78.92335826961157,DLG1;DAB2IP;TRIB1;TRIB2
51,GO_Molecular_Function_2021,RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629),26/190,0.0020378478010248,0.0336244887169108,0,0,1.9764802440682463,12.2459969159001,RERE;SMARCD3;RXRA;TP53BP2;ANKRD1;PITX1;TEAD3;NCOA2;SMAD3;JUP;STAT1;ANXA4;NCOA3;LMO2;STAT3;ARID1A;ISL1;RBL2;LHX3;TAL1;TACC1;TCF3;TACC2;TAF4;ZFPM1;FBP1
52,GO_Molecular_Function_2021,epidermal growth factor receptor binding (GO:0005154),7/26,0.0024058218319308,0.0382258357740131,0,0,4.570399152243024,27.55888401455059,BTC;LINGO1;PLSCR1;TNK2;CBLC;GRB2;AREG
53,GO_Molecular_Function_2021,phosphatidylinositol-4-phosphate binding (GO:0070273),7/26,0.0024058218319308,0.0382258357740131,0,0,4.570399152243024,27.55888401455059,GSDMC;GOLPH3;OBSCN;OSBPL5;PLA2G4E;DAB2IP;LANCL2
54,GO_Molecular_Function_2021,guanylate kinase activity (GO:0004385),4/9,0.0029007159179705,0.0444431117431914,0,0,9.911855324849297,57.91296553630245,DLG1;MAGI3;CARD11;TJP2
55,GO_Molecular_Function_2021,volume-sensitive anion channel activity (GO:0005225),4/9,0.0029007159179705,0.0444431117431914,0,0,9.911855324849297,57.91296553630245,TTYH3;TTYH2;TTYH1;CLCN3
56,GO_Molecular_Function_2021,phosphatidylinositol phosphate binding (GO:1901981),16/102,0.0036806204701959,0.0533473771569282,0,0,2.3135844730932904,12.96688659272547,GSDMC;OSBPL5;PLA2G4E;WDR45B;MAPKAP1;DENND1A;DAB2IP;SNX20;GOLPH3;MYO1B;OBSCN;LANCL2;ANKFY1;MAPT;OGT;MYO1G
57,GO_Molecular_Function_2021,beta-2 adrenergic receptor binding (GO:0031698),3/5,0.0037305858151698,0.0533473771569282,0,0,18.57530120481928,103.85803839265282,NEDD4;PDE4D;GNAS
58,GO_Molecular_Function_2021,interleukin-1 receptor activity (GO:0004908),3/5,0.0037305858151698,0.0533473771569282,0,0,18.57530120481928,103.85803839265282,IL1R1;IL1RAPL2;IL1RAP
