,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
41,GO_Cellular_Component_2021,insulin-responsive compartment (GO:0032593),3/9,0.4774051865856598,0.9999958572708796,0,0,1.2987223321936296,0.9602619167549976,RAB10;RAB12;SLC2A4
42,GO_Cellular_Component_2021,late endosome lumen (GO:0031906),3/9,0.4774051865856598,0.9999958572708796,0,0,1.2987223321936296,0.9602619167549976,SFTPC;PGA3;PGA4
43,GO_Cellular_Component_2021,pseudopodium (GO:0031143),3/9,0.4774051865856598,0.9999958572708796,0,0,1.2987223321936296,0.9602619167549976,VAMP7;ACTN3;CAPN2
44,GO_Cellular_Component_2021,"transferase complex, transferring phosphorus-containing groups (GO:0061695)",3/9,0.4774051865856598,0.9999958572708796,0,0,1.2987223321936296,0.9602619167549976,PRPSAP2;TERT;NEK10
45,GO_Cellular_Component_2021,sperm flagellum (GO:0036126),15/52,0.4853747763159093,0.9999958572708796,0,0,1.0530304876562766,0.7611661887357187,DNAI2;SPEF2;DNAH2;ABHD2;DNAJB13;ATP1B3;TACR1;CABCOCO1;IQCG;CFAP251;TEKT3;SPACA3;TEKT4;SAXO1;CFAP65
46,GO_Cellular_Component_2021,NuA4 histone acetyltransferase complex (GO:0035267),6/20,0.4967794737721111,0.9999958572708796,0,0,1.1131745460157416,0.7787870045446631,ING3;MRGBP;ACTL6B;ACTBL2;KAT5;ACTB
47,GO_Cellular_Component_2021,MIB complex (GO:0140275),4/13,0.5089704187780568,0.9999958572708796,0,0,1.1543876489880809,0.7796334537687369,APOO;MTX2;MTX3;DNAJC11
48,GO_Cellular_Component_2021,SAM complex (GO:0001401),4/13,0.5089704187780568,0.9999958572708796,0,0,1.1543876489880809,0.7796334537687369,APOO;MTX2;MTX3;DNAJC11
49,GO_Cellular_Component_2021,ion channel complex (GO:0034702),10/35,0.5233168965547373,0.9999958572708796,0,0,1.038918918918919,0.6727707271671843,CHRNA3;TRPC5;CHRNA2;CHRNA4;LRRC8C;LRRC8D;LRRC8B;BEST2;PKD1;BEST1
50,GO_Cellular_Component_2021,alveolar lamellar body (GO:0097208),2/6,0.5311173906165745,0.9999958572708796,0,0,1.2986685858222382,0.8217613879474872,LAMP3;SFTPC
51,GO_Cellular_Component_2021,Cul5-RING ubiquitin ligase complex (GO:0031466),2/6,0.5311173906165745,0.9999958572708796,0,0,1.2986685858222382,0.8217613879474872,ANKRD9;RBX1
52,GO_Cellular_Component_2021,nuclear envelope lumen (GO:0005641),2/6,0.5311173906165745,0.9999958572708796,0,0,1.2986685858222382,0.8217613879474872,PLAAT1;SORL1
53,GO_Cellular_Component_2021,"phosphatidylinositol 3-kinase complex, class III (GO:0035032)",2/6,0.5311173906165745,0.9999958572708796,0,0,1.2986685858222382,0.8217613879474872,VAC14;BECN2
54,GO_Cellular_Component_2021,"signal recognition particle, endoplasmic reticulum targeting (GO:0005786)",2/6,0.5311173906165745,0.9999958572708796,0,0,1.2986685858222382,0.8217613879474872,SRP72;SRP14
55,GO_Cellular_Component_2021,voltage-gated sodium channel complex (GO:0001518),5/17,0.5322058083874254,0.9999958572708796,0,0,1.0822082208220822,0.6825757871985108,SCN4B;CACNA1H;SCN1B;CACNA1G;SCN2B
56,GO_Cellular_Component_2021,mitochondrial outer membrane translocase complex (GO:0005742),6/21,0.550854948677195,0.9999958572708796,0,0,1.0388908894490458,0.6194737611418349,APOO;MTX2;MTX3;DNAJC11;TOMM7;TOMM20
57,GO_Cellular_Component_2021,CatSper complex (GO:0036128),3/10,0.5565291395205182,0.9999958572708796,0,0,1.113113447646469,0.6523242713616761,CATSPER1;CATSPER3;CATSPERG
58,GO_Cellular_Component_2021,glial cell projection (GO:0097386),4/14,0.5747468885804595,0.9999958572708796,0,0,1.038876889848812,0.5753565429530232,KCNJ10;SLC1A2;ABCA7;ATP1B2
59,GO_Cellular_Component_2021,autophagosome membrane (GO:0000421),6/22,0.6020987912747472,0.9999958572708796,0,0,0.9738926899531868,0.4940886227291578,SH3GLB1;UVRAG;ATG16L2;WDR81;MAP1LC3B2;PRKD1
60,GO_Cellular_Component_2021,brush border membrane (GO:0031526),10/37,0.60357745511752,0.9999958572708796,0,0,0.9618284951618284,0.4856088396358179,SLC22A12;CUBN;SLC9A3;SLC6A19;SLC7A9;CDHR2;ATP6V0A4;SLC28A1;PLB1;MFSD10
61,GO_Cellular_Component_2021,basement membrane (GO:0005604),14/52,0.6082041827802359,0.9999958572708796,0,0,0.9567255679769204,0.4757266476657977,ACHE;LAMA5;P3H2;ERBIN;LAMB1;HSPG2;USH2A;EFEMP2;FRAS1;COL8A2;COL9A1;VWA2;FREM3;FBN1
62,GO_Cellular_Component_2021,synaptic membrane (GO:0097060),7/26,0.6132579214097233,0.9999958572708796,0,0,0.9567801188546732,0.4678364674272823,RIMS4;DAGLA;SRPX2;AKAP9;SHISA8;SHISA7;GRIN1
63,GO_Cellular_Component_2021,hemidesmosome (GO:0030056),2/7,0.6221094420861962,0.9999958572708796,0,0,1.0388629003238574,0.4930851076689078,ITGB4;ERBIN
64,GO_Cellular_Component_2021,macropinosome (GO:0044354),2/7,0.6221094420861962,0.9999958572708796,0,0,1.0388629003238574,0.4930851076689078,CARMIL1;CARMIL2
65,GO_Cellular_Component_2021,pi-body (GO:0071546),2/7,0.6221094420861962,0.9999958572708796,0,0,1.0388629003238574,0.4930851076689078,PIWIL2;MOV10L1
66,GO_Cellular_Component_2021,pinosome (GO:0044352),2/7,0.6221094420861962,0.9999958572708796,0,0,1.0388629003238574,0.4930851076689078,CARMIL1;CARMIL2
67,GO_Cellular_Component_2021,protein kinase complex (GO:1902911),2/7,0.6221094420861962,0.9999958572708796,0,0,1.0388629003238574,0.4930851076689078,INSRR;NEK10
68,GO_Cellular_Component_2021,PTW/PP1 phosphatase complex (GO:0072357),2/7,0.6221094420861962,0.9999958572708796,0,0,1.0388629003238574,0.4930851076689078,PPP1R12A;PPP1CA
69,GO_Cellular_Component_2021,Cul4A-RING E3 ubiquitin ligase complex (GO:0031464),3/11,0.6279395851606484,0.9999958572708796,0,0,0.9739067842360988,0.453169850468078,DDB1;DTL;RBX1
70,GO_Cellular_Component_2021,integral component of postsynaptic specialization membrane (GO:0099060),4/15,0.635189928798149,0.9999958572708796,0,0,0.9443680869166832,0.4285837251144833,LRFN2;LRRC4;SORCS3;LRRC4B
71,GO_Cellular_Component_2021,P granule (GO:0043186),5/19,0.6426519374051664,0.9999958572708796,0,0,0.9274784621319276,0.4100864678565289,PIWIL2;PIWIL4;DDX3X;MAEL;MOV10L1
72,GO_Cellular_Component_2021,endoplasmic reticulum tubular network (GO:0071782),6/23,0.6499782350601429,0.9999958572708796,0,0,0.9165413374568409,0.3948610405321303,RAB10;ATL3;REEP4;ATL2;LNPK;RNF41
73,GO_Cellular_Component_2021,voltage-gated calcium channel complex (GO:0005891),8/31,0.6638651644344793,0.9999958572708796,0,0,0.9032076180929708,0.3700226790051938,CATSPER1;CACNG6;CATSPER3;CACNG8;CATSPERG;CACNA2D2;CACNA1S;CACNA1G
74,GO_Cellular_Component_2021,glutamatergic synapse (GO:0098978),18/69,0.6686903474629134,0.9999958572708796,0,0,0.9163606258093278,0.3687748414358367,WNT3A;LRRC4;ATP2B3;ARHGAP39;YWHAZ;ACTB;SHISA7;ARHGAP22;ABR;ADGRA1;OPHN1;ACTBL2;AKAP9;PIN1;NPTXR;DRD2;HRAS;LRRC4B
75,GO_Cellular_Component_2021,vesicle membrane (GO:0012506),19/73,0.6750344607551277,0.9999958572708796,0,0,0.913506720942202,0.3590004098133575,RYR1;TRARG1;RIPOR1;RALA;NOS2;NOS3;AHNAK2;DYSF;ENTPD7;ARRB1;SLC2A4;MFSD10;RAB10;NSG2;IYD;KIF1B;ACP3;GBP1;AP1M1
76,GO_Cellular_Component_2021,cation-transporting ATPase complex (GO:0090533),4/16,0.6897391198052621,0.9999958572708796,0,0,0.8656107511399088,0.3215240502332994,ATP4B;FXYD2;ATP1B3;ATP1B2
77,GO_Cellular_Component_2021,NADPH oxidase complex (GO:0043020),3/12,0.6909550700686211,0.9999958572708796,0,0,0.8656349349169216,0.3200083373245363,DUOX1;NCF4;NOX3
78,GO_Cellular_Component_2021,U2-type catalytic step 1 spliceosome (GO:0071006),3/12,0.6909550700686211,0.9999958572708796,0,0,0.8656349349169216,0.3200083373245363,CWC22;CWC25;SNRNP200
79,GO_Cellular_Component_2021,postsynaptic density membrane (GO:0098839),5/20,0.6912760473157037,0.9999958572708796,0,0,0.8655865586558655,0.3195884461263244,CACNG8;DAGLA;GRIN2C;GRM1;GRIN2D
80,GO_Cellular_Component_2021,Golgi-associated vesicle membrane (GO:0030660),6/24,0.694148468131305,0.9999958572708796,0,0,0.8655623574600888,0.3159903394421247,KDELR1;SPPL2C;RHO;CNGA2;PKD1;CNGB1
81,GO_Cellular_Component_2021,HFE-transferrin receptor complex (GO:1990712),2/8,0.6987553484141829,0.9999958572708796,0,0,0.8656591099916037,0.3102994902526079,HJV;TFR2
82,GO_Cellular_Component_2021,intrinsic component of the cytoplasmic side of the plasma membrane (GO:0031235),2/8,0.6987553484141829,0.9999958572708796,0,0,0.8656591099916037,0.3102994902526079,PALM;SPTB
83,GO_Cellular_Component_2021,protein serine/threonine phosphatase complex (GO:0008287),2/8,0.6987553484141829,0.9999958572708796,0,0,0.8656591099916037,0.3102994902526079,PPP1R12A;PPP1CA
84,GO_Cellular_Component_2021,spherical high-density lipoprotein particle (GO:0034366),2/8,0.6987553484141829,0.9999958572708796,0,0,0.8656591099916037,0.3102994902526079,APOC3;CLU
85,GO_Cellular_Component_2021,acrosomal vesicle (GO:0001669),12/48,0.7184924539529767,0.9999958572708796,0,0,0.8654169670752223,0.2861069151034479,CATSPER3;LRGUK;SPINK2;CCDC136;SPACA1;TMEM95;TEKT3;SPACA3;VDAC2;CFAP65;PCSK4;ENKUR
86,GO_Cellular_Component_2021,sodium channel complex (GO:0034706),6/25,0.7344298354718386,0.9999958572708796,0,0,0.8199495858840475,0.2530863073219201,SCNN1D;SCN4B;CACNA1H;SCN1B;CACNA1G;SCN2B
87,GO_Cellular_Component_2021,postsynaptic specialization membrane (GO:0099634),5/21,0.7351575935368514,0.9999958572708796,0,0,0.8114311431143114,0.2496533360793141,CACNG8;DAGLA;GRIN2C;GRM1;GRIN2D
88,GO_Cellular_Component_2021,calcium channel complex (GO:0034704),11/45,0.743756382969911,0.9999958572708796,0,0,0.8399287629991625,0.2486539724866715,RYR1;CACNG6;CACNG8;TRPC5;MCUB;CACNA2D2;CACNA1S;MICU2;MICU1;PKD1;CACNA1G
89,GO_Cellular_Component_2021,podosome (GO:0002102),3/13,0.7455504002194,0.9999958572708796,0,0,0.77901745546158,0.2287448750352534,VCAM1;ADAM8;FERMT3
90,GO_Cellular_Component_2021,clathrin coat of trans-Golgi network vesicle (GO:0030130),2/9,0.7619981679803456,0.9999958572708796,0,0,0.7419421168971367,0.2016681233510938,SYNRG;NCALD
91,GO_Cellular_Component_2021,multivesicular body membrane (GO:0032585),2/9,0.7619981679803456,0.9999958572708796,0,0,0.7419421168971367,0.2016681233510938,NSG2;RAB27A
92,GO_Cellular_Component_2021,acetylcholine-gated channel complex (GO:0005892),3/14,0.7921331083776159,0.9999958572708796,0,0,0.7081486086344823,0.1650169209415304,CHRNA3;CHRNA2;CHRNA4
93,GO_Cellular_Component_2021,nBAF complex (GO:0071565),3/14,0.7921331083776159,0.9999958572708796,0,0,0.7081486086344823,0.1650169209415304,ACTL6B;DPF1;SMARCA4
94,GO_Cellular_Component_2021,ciliary membrane (GO:0060170),7/31,0.79977382965218,0.9999958572708796,0,0,0.7571883066210456,0.1691757849468042,ARL13A;RHO;CNGA2;DRD2;PKD1;SHANK3;CNGB1
95,GO_Cellular_Component_2021,Barr body (GO:0001740),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,MACROH2A1
96,GO_Cellular_Component_2021,bleb (GO:0032059),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,PTPRC
97,GO_Cellular_Component_2021,cardiac myofibril (GO:0097512),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,TNNT2
98,GO_Cellular_Component_2021,CD95 death-inducing signaling complex (GO:0031265),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,FADD
99,GO_Cellular_Component_2021,chromaffin granule (GO:0042583),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,CYB561
100,GO_Cellular_Component_2021,deuterosome (GO:0098536),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,CEP152
101,GO_Cellular_Component_2021,Lewy body (GO:0097413),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,PRKN
102,GO_Cellular_Component_2021,meiotic spindle (GO:0072687),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,SHCBP1L
103,GO_Cellular_Component_2021,MPP7-DLG1-LIN7 complex (GO:0097025),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,MPP7
104,GO_Cellular_Component_2021,neurofibrillary tangle (GO:0097418),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,CLU
105,GO_Cellular_Component_2021,neuronal dense core vesicle (GO:0098992),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,KIF1A
106,GO_Cellular_Component_2021,"PAM complex, Tim23 associated import motor (GO:0001405)",1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,DNAJC15
107,GO_Cellular_Component_2021,PCAF complex (GO:0000125),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,TADA2A
108,GO_Cellular_Component_2021,"phosphatidylinositol 3-kinase complex, class I (GO:0097651)",1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,PIK3R5
109,GO_Cellular_Component_2021,ribose phosphate diphosphokinase complex (GO:0002189),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,PRPSAP2
110,GO_Cellular_Component_2021,sorting endosome (GO:0097443),1/5,0.8038428324055792,0.9999958572708796,0,0,0.6492174851592013,0.1417576188488182,PTPN1
111,GO_Cellular_Component_2021,chylomicron (GO:0042627),2/10,0.8133653392213873,0.9999958572708796,0,0,0.6491543720762865,0.1340989986104787,APOC3;APOA4
112,GO_Cellular_Component_2021,clathrin coat of coated pit (GO:0030132),2/10,0.8133653392213873,0.9999958572708796,0,0,0.6491543720762865,0.1340989986104787,EPS15L1;AP2A2
113,GO_Cellular_Component_2021,CMG complex (GO:0071162),2/10,0.8133653392213873,0.9999958572708796,0,0,0.6491543720762865,0.1340989986104787,GINS3;MCM5
114,GO_Cellular_Component_2021,ISWI-type complex (GO:0031010),2/10,0.8133653392213873,0.9999958572708796,0,0,0.6491543720762865,0.1340989986104787,CECR2;BAZ1A
115,GO_Cellular_Component_2021,multimeric ribonuclease P complex (GO:0030681),2/10,0.8133653392213873,0.9999958572708796,0,0,0.6491543720762865,0.1340989986104787,POP4;RPP30
116,GO_Cellular_Component_2021,high-density lipoprotein particle (GO:0034364),4/19,0.8175185397177883,0.9999958572708796,0,0,0.6923446124310055,0.1394947680542186,CETP;APOC3;APOA4;CLU
117,GO_Cellular_Component_2021,ionotropic glutamate receptor complex (GO:0008328),7/32,0.827246005314897,0.9999958572708796,0,0,0.7268503511615343,0.1378494667189687,CACNG8;GRIN3B;GRIN2C;SHISA8;SHISA7;GRIN1;GRIN2D
118,GO_Cellular_Component_2021,muscle myosin complex (GO:0005859),3/15,0.831368834112647,0.9999958572708796,0,0,0.6490912362785676,0.1198752982197923,MYH3;MYH11;MYL9
119,GO_Cellular_Component_2021,trans-Golgi network transport vesicle (GO:0030140),3/15,0.831368834112647,0.9999958572708796,0,0,0.6490912362785676,0.1198752982197923,RAB14;IGF2R;SPG21
120,GO_Cellular_Component_2021,nuclear inner membrane (GO:0005637),6/28,0.8320612719343018,0.9999958572708796,0,0,0.7079909647428553,0.1301635701535021,TMEM120B;DPY19L1;MATR3;LEMD2;SUN5;MFSD10
121,GO_Cellular_Component_2021,intracellular vesicle (GO:0097708),2/11,0.8545709756165287,0.9999958572708796,0,0,0.576986126104514,0.0906766694347376,RAB29;AP3B2
122,GO_Cellular_Component_2021,microvillus membrane (GO:0031528),2/11,0.8545709756165287,0.9999958572708796,0,0,0.576986126104514,0.0906766694347376,CDHR2;SYTL1
123,GO_Cellular_Component_2021,nuclear inclusion body (GO:0042405),2/11,0.8545709756165287,0.9999958572708796,0,0,0.576986126104514,0.0906766694347376,NUP153;NBN
124,GO_Cellular_Component_2021,primary lysosome (GO:0005766),2/11,0.8545709756165287,0.9999958572708796,0,0,0.576986126104514,0.0906766694347376,STX7;OLFM4
125,GO_Cellular_Component_2021,STAGA complex (GO:0030914),2/11,0.8545709756165287,0.9999958572708796,0,0,0.576986126104514,0.0906766694347376,KAT2A;SUPT3H
126,GO_Cellular_Component_2021,recycling endosome membrane (GO:0055038),13/58,0.857138876157398,0.9999958572708796,0,0,0.7496945295755464,0.1155694033484575,HLA-C;NSG1;SCAMP1;ABCB11;NDRG1;BAIAP3;EHD3;RAB14;RAB12;PACSIN2;ATP13A4;ATP13A3;RAB11FIP3
127,GO_Cellular_Component_2021,dendrite membrane (GO:0032590),6/29,0.8573614228829014,0.9999958572708796,0,0,0.6771617792112227,0.1042122988701435,DAGLA;KCNB1;KCNC3;KCNC4;SHISA8;SHISA7
128,GO_Cellular_Component_2021,alpha-beta T cell receptor complex (GO:0042105),1/6,0.8583877981722908,0.9999958572708796,0,0,0.5193380104335312,0.0793025518948151,CD247
129,GO_Cellular_Component_2021,"asymmetric, glutamatergic, excitatory synapse (GO:0098985)",1/6,0.8583877981722908,0.9999958572708796,0,0,0.5193380104335312,0.0793025518948151,SHISA7
130,GO_Cellular_Component_2021,collagen type IV trimer (GO:0005587),1/6,0.8583877981722908,0.9999958572708796,0,0,0.5193380104335312,0.0793025518948151,OTOL1
131,GO_Cellular_Component_2021,cortical granule (GO:0060473),1/6,0.8583877981722908,0.9999958572708796,0,0,0.5193380104335312,0.0793025518948151,ASTL
132,GO_Cellular_Component_2021,integral component of cytoplasmic side of endoplasmic reticulum membrane (GO:0071458),1/6,0.8583877981722908,0.9999958572708796,0,0,0.5193380104335312,0.0793025518948151,SPPL2C
133,GO_Cellular_Component_2021,membrane attack complex (GO:0005579),1/6,0.8583877981722908,0.9999958572708796,0,0,0.5193380104335312,0.0793025518948151,C5
