gene_id,gene_name
ENSG00000164451.14,CALHM4
ENSG00000229097.1,CALM2P2
ENSG00000163888.4,CAMK2N2
ENSG00000238058.2,CAMSAP1-DT
ENSG00000237436.1,CAMTA1-DT
ENSG00000111530.13,CAND1
ENSG00000103326.12,CAPN15
ENSG00000180881.21,CAPS2
ENSG00000198898.15,CAPZA2
ENSG00000079691.19,CARMIL1
ENSG00000108349.17,CASC3
ENSG00000196954.14,CASP4
ENSG00000118412.13,CASP8AP2
ENSG00000239282.8,CASTOR1
ENSG00000121691.7,CAT
ENSG00000266405.3,CBX3P2
ENSG00000204659.5,CBY3
ENSG00000163006.12,CCDC138
ENSG00000135205.15,CCDC146
ENSG00000198937.9,CCDC167
ENSG00000242715.8,CCDC169
ENSG00000250709.1,CCDC169-SOHLH2
ENSG00000164989.17,CCDC171
ENSG00000122483.18,CCDC18
ENSG00000165813.20,CCDC186
ENSG00000283247.2,CCDC201
ENSG00000128891.17,CCDC32
ENSG00000284862.3,CCDC39
ENSG00000133773.12,CCDC59
ENSG00000104983.8,CCDC61
ENSG00000179071.5,CCDC89
ENSG00000137500.10,CCDC90B
ENSG00000255234.6,CCDC90B-AS1
ENSG00000115009.13,CCL20
ENSG00000108688.11,CCL7
ENSG00000064205.11,CCN5
ENSG00000229815.1,CCNB1IP1P1
ENSG00000214998.2,CCNB2P1
ENSG00000113328.19,CCNG1
ENSG00000134480.16,CCNH
ENSG00000290445.1,CCNYL2
ENSG00000260916.8,CCPG1
ENSG00000146731.11,CCT6A
ENSG00000228409.9,CCT6P1
ENSG00000134061.5,CD180
ENSG00000012124.17,CD22
ENSG00000255443.1,CD44-AS1
ENSG00000117335.21,CD46
ENSG00000273061.3,CDC37L1-DT
ENSG00000184661.14,CDCA2
ENSG00000111665.12,CDCA3
ENSG00000062038.15,CDH3
ENSG00000006837.12,CDKL3
ENSG00000265163.1,CDRT8
ENSG00000101290.14,CDS2
ENSG00000103888.17,CEMIP
ENSG00000186166.9,CENATAC
ENSG00000255121.2,CENATAC-DT
ENSG00000103995.14,CEP152
ENSG00000143702.16,CEP170
ENSG00000133393.13,CEP20
ENSG00000126001.17,CEP250
ENSG00000230155.8,CEP250-AS1
ENSG00000114107.9,CEP70
ENSG00000130695.16,CEP85
ENSG00000111860.14,CEP85L
ENSG00000139624.14,CERS5
ENSG00000147400.10,CETN2
ENSG00000153140.9,CETN3
ENSG00000224786.3,CETN4P
ENSG00000156172.6,CFAP418
ENSG00000225626.4,CFAP95-DT
ENSG00000106554.13,CHCHD3
ENSG00000170791.18,CHCHD7
ENSG00000141371.13,CHCT1
ENSG00000111666.11,CHPT1
ENSG00000133019.12,CHRM3
ENSG00000169684.13,CHRNA5
ENSG00000171310.11,CHST11
ENSG00000227492.2,CHUK-DT
ENSG00000166797.11,CIAO2A
ENSG00000157021.9,CIBAR1P1
ENSG00000138433.16,CIR1
ENSG00000247572.9,CKMT2-AS1
ENSG00000223392.1,CLDN10-AS1
ENSG00000228607.3,CLDN25
ENSG00000189143.10,CLDN4
ENSG00000261210.8,CLEC19A
ENSG00000155962.13,CLIC2
ENSG00000176444.19,CLK2
ENSG00000171603.18,CLSTN1
ENSG00000147003.7,CLTRN
ENSG00000235501.8,CNN3-DT
ENSG00000125107.19,CNOT1
ENSG00000088038.20,CNOT3
ENSG00000119865.9,CNRIP1
ENSG00000162852.14,CNST
ENSG00000135775.14,COG2
ENSG00000164597.15,COG5
ENSG00000082293.13,COL19A1
ENSG00000164692.19,COL1A2
ENSG00000188243.14,COMMD6
ENSG00000236021.4,COP1-DT
ENSG00000172301.11,COPRS
ENSG00000144524.18,COPS7B
ENSG00000251552.1,COQ10BP2
ENSG00000178449.9,COX14
ENSG00000172912.4,COX6B1P3
ENSG00000107864.15,CPEB3
ENSG00000106034.18,CPED1
ENSG00000140848.17,CPNE2
ENSG00000258551.7,CRAT37
ENSG00000227684.3,CROCCP4
ENSG00000005469.12,CROT
ENSG00000259736.1,CRTC3-AS1
ENSG00000291087.1,CRYBB2P1
ENSG00000163254.5,CRYGC
ENSG00000116791.14,CRYZ
ENSG00000230013.2,CT70
ENSG00000259595.1,CTDSPL2-DT
ENSG00000116761.12,CTH
ENSG00000103811.18,CTSH
ENSG00000251032.1,CUL1P1
ENSG00000158290.19,CUL4B
ENSG00000163734.4,CXCL3
ENSG00000169429.12,CXCL8
ENSG00000172215.6,CXCR6
ENSG00000103018.18,CYB5B
ENSG00000166394.15,CYB5R2
ENSG00000186204.15,CYP4F12
ENSG00000186529.16,CYP4F3
ENSG00000120306.11,CYSTM1
ENSG00000100592.16,DAAM1
ENSG00000226950.8,DANCR
ENSG00000006634.8,DBF4
ENSG00000143164.16,DCAF6
ENSG00000136485.16,DCAF7
ENSG00000172992.13,DCAKD
ENSG00000198924.8,DCLRE1A
ENSG00000164935.6,DCSTAMP
ENSG00000104671.8,DCTN6
ENSG00000245614.6,DDX11-AS1
ENSG00000290824.1,DDX11L16
ENSG00000248472.9,DDX11L9
ENSG00000232928.2,DDX3P1
ENSG00000230056.1,DDX6P1
ENSG00000104325.7,DECR1
ENSG00000213047.13,DENND1B
ENSG00000146966.13,DENND2A
ENSG00000255159.1,DENND2B-AS1
ENSG00000175984.15,DENND2C
ENSG00000253210.4,DENND3-AS1
ENSG00000024526.17,DEPDC1
ENSG00000228432.2,DHFRP2
ENSG00000278535.5,DHRS11
ENSG00000139734.19,DIAPH3
ENSG00000271249.1,DIMT1P1
ENSG00000162946.23,DISC1
ENSG00000154309.9,DISP1
ENSG00000231764.11,DLX6-AS1
ENSG00000125375.18,DMAC2L
ENSG00000249494.6,DMXL1-DT
ENSG00000167646.14,DNAAF3
ENSG00000162643.13,DNAI3
ENSG00000152763.17,DNAI4
ENSG00000118307.20,DNAI7
ENSG00000104129.10,DNAJC17
ENSG00000116675.16,DNAJC6
ENSG00000163687.14,DNASE1L3
ENSG00000197959.15,DNM3
ENSG00000116641.18,DOCK7
ENSG00000248079.4,DPH6-DT
ENSG00000197635.11,DPP4
ENSG00000170629.17,DPY19L2P2
ENSG00000225100.2,DPY19L2P5
ENSG00000147647.13,DPYS
ENSG00000230366.9,DSCR9
ENSG00000129480.13,DTD2
ENSG00000143507.18,DUSP10
ENSG00000276023.5,DUSP14
ENSG00000258567.1,DUX4L16
ENSG00000259154.1,DUX4L17
ENSG00000246777.1,DYNC1LI2-DT
ENSG00000187240.17,DYNC2H1
ENSG00000223601.3,EBLN1
ENSG00000234817.2,ECI2-DT
ENSG00000114346.14,ECT2
ENSG00000116406.20,EDEM3
ENSG00000151617.17,EDNRA
ENSG00000226845.1,EEF1GP3
ENSG00000118894.15,EEF2KMT
ENSG00000140025.16,EFCAB11
ENSG00000263293.3,EFCAB13-DT
ENSG00000163576.18,EFHB
ENSG00000259404.8,EFL1P1
ENSG00000108883.13,EFTUD2
ENSG00000138798.13,EGF
ENSG00000103966.11,EHD4
ENSG00000234028.4,EIF2AK3-DT
ENSG00000119718.11,EIF2B2
ENSG00000104408.11,EIF3E
ENSG00000234882.1,EIF3EP1
ENSG00000175390.15,EIF3F
ENSG00000147677.12,EIF3H
ENSG00000104131.13,EIF3J
ENSG00000163577.8,EIF5A2
ENSG00000006744.19,ELAC2
ENSG00000179387.10,ELMOD2
ENSG00000236810.8,ELOA-AS1
ENSG00000232285.1,ELOBP3
ENSG00000109911.19,ELP4
ENSG00000104412.8,EMC2
ENSG00000134531.10,EMP1
ENSG00000074800.16,ENO1
ENSG00000143420.19,ENSA
ENSG00000177261.8,ENSAP3
ENSG00000131484.4,ENSG00000131484
ENSG00000177418.2,ENSG00000177418
ENSG00000178107.2,ENSG00000178107
ENSG00000189316.3,ENSG00000189316
ENSG00000196826.7,ENSG00000196826
ENSG00000197665.7,ENSG00000197665
ENSG00000198106.8,ENSG00000198106
ENSG00000200999.1,ENSG00000200999
ENSG00000201701.1,ENSG00000201701
ENSG00000203546.7,ENSG00000203546
ENSG00000206090.4,ENSG00000206090
ENSG00000212567.1,ENSG00000212567
ENSG00000213062.5,ENSG00000213062
ENSG00000213172.3,ENSG00000213172
ENSG00000213556.3,ENSG00000213556
ENSG00000213791.4,ENSG00000213791
ENSG00000213994.3,ENSG00000213994
ENSG00000214301.4,ENSG00000214301
ENSG00000214915.3,ENSG00000214915
ENSG00000215838.4,ENSG00000215838
ENSG00000216378.1,ENSG00000216378
ENSG00000216642.1,ENSG00000216642
ENSG00000217041.1,ENSG00000217041
ENSG00000217231.2,ENSG00000217231
ENSG00000218586.3,ENSG00000218586
ENSG00000219039.2,ENSG00000219039
ENSG00000219150.2,ENSG00000219150
ENSG00000221031.1,ENSG00000221031
ENSG00000221398.1,ENSG00000221398
ENSG00000222000.7,ENSG00000222000
ENSG00000222031.1,ENSG00000222031
ENSG00000223342.2,ENSG00000223342
ENSG00000223462.2,ENSG00000223462
ENSG00000223716.2,ENSG00000223716
ENSG00000223751.2,ENSG00000223751
ENSG00000223804.6,ENSG00000223804
ENSG00000223829.6,ENSG00000223829
ENSG00000224092.1,ENSG00000224092
ENSG00000224247.1,ENSG00000224247
ENSG00000224370.1,ENSG00000224370
ENSG00000224414.1,ENSG00000224414
ENSG00000224415.1,ENSG00000224415
ENSG00000224436.1,ENSG00000224436
ENSG00000224486.1,ENSG00000224486
ENSG00000224579.1,ENSG00000224579
ENSG00000224738.2,ENSG00000224738
ENSG00000224746.2,ENSG00000224746
ENSG00000224865.8,ENSG00000224865
ENSG00000224883.1,ENSG00000224883
ENSG00000224905.8,ENSG00000224905
ENSG00000224946.1,ENSG00000224946
ENSG00000224972.1,ENSG00000224972
ENSG00000225303.2,ENSG00000225303
ENSG00000225528.4,ENSG00000225528
ENSG00000225656.1,ENSG00000225656
ENSG00000225871.2,ENSG00000225871
ENSG00000226172.2,ENSG00000226172
ENSG00000226193.1,ENSG00000226193
ENSG00000226438.1,ENSG00000226438
ENSG00000226515.1,ENSG00000226515
ENSG00000226570.2,ENSG00000226570
ENSG00000226594.1,ENSG00000226594
ENSG00000226671.1,ENSG00000226671
ENSG00000226829.2,ENSG00000226829
ENSG00000226920.1,ENSG00000226920
ENSG00000226945.1,ENSG00000226945
ENSG00000226965.2,ENSG00000226965
ENSG00000227120.1,ENSG00000227120
ENSG00000227297.1,ENSG00000227297
ENSG00000227388.3,ENSG00000227388
ENSG00000227455.3,ENSG00000227455
ENSG00000227496.3,ENSG00000227496
ENSG00000227598.1,ENSG00000227598
ENSG00000227687.1,ENSG00000227687
ENSG00000228015.1,ENSG00000228015
ENSG00000228031.4,ENSG00000228031
ENSG00000228064.1,ENSG00000228064
ENSG00000228157.4,ENSG00000228157
ENSG00000228539.1,ENSG00000228539
ENSG00000228587.1,ENSG00000228587
ENSG00000228800.1,ENSG00000228800
ENSG00000229015.3,ENSG00000229015
ENSG00000229178.1,ENSG00000229178
ENSG00000229188.2,ENSG00000229188
ENSG00000229273.1,ENSG00000229273
ENSG00000229339.1,ENSG00000229339
ENSG00000229607.1,ENSG00000229607
ENSG00000229912.1,ENSG00000229912
ENSG00000229962.2,ENSG00000229962
ENSG00000230186.3,ENSG00000230186
ENSG00000230197.6,ENSG00000230197
ENSG00000230284.1,ENSG00000230284
ENSG00000230309.1,ENSG00000230309
ENSG00000230404.1,ENSG00000230404
ENSG00000230546.1,ENSG00000230546
ENSG00000230570.1,ENSG00000230570
ENSG00000230612.3,ENSG00000230612
ENSG00000230739.1,ENSG00000230739
ENSG00000230773.9,ENSG00000230773
ENSG00000231081.1,ENSG00000231081
ENSG00000231173.1,ENSG00000231173
ENSG00000231509.1,ENSG00000231509
ENSG00000231583.1,ENSG00000231583
ENSG00000231856.4,ENSG00000231856
ENSG00000232328.3,ENSG00000232328
ENSG00000232519.2,ENSG00000232519
ENSG00000232536.1,ENSG00000232536
ENSG00000232668.1,ENSG00000232668
ENSG00000232675.7,ENSG00000232675
ENSG00000233037.2,ENSG00000233037
ENSG00000233096.1,ENSG00000233096
ENSG00000233114.2,ENSG00000233114
ENSG00000233242.3,ENSG00000233242
ENSG00000233275.1,ENSG00000233275
ENSG00000233397.3,ENSG00000233397
ENSG00000233459.1,ENSG00000233459
ENSG00000233461.6,ENSG00000233461
ENSG00000233862.8,ENSG00000233862
ENSG00000234156.3,ENSG00000234156
ENSG00000234189.1,ENSG00000234189
ENSG00000234223.2,ENSG00000234223
ENSG00000234268.1,ENSG00000234268
ENSG00000234361.1,ENSG00000234361
ENSG00000234418.4,ENSG00000234418
ENSG00000234698.1,ENSG00000234698
ENSG00000234699.1,ENSG00000234699
ENSG00000234784.2,ENSG00000234784
ENSG00000234811.1,ENSG00000234811
ENSG00000234936.1,ENSG00000234936
ENSG00000234967.2,ENSG00000234967
ENSG00000235011.2,ENSG00000235011
ENSG00000235035.1,ENSG00000235035
ENSG00000235096.2,ENSG00000235096
ENSG00000235126.1,ENSG00000235126
ENSG00000235246.1,ENSG00000235246
ENSG00000235429.1,ENSG00000235429
ENSG00000235450.1,ENSG00000235450
ENSG00000235834.1,ENSG00000235834
ENSG00000235959.1,ENSG00000235959
ENSG00000236120.7,ENSG00000236120
ENSG00000236162.1,ENSG00000236162
ENSG00000236209.1,ENSG00000236209
ENSG00000236347.1,ENSG00000236347
ENSG00000236389.1,ENSG00000236389
ENSG00000236512.1,ENSG00000236512
ENSG00000236724.1,ENSG00000236724
ENSG00000236750.1,ENSG00000236750
ENSG00000236814.1,ENSG00000236814
ENSG00000236940.1,ENSG00000236940
ENSG00000237167.1,ENSG00000237167
ENSG00000237193.1,ENSG00000237193
ENSG00000237227.1,ENSG00000237227
ENSG00000237422.3,ENSG00000237422
ENSG00000237707.1,ENSG00000237707
ENSG00000237813.4,ENSG00000237813
ENSG00000237870.6,ENSG00000237870
ENSG00000238013.1,ENSG00000238013
ENSG00000238054.3,ENSG00000238054
ENSG00000238124.1,ENSG00000238124
ENSG00000238171.1,ENSG00000238171
ENSG00000238231.2,ENSG00000238231
ENSG00000239137.1,ENSG00000239137
ENSG00000239216.1,ENSG00000239216
ENSG00000240355.1,ENSG00000240355
ENSG00000240591.2,ENSG00000240591
ENSG00000240687.4,ENSG00000240687
ENSG00000241546.1,ENSG00000241546
ENSG00000241690.3,ENSG00000241690
ENSG00000241828.2,ENSG00000241828
ENSG00000242154.1,ENSG00000242154
ENSG00000242162.1,ENSG00000242162
ENSG00000242308.2,ENSG00000242308
ENSG00000242317.1,ENSG00000242317
ENSG00000242327.1,ENSG00000242327
ENSG00000242659.1,ENSG00000242659
ENSG00000242757.1,ENSG00000242757
ENSG00000242768.2,ENSG00000242768
ENSG00000242880.2,ENSG00000242880
ENSG00000242911.1,ENSG00000242911
ENSG00000243378.1,ENSG00000243378
ENSG00000243423.1,ENSG00000243423
ENSG00000244081.1,ENSG00000244081
ENSG00000244176.1,ENSG00000244176
ENSG00000244459.4,ENSG00000244459
ENSG00000244619.2,ENSG00000244619
ENSG00000244652.1,ENSG00000244652
ENSG00000245059.2,ENSG00000245059
ENSG00000245768.7,ENSG00000245768
ENSG00000245869.2,ENSG00000245869
ENSG00000247121.8,ENSG00000247121
ENSG00000247372.2,ENSG00000247372
ENSG00000248362.1,ENSG00000248362
ENSG00000248375.1,ENSG00000248375
ENSG00000248401.2,ENSG00000248401
ENSG00000248802.1,ENSG00000248802
ENSG00000248839.1,ENSG00000248839
ENSG00000248876.1,ENSG00000248876
ENSG00000249036.1,ENSG00000249036
ENSG00000249207.2,ENSG00000249207
ENSG00000249259.3,ENSG00000249259
ENSG00000249295.1,ENSG00000249295
ENSG00000249359.3,ENSG00000249359
ENSG00000249417.1,ENSG00000249417
ENSG00000249483.1,ENSG00000249483
ENSG00000249492.3,ENSG00000249492
ENSG00000249590.7,ENSG00000249590
ENSG00000250001.1,ENSG00000250001
ENSG00000250041.3,ENSG00000250041
ENSG00000250079.1,ENSG00000250079
ENSG00000250145.1,ENSG00000250145
ENSG00000250158.1,ENSG00000250158
ENSG00000250271.3,ENSG00000250271
ENSG00000250274.2,ENSG00000250274
ENSG00000250315.2,ENSG00000250315
ENSG00000250629.1,ENSG00000250629
ENSG00000250697.2,ENSG00000250697
ENSG00000250764.1,ENSG00000250764
ENSG00000250771.3,ENSG00000250771
ENSG00000250778.1,ENSG00000250778
ENSG00000250803.7,ENSG00000250803
ENSG00000250914.1,ENSG00000250914
ENSG00000250993.1,ENSG00000250993
ENSG00000251010.1,ENSG00000251010
ENSG00000251127.2,ENSG00000251127
ENSG00000251131.3,ENSG00000251131
ENSG00000251161.4,ENSG00000251161
ENSG00000251285.2,ENSG00000251285
ENSG00000251314.2,ENSG00000251314
ENSG00000251537.4,ENSG00000251537
ENSG00000251818.1,ENSG00000251818
ENSG00000251867.4,ENSG00000251867
ENSG00000252337.1,ENSG00000252337
ENSG00000253166.2,ENSG00000253166
ENSG00000253196.3,ENSG00000253196
ENSG00000253227.2,ENSG00000253227
ENSG00000253237.2,ENSG00000253237
ENSG00000253256.1,ENSG00000253256
ENSG00000253326.2,ENSG00000253326
ENSG00000253330.1,ENSG00000253330
ENSG00000253331.1,ENSG00000253331
ENSG00000253339.4,ENSG00000253339
ENSG00000253372.5,ENSG00000253372
ENSG00000253596.1,ENSG00000253596
ENSG00000253616.5,ENSG00000253616
ENSG00000253660.1,ENSG00000253660
ENSG00000253730.1,ENSG00000253730
ENSG00000253775.2,ENSG00000253775
ENSG00000253851.1,ENSG00000253851
ENSG00000253859.2,ENSG00000253859
ENSG00000253872.1,ENSG00000253872
ENSG00000254021.1,ENSG00000254021
ENSG00000254028.1,ENSG00000254028
ENSG00000254057.1,ENSG00000254057
ENSG00000254186.3,ENSG00000254186
ENSG00000254204.1,ENSG00000254204
ENSG00000254205.1,ENSG00000254205
ENSG00000254208.1,ENSG00000254208
ENSG00000254251.1,ENSG00000254251
ENSG00000254255.1,ENSG00000254255
ENSG00000254261.1,ENSG00000254261
ENSG00000254325.2,ENSG00000254325
ENSG00000254365.1,ENSG00000254365
ENSG00000254372.1,ENSG00000254372
ENSG00000254409.3,ENSG00000254409
ENSG00000254477.2,ENSG00000254477
ENSG00000254497.1,ENSG00000254497
ENSG00000254579.2,ENSG00000254579
ENSG00000254590.1,ENSG00000254590
ENSG00000254626.1,ENSG00000254626
ENSG00000254630.1,ENSG00000254630
ENSG00000254821.1,ENSG00000254821
ENSG00000254919.1,ENSG00000254919
ENSG00000254951.7,ENSG00000254951
ENSG00000255250.2,ENSG00000255250
ENSG00000255271.1,ENSG00000255271
ENSG00000255317.1,ENSG00000255317
ENSG00000255351.1,ENSG00000255351
ENSG00000255476.1,ENSG00000255476
ENSG00000255508.7,ENSG00000255508
ENSG00000255558.1,ENSG00000255558
ENSG00000255599.1,ENSG00000255599
ENSG00000255858.3,ENSG00000255858
ENSG00000255886.1,ENSG00000255886
ENSG00000255960.1,ENSG00000255960
ENSG00000255968.1,ENSG00000255968
ENSG00000256083.1,ENSG00000256083
ENSG00000256196.2,ENSG00000256196
ENSG00000256206.2,ENSG00000256206
ENSG00000256226.1,ENSG00000256226
ENSG00000256504.2,ENSG00000256504
ENSG00000256646.8,ENSG00000256646
ENSG00000256803.1,ENSG00000256803
ENSG00000256825.4,ENSG00000256825
ENSG00000257176.3,ENSG00000257176
ENSG00000257366.1,ENSG00000257366
ENSG00000257386.1,ENSG00000257386
ENSG00000257515.1,ENSG00000257515
ENSG00000257519.1,ENSG00000257519
ENSG00000257826.1,ENSG00000257826
ENSG00000257830.1,ENSG00000257830
ENSG00000258082.2,ENSG00000258082
ENSG00000258215.1,ENSG00000258215
ENSG00000258354.1,ENSG00000258354
ENSG00000258503.1,ENSG00000258503
ENSG00000258711.2,ENSG00000258711
ENSG00000258744.3,ENSG00000258744
ENSG00000258851.1,ENSG00000258851
ENSG00000258878.1,ENSG00000258878
ENSG00000259002.2,ENSG00000259002
ENSG00000259053.1,ENSG00000259053
ENSG00000259093.2,ENSG00000259093
ENSG00000259182.5,ENSG00000259182
ENSG00000259216.2,ENSG00000259216
ENSG00000259239.1,ENSG00000259239
ENSG00000259277.1,ENSG00000259277
ENSG00000259505.1,ENSG00000259505
ENSG00000259609.1,ENSG00000259609
ENSG00000259654.1,ENSG00000259654
ENSG00000259672.3,ENSG00000259672
ENSG00000259675.4,ENSG00000259675
ENSG00000259704.3,ENSG00000259704
ENSG00000259712.1,ENSG00000259712
ENSG00000259774.1,ENSG00000259774
ENSG00000259984.1,ENSG00000259984
ENSG00000260033.1,ENSG00000260033
ENSG00000260251.1,ENSG00000260251
ENSG00000260254.1,ENSG00000260254
ENSG00000260422.1,ENSG00000260422
ENSG00000260430.2,ENSG00000260430
ENSG00000260482.3,ENSG00000260482
ENSG00000260500.1,ENSG00000260500
ENSG00000260584.1,ENSG00000260584
ENSG00000260608.1,ENSG00000260608
ENSG00000260621.1,ENSG00000260621
ENSG00000260755.1,ENSG00000260755
ENSG00000260779.1,ENSG00000260779
ENSG00000260805.3,ENSG00000260805
ENSG00000260850.4,ENSG00000260850
ENSG00000260862.1,ENSG00000260862
ENSG00000260879.1,ENSG00000260879
ENSG00000260899.1,ENSG00000260899
ENSG00000261071.2,ENSG00000261071
ENSG00000261135.1,ENSG00000261135
ENSG00000261200.1,ENSG00000261200
ENSG00000261242.1,ENSG00000261242
ENSG00000261364.1,ENSG00000261364
ENSG00000261407.2,ENSG00000261407
ENSG00000261523.1,ENSG00000261523
ENSG00000261553.5,ENSG00000261553
ENSG00000261573.1,ENSG00000261573
ENSG00000261635.2,ENSG00000261635
