## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[analysis/aligned/GFP_3.sorted.rg.bam] OUTPUT=analysis/aligned/GFP_3.dedup.bam METRICS_FILE=analysis/qc/GFP_3_dup_metrics.txt REMOVE_DUPLICATES=false OPTICAL_DUPLICATE_PIXEL_DISTANCE=2500 VALIDATION_STRINGENCY=LENIENT    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Feb 06 07:05:27 CET 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	0	51080904	0	0	0	24715857	837249	0.483857	34282281

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
78.0	1.300293	1	0	1
79.0	1.300293	0	0	0
80.0	1.300293	1	0	1
81.0	1.300293	0	0	0
82.0	1.300293	1	0	1
83.0	1.300293	0	0	0
84.0	1.300293	1	0	1
85.0	1.300293	0	0	1
86.0	1.300293	0	0	0
87.0	1.300293	1	0	1
88.0	1.300293	2	0	1
89.0	1.300293	0	0	1
90.0	1.300293	2	0	1
91.0	1.300293	0	0	0
92.0	1.300293	0	0	0
93.0	1.300293	0	0	0
94.0	1.300293	0	0	0
95.0	1.300293	0	0	0
96.0	1.300293	1	0	1
97.0	1.300293	0	0	0
98.0	1.300293	0	0	0
99.0	1.300293	0	0	0
100.0	1.300293	0	0	0
101.0	0	0	0	1
102.0	0	1	0	0
117.0	0	1	0	1
119.0	0	1	0	1
120.0	0	1	0	1
121.0	0	1	0	1
131.0	0	1	0	1
136.0	0	0	0	1
139.0	0	1	0	0
155.0	0	1	0	1
176.0	0	0	0	1
177.0	0	1	0	0

