"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051893","regulation of focal adhesion assembly","15/868","64/18903",1.46127714012719e-07,2.1549778713709e-05,1.7090960703242e-05,"8829/9448/2824/342184/25/23499/7414/5747/54828/3791/23332/22998/7010/23603/4088",15
"GO:0090109","regulation of cell-substrate junction assembly","15/868","64/18903",1.46127714012719e-07,2.1549778713709e-05,1.7090960703242e-05,"8829/9448/2824/342184/25/23499/7414/5747/54828/3791/23332/22998/7010/23603/4088",15
"GO:0002064","epithelial cell development","29/868","213/18903",1.59962895372322e-07,2.295251382518e-05,1.82034589328389e-05,"4643/4233/23022/1021/9863/8626/4853/639/9076/2889/2317/7414/367/5915/3791/2195/4478/231/2150/59/653/79977/5144/23236/51742/122786/171023/3553/128637",29
"GO:0007015","actin filament organization","47/868","454/18903",1.74823670917328e-07,2.44247070763182e-05,1.9371043868956e-05,"6711/4643/4233/8829/10602/136319/22836/399/7114/5295/9037/800/10788/9886/961/4739/342184/25/55604/23189/10565/22902/4082/9124/2195/5921/23332/57698/2150/5581/29766/22998/51429/4430/4070/23603/2909/4088/90550/9353/51571/80206/57553/1729/7168/55243/2475",47
"GO:0045785","positive regulation of cell adhesion","49/868","484/18903",1.8902583068581e-07,2.57317470541274e-05,2.04076470376044e-05,"960/7402/8728/8829/2113/3575/9448/2737/399/861/1021/288/6789/56477/84978/5788/3915/3606/961/4739/342184/25/55626/55604/7052/4651/3791/7042/948/5581/10725/3716/80380/3569/6599/29851/25890/3146/970/7010/3690/4088/8808/51571/3553/2651/5578/1435/7168",49
"GO:0001763","morphogenesis of a branching structure","28/868","203/18903",1.98230999882704e-07,2.63102094594319e-05,2.08664210402847e-05,"10512/4233/374/8829/2737/8626/6789/639/473/9955/25/7052/367/9723/3791/79977/2131/23213/2258/57142/7849/4070/7490/9353/5087/340419/1435/9175",28
"GO:0048638","regulation of developmental growth","38/868","332/18903",2.17509236127683e-07,2.81647935268749e-05,2.23372771376311e-05,"6788/10512/8829/861/6789/344901/9037/27086/79068/57609/25/23286/23499/4131/367/9723/4897/22902/5048/6774/27302/80014/57698/9962/3720/23236/8879/657/2258/57142/9686/7490/5467/10371/627/1435/9175/26524",38
"GO:0048588","developmental cell growth","30/868","229/18903",2.31560312165932e-07,2.9270326125927e-05,2.32140663825496e-05,"10512/8828/8829/11214/344901/9037/27086/57609/25/23499/4131/7414/9723/4897/22902/5048/57698/9962/3688/6586/2131/2258/57142/9201/65059/26053/10371/9353/627/9175",30
"GO:0007044","cell-substrate junction assembly","18/868","95/18903",2.72811459530566e-07,3.30345167780618e-05,2.61994165046935e-05,"667/8829/9448/2824/3915/342184/25/23499/7414/5747/54828/3791/23332/22998/7010/23603/3690/4088",18
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","42/868","390/18903",2.73783902474048e-07,3.30345167780618e-05,2.61994165046935e-05,"3696/860/6711/9315/858/200734/9372/9863/4853/3725/51232/51496/8321/25937/9404/25/57552/5747/4926/3694/3791/7042/6774/27302/168667/3624/653/9688/1655/2200/2131/51742/657/23213/2033/65997/4088/2734/3066/2651/222663/26524",42
"GO:0050767","regulation of neurogenesis","41/868","377/18903",2.92083978454638e-07,3.38001501490881e-05,2.68066343342194e-05,"5803/10512/302/8829/22891/27067/4124/2737/9037/1600/4763/57609/7052/5583/23499/4131/9723/5270/22902/26230/5048/57698/27020/2146/644943/3569/3688/4916/657/2258/57142/140578/10371/9353/3066/627/3553/1959/9175/2475/4915",41
"GO:0001822","kidney development","36/868","309/18903",2.92862480101347e-07,3.38001501490881e-05,2.68066343342194e-05,"51196/4643/84159/8829/2737/163/9863/4853/6772/639/4763/25937/9955/342184/5915/7042/231/27302/168667/59/56603/2200/2131/8879/23213/7849/4070/7010/7490/3690/79810/4088/171023/9353/5087/10758",36
"GO:1990138","neuron projection extension","25/868","172/18903",3.23962563546605e-07,3.65939840397643e-05,2.90224021094383e-05,"10512/8828/8829/344901/9037/57609/25/23499/4131/7414/9723/4897/22902/5048/57698/9962/3688/6586/57142/9201/65059/26053/10371/9353/9175",25
"GO:0031098","stress-activated protein kinase signaling cascade","31/868","246/18903",3.50497290187803e-07,3.87664607001468e-05,3.07453763322635e-05,"9867/6788/23043/3480/9448/10550/54986/29969/11143/4216/5048/7042/4281/153769/2150/7164/51284/23008/23236/9821/3146/27347/4088/10371/10392/401265/1956/51776/222643/3553/9175",31
"GO:0048732","gland development","45/868","441/18903",4.80317976061766e-07,5.20409823451411e-05,4.1273295472547e-05,"10512/84159/4233/374/8829/2908/4124/2737/8626/4853/3725/3371/6658/4781/4763/9076/25/5618/7052/367/5270/4478/7042/2146/3569/23705/3720/2131/657/23213/9821/57142/7849/7128/7490/79810/2909/4088/79971/171023/5087/1956/51733/1435/9095",45
"GO:0051403","stress-activated MAPK cascade","30/868","239/18903",5.87566707238713e-07,6.23878329746065e-05,4.94793016622074e-05,"9867/6788/23043/3480/9448/10550/54986/29969/4216/5048/7042/4281/153769/2150/7164/51284/23008/23236/9821/3146/27347/4088/10371/10392/401265/1956/51776/222643/3553/9175",30
"GO:0010586","miRNA metabolic process","17/868","90/18903",6.10267143977413e-07,6.33193541951918e-05,5.0218083845856e-05,"79670/57591/2113/2908/29102/9314/3725/4781/27044/7042/6774/7003/1655/657/7490/5467/4088",17
"GO:0061614","miRNA transcription","14/868","62/18903",6.20193335496322e-07,6.33193541951918e-05,5.0218083845856e-05,"57591/2113/2908/9314/3725/4781/7042/6774/7003/1655/657/7490/5467/4088",14
"GO:0050770","regulation of axonogenesis","23/868","156/18903",7.36658498211488e-07,7.37909427736752e-05,5.85230187258382e-05,"1123/10512/8829/57689/9037/1600/57609/23499/4131/9723/22902/26230/5048/57698/2258/57142/140578/2909/10371/9353/627/9175/4915",23
"GO:1901888","regulation of cell junction assembly","27/868","204/18903",7.51016622897597e-07,7.38360602030248e-05,5.85588010056606e-05,"22871/8829/27067/3556/9448/2824/8321/9076/342184/25/2889/5583/23499/7414/5747/54828/3791/23332/22998/4916/7010/23603/4088/627/3553/27286/4915",27
"GO:0050769","positive regulation of neurogenesis","29/868","231/18903",8.99935635527379e-07,8.68683325275428e-05,6.88945941073592e-05,"5803/8829/22891/27067/4124/2737/9037/7052/5583/23499/4131/5270/22902/26230/5048/57698/27020/644943/3569/3688/140578/9353/3066/627/3553/1959/9175/2475/4915",29
"GO:0032872","regulation of stress-activated MAPK cascade","26/868","195/18903",1.03998235846811e-06,9.74467540659081e-05,7.72842573710248e-05,"9867/6788/23043/3480/9448/10550/54986/29969/4216/5048/7042/4281/153769/2150/7164/23008/23236/9821/3146/27347/10371/10392/401265/1956/222643/3553",26
"GO:0022604","regulation of cell morphogenesis","35/868","312/18903",1.04623563416025e-06,9.74467540659081e-05,7.72842573710248e-05,"960/8829/10602/27067/22836/399/344901/114793/9886/4739/25/55604/23499/23268/23189/5747/9723/4651/3791/4478/5048/5921/4289/9962/23136/4627/4070/23603/81/3690/2909/157285/1729/9175/7168",35
"GO:0001954","positive regulation of cell-matrix adhesion","13/868","56/18903",1.11262908247412e-06,0.000101843927566467,8.0771621232241e-05,"7402/8829/9448/1021/56477/342184/25/3791/948/7010/3690/4088/1435",13
"GO:0030900","forebrain development","40/868","383/18903",1.15515251185e-06,0.000103944147210367,8.2437288981267e-05,"6506/8828/55122/8829/3480/2737/1021/57688/9037/27086/114327/6658/4781/1600/4763/22903/306/9723/5915/5048/3624/2146/2131/23236/657/2258/57142/9201/54149/153241/2909/10579/10371/1767/493/9353/4983/1956/9095/4915",40
"GO:0007254","JNK cascade","24/868","172/18903",1.1794895842802e-06,0.00010436517004906,8.27711988968561e-05,"9867/6788/23043/3480/9448/54986/29969/5048/153769/2150/7164/51284/23236/9821/3146/4088/10371/10392/401265/1956/51776/222643/3553/9175",24
"GO:0051960","regulation of nervous system development","45/868","456/18903",1.21134196493711e-06,0.000105426467079526,8.36129052588169e-05,"22871/5803/10512/302/8829/22891/27067/3556/4124/2737/9037/1600/4763/57609/7052/5583/23499/4131/9723/5270/22902/26230/5048/57698/27020/56288/2146/644943/3569/3688/4916/657/2258/57142/140578/10371/9353/3066/627/3553/1959/9175/27286/2475/4915",45
"GO:1902903","regulation of supramolecular fiber organization","40/868","384/18903",1.23406407558981e-06,0.000105671712537199,8.38074075103437e-05,"6711/4233/8829/10602/136319/11214/7114/5295/9037/324/961/342184/25/55604/23189/4131/4926/10565/4281/27302/5921/23332/2150/5581/29766/5203/22998/1859/51429/2258/4070/2909/4088/9353/51571/80206/7168/55243/2475/55755",40
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","26/868","198/18903",1.39496481643731e-06,0.000117553463658186,9.32307312572974e-05,"9867/6788/23043/3480/9448/10550/54986/29969/4216/5048/7042/4281/153769/2150/7164/23008/23236/9821/3146/27347/10371/10392/401265/1956/222643/3553",26
"GO:0032271","regulation of protein polymerization","26/868","201/18903",1.85841663413187e-06,0.000152415012672104,0.000120879152717514,"6711/4233/10602/136319/7114/342184/25/55626/55604/23189/4131/4926/10565/5921/23332/5581/29766/7417/1859/51429/9353/51571/80206/55243/2475/55755",26
"GO:0051962","positive regulation of nervous system development","32/868","279/18903",1.86607192007662e-06,0.000152415012672104,0.000120879152717514,"22871/5803/8829/22891/27067/3556/4124/2737/9037/7052/5583/23499/4131/5270/22902/26230/5048/57698/27020/644943/3569/3688/140578/9353/3066/627/3553/1959/9175/27286/2475/4915",32
"GO:0035107","appendage morphogenesis","21/868","142/18903",2.10533399728804e-06,0.000166824152113466,0.000132306928344889,"860/10512/3899/2737/8626/4853/26005/342184/5915/7042/79977/56603/444/2131/657/64327/2019/5087/340419/3066/51776",21
"GO:0035108","limb morphogenesis","21/868","142/18903",2.10533399728804e-06,0.000166824152113466,0.000132306928344889,"860/10512/3899/2737/8626/4853/26005/342184/5915/7042/79977/56603/444/2131/657/64327/2019/5087/340419/3066/51776",21
"GO:1902893","regulation of miRNA transcription","13/868","61/18903",3.12509664562409e-06,0.00024398732487674,0.000193504436261554,"57591/2113/2908/9314/3725/4781/7042/6774/7003/657/7490/5467/4088",13
"GO:1903131","mononuclear cell differentiation","45/868","473/18903",3.23864119336216e-06,0.000249187624573329,0.000197628753218133,"3696/860/9734/3575/2737/399/96459/9474/29102/861/1021/4853/3725/7163/639/5295/27086/5788/3606/25/55626/359948/11143/1015/3694/1493/1794/6774/2150/3624/2146/3569/3688/56603/6599/2033/4627/55619/3146/8808/5087/3553/1435/2475/10758",45
"GO:0051495","positive regulation of cytoskeleton organization","25/868","195/18903",3.43308893744966e-06,0.000260375273841718,0.000206501590222536,"4233/8829/10602/9037/961/342184/25/55604/4131/4926/54828/27302/23332/2150/5581/22998/4916/51429/7010/153241/4088/7168/55243/2475/55755",25
"GO:0061041","regulation of wound healing","20/868","137/18903",4.482884052266e-06,0.00033520607652789,0.000265849313699985,"302/4638/9076/23189/5747/5270/10565/23332/948/2150/5581/59/196527/6558/3688/4921/7128/4088/8840/2475",20
"GO:0050679","positive regulation of epithelial cell proliferation","27/868","224/18903",4.6321201559238e-06,0.000341554526497214,0.000270884219644666,"860/8828/858/374/8829/8626/4853/3725/9037/4763/3915/9076/367/3791/57608/6774/6934/653/255324/657/3146/57142/7010/7128/3690/1956/5578",27
"GO:0050673","epithelial cell proliferation","45/868","481/18903",5.03032675774382e-06,0.000365835681600849,0.000290141413568497,"6788/860/8828/858/374/8829/1021/8626/6789/4853/3725/6772/54206/9037/4781/4763/3915/9076/367/3791/57608/7042/6774/168667/8549/6934/653/3569/4163/255324/657/23213/79400/3146/57142/4070/7010/7128/3690/5467/4088/1956/5578/26298/1602",45
"GO:0048762","mesenchymal cell differentiation","29/868","252/18903",5.25232968761544e-06,0.000376819166372302,0.000298852329309556,"10512/8828/8829/200734/6772/9037/25937/5747/9723/7042/23332/6934/2146/653/3569/1655/2131/657/57142/23603/152007/4088/10371/202151/3066/3553/2651/65979/2475",29
"GO:0010720","positive regulation of cell development","33/868","307/18903",5.34940497275494e-06,0.000378666546671413,0.000300317472154664,"5803/8829/22891/27067/4124/2737/9037/4739/25/55604/7052/5583/23499/4131/5270/22902/26230/5048/57698/27020/644943/3569/3688/140578/3690/9353/3066/627/3553/1959/9175/2475/4915",33
"GO:2000628","regulation of miRNA metabolic process","14/868","74/18903",5.82634364410063e-06,0.000407000768506977,0.000322789121556821,"57591/2113/2908/29102/9314/3725/4781/7042/6774/7003/657/7490/5467/4088",14
"GO:0021537","telencephalon development","29/868","255/18903",6.6277412044582e-06,0.000455819734546668,0.00036150706113485,"6506/55122/3480/2737/1021/57688/27086/114327/4781/1600/4763/22903/306/5915/5048/3624/2146/2131/23236/2258/57142/153241/10579/10371/1767/493/9353/1956/4915",29
"GO:0048041","focal adhesion assembly","15/868","85/18903",6.69691830752309e-06,0.000455819734546668,0.00036150706113485,"8829/9448/2824/342184/25/23499/7414/5747/54828/3791/23332/22998/7010/23603/4088",15
"GO:1902895","positive regulation of miRNA transcription","11/868","47/18903",6.85064661933409e-06,0.000460380796228414,0.000365124403428866,"57591/2113/2908/9314/3725/7042/6774/7003/657/7490/4088",11
"GO:0046328","regulation of JNK cascade","20/868","141/18903",7.0017571440351e-06,0.000460659700854428,0.00036534560050316,"9867/6788/23043/3480/9448/54986/29969/5048/153769/2150/7164/23236/9821/3146/10371/10392/401265/1956/222643/3553",20
"GO:0010718","positive regulation of epithelial to mesenchymal transition","12/868","56/18903",7.02833598967954e-06,0.000460659700854428,0.00036534560050316,"25937/5747/7042/6934/2146/3569/152007/4088/3066/3553/2651/2475",12
"GO:0032874","positive regulation of stress-activated MAPK cascade","19/868","130/18903",7.59039024807518e-06,0.000491431485695502,0.000389750462032102,"9867/6788/23043/10550/4216/7042/4281/153769/2150/7164/23008/23236/9821/3146/27347/10371/10392/222643/3553",19
"GO:0010977","negative regulation of neuron projection development","20/868","142/18903",7.80444946317399e-06,0.000498748334739572,0.000395553397697711,"22871/10512/6695/8829/22891/9037/1600/57609/23189/9723/22902/5048/5780/7025/2258/57142/157285/10371/9353/3066",20
"GO:0001503","ossification","41/868","429/18903",7.89129028406933e-06,0.000498748334739572,0.000395553397697711,"860/374/29887/2737/861/1021/8626/344901/51232/2824/3371/4763/8321/25937/5747/55603/285313/27044/1009/7042/196527/653/3569/4664/1655/2131/657/1591/4921/4088/8840/5087/202151/7123/340419/1956/22856/1959/222663/1435/1462",41
"GO:0060485","mesenchyme development","33/868","313/18903",8.07196389608364e-06,0.000504165368521271,0.000399849604759561,"10512/8828/8829/200734/6772/9037/25937/5747/9723/60412/7042/23332/6934/59/2146/653/3569/1655/2131/657/57142/54796/23603/152007/7490/4088/10371/202151/3066/3553/2651/65979/2475",33
"GO:0061387","regulation of extent of cell growth","17/868","108/18903",8.28629309945384e-06,0.000511534070523261,0.000405693664599943,"10512/8829/9037/57609/25/23499/4131/9723/4897/22902/5048/57698/2258/57142/10371/627/9175",17
"GO:0035265","organ growth","23/868","180/18903",8.84253550672253e-06,0.00053959794258839,0.000427950901716759,"6788/861/6789/11214/344901/27086/25/23286/5618/367/5915/7042/27302/80014/3720/2131/657/4921/54796/9686/7490/340419/26524",23
